 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.09077998	0.090734154	0.090659484	0.0909939	0.093034215	0.090930544	0.09794741	0.24162872	0.11329162
a24	0.028052485	0.016395248	0.048567243	0.33743796	0.01352794	0.022017924	0.1032389	0.07646823	0.3542941
a28	0.07523076	0.020209948	0.16241613	0.65938634	0.017023139	0.03090108	0.006838428	0.0030707065	0.024923543
a31	0.08874942	0.03208632	0.12632713	0.29170945	0.074034005	0.2783851	0.06585273	0.008832378	0.03402345
a8	0.03932291	0.041891877	0.24614732	0.46315026	0.025880752	0.11057539	0.03528334	0.0048708837	0.032877337
a0	0.011675997	0.029883787	0.1711584	0.41642174	0.026582377	0.10773774	0.08276116	0.014609245	0.13916948
a31	0.0043682153	0.01043044	0.06946199	0.4244444	0.008351917	0.027080258	0.04949887	0.010421365	0.3959425
a39	0.019496627	0.017274912	0.22223033	0.49786943	0.013924536	0.020416494	0.06551047	0.0026116883	0.14066562
a31	0.014110889	0.030417895	0.15217547	0.41086197	0.0067702187	0.06265473	0.04517066	0.00813292	0.2697053
a8	0.026149018	0.016424948	0.17224978	0.4467142	0.019427793	0.025786191	0.0529919	0.0039197155	0.2363365
a31	0.06435293	0.045519322	0.10649784	0.19890541	0.023444502	0.053037576	0.22422197	0.0407435	0.24327685
a24	0.06292902	0.044197157	0.09452642	0.0941279	0.08655635	0.22327031	0.085246205	0.021645276	0.28750134
a46	0.06523703	0.040562715	0.1083895	0.5352743	0.0075206575	0.050942272	0.085807964	0.03062246	0.0756431
a31	0.08233166	0.038197096	0.069768764	0.12694652	0.049759414	0.10927801	0.24704227	0.055730328	0.22094588
a1	0.08652892	0.06986186	0.047432385	0.04374005	0.115904346	0.383375	0.09033503	0.060910523	0.10191181
a31	0.16152348	0.1271779	0.13649954	0.17947394	0.051224615	0.15466262	0.0509517	0.065282226	0.073203936
</S>	0.14255717	0.122290105	0.06832739	0.054487564	0.15606824	0.17568308	0.06849733	0.1304818	0.081607334
