 	voglio	che	Maria	venga	domani	</S>
a31	0.16010389	0.16024907	0.1601392	0.16041887	0.16191776	0.19717124
a35	0.36068016	0.24217296	0.093202315	0.033940766	0.068641685	0.20136206
a31	0.4427182	0.46708357	0.035365067	0.008677111	0.017600734	0.028555281
a37	0.45317405	0.40403703	0.06474109	0.025762286	0.029900568	0.022384867
a31	0.49794072	0.36985874	0.05449197	0.0130245825	0.03995556	0.024728548
a11	0.39029837	0.3102734	0.05183926	0.051698823	0.09145116	0.104439005
a31	0.28051433	0.40108922	0.19913447	0.036379904	0.034517925	0.048364114
a20	0.30960444	0.056400243	0.048788063	0.106927715	0.2776706	0.20060894
a13	0.33392817	0.39622092	0.14960635	0.039101023	0.037720438	0.043423075
a20	0.29645863	0.0748269	0.14214821	0.1957214	0.20931096	0.08153397
a31	0.35405686	0.1902765	0.17157541	0.13730025	0.08951854	0.057272438
a18	0.38396144	0.09463306	0.15617295	0.11644387	0.15760005	0.09118867
a31	0.6027332	0.11388671	0.057907723	0.094307125	0.06910177	0.062063526
a36	0.30274206	0.24389833	0.122663744	0.13268284	0.07761152	0.12040139
a31	0.16767734	0.14076468	0.121582225	0.22776242	0.098477036	0.24373636
a20	0.21602573	0.21958606	0.21579674	0.113729216	0.15329051	0.081571825
a31	0.2691957	0.2140384	0.17403696	0.1859317	0.07233418	0.08446303
a20	0.2354301	0.25355622	0.24096058	0.09520615	0.08999259	0.08485433
a31	0.23747984	0.2588252	0.240056	0.09376538	0.08540882	0.08446467
</S>	0.23414607	0.25637516	0.24142702	0.09042203	0.09325547	0.08437421
