 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a20	0.02392456	0.025994387	0.024382066	0.025440197	0.06330797	0.08570591	0.113825426	0.11604608	0.19675584	0.1214907	0.08452123	0.05264119	0.041581813	0.024382735
a31	0.12520891	0.102455	0.10616318	0.15918723	0.0445053	0.09081051	0.037943058	0.0314661	0.017852053	0.025516432	0.09939731	0.05677349	0.051686637	0.051034726
a37	0.019778447	0.10731604	0.05705929	0.07583507	0.03193203	0.07968527	0.056745216	0.0452434	0.016956786	0.055573434	0.24386351	0.06897754	0.07062069	0.07041331
a31	0.040642526	0.14102216	0.09938145	0.101085015	0.08964761	0.20279083	0.10145851	0.09238896	0.002680516	0.050771996	0.043509968	0.0092304	0.009567116	0.015822975
a37	0.02758169	0.10849031	0.07688335	0.07805702	0.083390094	0.13670278	0.113944314	0.11432659	0.006246867	0.10005944	0.10405322	0.0097705275	0.012715942	0.027777916
a31	0.035543516	0.14907818	0.11852293	0.13837111	0.05445299	0.15290873	0.056674927	0.048618227	0.007417218	0.043017216	0.14374472	0.015903726	0.017222004	0.018524516
a37	0.013235516	0.0999709	0.06902186	0.09138471	0.06562582	0.21580584	0.074221246	0.060269896	0.010016723	0.047515895	0.19181383	0.015052711	0.021434912	0.024630092
a18	0.028814282	0.122904584	0.0511334	0.056106128	0.055812676	0.098375194	0.08021935	0.063926116	0.0142594185	0.06660254	0.24012859	0.016696917	0.04558592	0.059434805
a21	0.016105767	0.17170832	0.05053041	0.042523436	0.05993141	0.11611031	0.1105931	0.08002609	0.011369319	0.08296255	0.12014271	0.014923382	0.041663058	0.08141009
a24	0.017004415	0.17953034	0.04596652	0.034955103	0.05404595	0.10895148	0.109672755	0.074530885	0.011529706	0.08182776	0.1397376	0.016331783	0.047910996	0.07800469
a31	0.010898458	0.14363441	0.040737253	0.054481134	0.07462875	0.10708051	0.11889326	0.070436366	0.020879352	0.055499963	0.0977772	0.02725298	0.07273274	0.105067596
a14	0.0152568305	0.1137831	0.030853389	0.027836299	0.038816184	0.0651814	0.07241918	0.05741612	0.016384868	0.06526372	0.32191917	0.02347567	0.0666751	0.08471893
