 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
a31	0.03439507	0.034390662	0.03449143	0.034476202	0.049248777	0.22130723	0.14289977	0.16255967	0.11170132	0.1017333	0.037025057	0.035771463
a11	0.0029647003	0.0022299278	0.06069883	0.014413198	0.014347508	0.42467394	0.07231082	0.09038703	0.092154875	0.07990292	0.0731913	0.0727249
a15	0.015164109	0.012055621	0.06853878	0.009101973	0.08533749	0.74299055	0.01906211	0.007603355	0.007756269	0.015737418	0.008438176	0.008214103
a11	0.014340781	0.015564102	0.10854845	0.012689387	0.10938445	0.6730624	0.018203497	0.008366636	0.008908315	0.01317859	0.00915332	0.008600089
a13	0.028256934	0.032768477	0.24677747	0.03053572	0.088144846	0.4323618	0.02193514	0.022977015	0.028679693	0.020209441	0.024577025	0.022776388
a7	0.023292968	0.031668585	0.37653977	0.073069304	0.06125023	0.14091711	0.01764821	0.052364618	0.072510384	0.03988591	0.056081876	0.054771036
a18	0.05375892	0.0574097	0.17139642	0.135261	0.07636465	0.1474542	0.019892469	0.04669974	0.102047615	0.03479731	0.072899036	0.082018875
a31	0.058485016	0.058311537	0.108023204	0.16728105	0.08223738	0.16496482	0.02001937	0.034028735	0.1140313	0.03002325	0.07412037	0.08847403
a11	0.06910436	0.06904729	0.081457675	0.16060214	0.11931415	0.1820612	0.021766614	0.028357403	0.11592928	0.032792613	0.056006566	0.06356074
a39	0.014099783	0.014011305	0.07089579	0.12694897	0.074857265	0.19514516	0.035202414	0.037567973	0.14124744	0.031450745	0.0950368	0.16353637
a31	0.015318106	0.015430832	0.078836694	0.14262895	0.08204142	0.19377618	0.032317866	0.034594584	0.13274872	0.02929309	0.08996684	0.15304674
a11	0.015045774	0.016069379	0.06265784	0.10803935	0.14481659	0.26046333	0.02656516	0.032360975	0.12034331	0.036102697	0.065251455	0.11228412
a18	0.006624881	0.0046346844	0.057492524	0.06977604	0.0747682	0.23917904	0.042926304	0.046100352	0.12918891	0.036067124	0.09337652	0.19986546
a15	0.009459094	0.008432223	0.064040735	0.10247689	0.08508789	0.21905185	0.03417197	0.038213566	0.14470454	0.033249475	0.09537248	0.16573928
a31	0.0054415413	0.0044283126	0.0620038	0.06843688	0.06185924	0.18698852	0.033006847	0.037411302	0.16902746	0.028289283	0.13724111	0.20586568
a11	0.0075623943	0.0070330556	0.044820476	0.06230722	0.104257636	0.24572243	0.027521364	0.03902694	0.1665417	0.04590999	0.093856364	0.15544032
a35	0.0043089148	0.0031995631	0.04503789	0.053199697	0.065027826	0.22541827	0.035215944	0.04193119	0.15139993	0.033511687	0.116896264	0.22485285
a8	0.0022852807	0.0017167088	0.03912272	0.031540893	0.036212627	0.1545214	0.026127819	0.038277686	0.24198455	0.027721077	0.17663433	0.22385491
a31	0.00064689486	0.0005545843	0.004258781	0.0056583486	0.0039871125	0.047986213	0.022279171	0.03236049	0.20960186	0.016608002	0.26667407	0.38938457
a17	0.0011543077	0.00062416913	0.0066906344	0.017253822	0.0069895275	0.087344006	0.027420947	0.052900292	0.23903431	0.03853	0.21031256	0.31174546
a31	0.0008035287	0.0006684747	0.022043841	0.018878412	0.0077843065	0.06568249	0.030810984	0.09932925	0.28191572	0.03457627	0.24130477	0.19620195
a46	0.0013769463	0.00068937946	0.0054493025	0.016303089	0.011573101	0.113750644	0.025009971	0.05377839	0.26833588	0.039031073	0.21224917	0.252453
a31	0.0010275686	0.000837948	0.032251373	0.016692203	0.007628921	0.08260754	0.06247854	0.20327805	0.25867674	0.03794445	0.18438841	0.11218824
a24	0.0007558572	0.000564115	0.0032192003	0.010433173	0.008429596	0.08473065	0.025625218	0.054368716	0.2711659	0.028751556	0.20421803	0.30773798
a31	0.0014850151	0.0014372494	0.06250501	0.024338743	0.014873428	0.09740338	0.07366386	0.17571412	0.23691864	0.02800512	0.17398885	0.109666556
a17	0.0008367692	0.0005975787	0.0031107692	0.010613665	0.013205261	0.14643005	0.028856995	0.047509715	0.25440282	0.0231338	0.1881728	0.2831298
a11	0.0014580209	0.0011015306	0.04468532	0.017894205	0.008682795	0.09726392	0.08382178	0.21057415	0.26198065	0.031075789	0.14823025	0.09323164
a15	0.0013125702	0.00097592635	0.008307624	0.010474996	0.007000065	0.09142074	0.063323885	0.10192778	0.30722466	0.021942547	0.21076225	0.17532699
a31	0.0025497836	0.0016835603	0.04131349	0.017287735	0.01023839	0.102047525	0.09217065	0.16013265	0.28888342	0.022023072	0.15189743	0.10977231
a20	0.0014122736	0.00087059574	0.0064559598	0.014538845	0.010778253	0.12052215	0.06437922	0.09753801	0.25171724	0.029452387	0.1525199	0.2498151
a15	0.007980463	0.0072198813	0.075104274	0.09594338	0.07956301	0.22698718	0.061201047	0.056924667	0.1599534	0.011658186	0.09363682	0.123827666
a31	0.003199164	0.0020655305	0.046612103	0.014552433	0.009569627	0.10071363	0.11492409	0.16654508	0.22133477	0.0241393	0.16967477	0.12666942
a24	0.0016613101	0.00094275613	0.008936557	0.014391182	0.016977066	0.19761555	0.091094494	0.12471206	0.194487	0.03194776	0.13350025	0.18373398
a41	0.0031254103	0.0021095593	0.044876345	0.008094744	0.010916858	0.070702165	0.13498797	0.13927321	0.12859198	0.026157474	0.23148847	0.19967577
a46	0.0017892349	0.0010727996	0.01421218	0.012893486	0.008138529	0.07706866	0.15976425	0.18780743	0.13485822	0.04694628	0.13236141	0.22308753
a23	0.0021983006	0.0017126849	0.0075680967	0.0038207895	0.0067531387	0.03489875	0.0848633	0.092914425	0.11486437	0.033631302	0.31218448	0.30459034
a31	0.002580225	0.0016031535	0.007917272	0.006945562	0.005944671	0.02185488	0.072174534	0.06865826	0.065784365	0.077194415	0.26830173	0.40104094
a15	0.00202961	0.0019364192	0.008141055	0.009323418	0.009301555	0.059198827	0.23663883	0.22659735	0.15954475	0.112825714	0.07814371	0.09631871
a18	0.0028887538	0.0016538549	0.01010646	0.006463796	0.012871541	0.104986876	0.16165176	0.10505696	0.07434142	0.038345397	0.14737304	0.33426014
a46	0.0024610725	0.002103303	0.008531886	0.007146638	0.015776522	0.068071425	0.18006715	0.19447543	0.10575043	0.10145349	0.14933734	0.16482529
a8	0.004182985	0.0026127147	0.0072840736	0.0068956497	0.012543392	0.031641934	0.07496923	0.07886508	0.05251435	0.07888081	0.19896823	0.4506415
a31	0.0087427925	0.006874904	0.019610047	0.016380847	0.02431179	0.076766714	0.16830783	0.19232264	0.108661525	0.12419822	0.114445135	0.13937755
a39	0.005552039	0.0055931513	0.00626715	0.016879218	0.017943712	0.113749236	0.27061975	0.25304255	0.1536238	0.09124715	0.035421792	0.030060422
a31	0.0023929193	0.0019194449	0.007925199	0.005944634	0.031611588	0.2579212	0.23301056	0.14493786	0.09748564	0.062949695	0.0672091	0.08669216
a20	0.004030336	0.003987579	0.004731815	0.009849857	0.016423928	0.10728147	0.27951542	0.24971317	0.13530044	0.09671062	0.058176547	0.034278803
a31	0.0021947504	0.001980281	0.007473925	0.0067636087	0.0421941	0.37206593	0.22231552	0.14034665	0.10080431	0.038204223	0.029021187	0.036635634
a14	0.0036636675	0.0035943857	0.004579803	0.007855708	0.01731546	0.15746483	0.27049685	0.27155897	0.11496876	0.064950675	0.052151684	0.031399228
a11	0.0025600563	0.0024428472	0.005552023	0.006070564	0.033743624	0.3433705	0.21275857	0.1648461	0.1182764	0.04146462	0.03246641	0.03644831
a31	0.0040802527	0.003999859	0.0056506475	0.006011271	0.02900805	0.20258017	0.22033483	0.21686259	0.13846138	0.065412186	0.058519885	0.049078852
a14	0.005214816	0.005140501	0.006553137	0.0125786485	0.011307714	0.20500271	0.2860551	0.2321962	0.07702235	0.093127035	0.043887015	0.021914745
a31	0.0024112947	0.0023268058	0.004275696	0.0057240757	0.035209533	0.40529454	0.21540447	0.14922431	0.10178815	0.03049587	0.023520282	0.024324918
a39	0.0056155785	0.005543245	0.0062292432	0.011843803	0.011745925	0.20751017	0.303131	0.22941881	0.06977844	0.08371221	0.04398694	0.021484582
a31	0.0038877593	0.0038385577	0.0047411933	0.006391603	0.023369312	0.28667417	0.22205359	0.20277272	0.1259179	0.049669236	0.035973016	0.034710947
a46	0.0092168115	0.009126233	0.009578771	0.020642152	0.011827231	0.22973858	0.23842983	0.19591495	0.08237636	0.12044057	0.051477473	0.02123105
a31	0.009513432	0.009462927	0.010359624	0.0106581	0.03425835	0.13498317	0.25093836	0.22617535	0.12081737	0.10020197	0.054839753	0.037791613
a35	0.020658484	0.020653205	0.019860644	0.055570878	0.021406867	0.13794973	0.15905888	0.17365035	0.15225972	0.14961319	0.05796614	0.031351943
a46	0.008305086	0.008276153	0.0085375635	0.010297639	0.026019508	0.16392054	0.26478735	0.22990139	0.10734484	0.09120336	0.04598643	0.035420146
a15	0.026632793	0.026645737	0.02659663	0.03378426	0.03722756	0.13207251	0.240321	0.1958388	0.08693058	0.09730343	0.06569223	0.03095453
a0	0.029237092	0.029278636	0.02913091	0.041890968	0.032872774	0.14065005	0.19046494	0.1649033	0.1020925	0.1261234	0.0770031	0.036352385
a20	0.02706939	0.027092962	0.02711397	0.032566387	0.03682206	0.13339074	0.21634117	0.20229548	0.09095438	0.10635153	0.068486415	0.0315156
a8	0.0256546	0.0258853	0.025797447	0.053589903	0.026880745	0.121420175	0.13485438	0.15245359	0.14372061	0.16930383	0.07593817	0.04450124
a39	0.03270638	0.032707725	0.032762874	0.03533838	0.047827	0.13925053	0.24839096	0.17911868	0.07327777	0.07856246	0.06497962	0.03507761
a31	0.026329342	0.0268234	0.0271312	0.056005422	0.028209403	0.11784321	0.11855328	0.14156574	0.14401081	0.1791372	0.0804589	0.053932056
a39	0.020950822	0.021042963	0.020928327	0.03680051	0.021721225	0.13477676	0.12247206	0.17864162	0.13054372	0.18742524	0.08548832	0.039208353
a31	0.015601275	0.015620186	0.015502922	0.02318446	0.01761309	0.16355568	0.16537066	0.18088983	0.09319391	0.17890301	0.093193695	0.03737121
</S>	0.026449852	0.026684852	0.026551835	0.055950176	0.027230375	0.10438621	0.12784651	0.14549467	0.14222974	0.18115948	0.087204434	0.04881186
