 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.07830181	0.077715345	0.078465134	0.09356276	0.16297266	0.09119694	0.079690136	0.09849763	0.07789569	0.08010599	0.08159587
a28	0.024514865	0.032563534	0.03130879	0.0052593597	0.008804153	0.042186122	0.2999219	0.19492467	0.21451084	0.066227876	0.079777844
a37	0.07601199	0.17720924	0.09869236	0.055648547	0.009293687	0.05706491	0.0852341	0.08484718	0.09513285	0.15577988	0.10508528
a31	0.039297115	0.18852836	0.2689637	0.09853949	0.016197873	0.036374044	0.053073145	0.0685621	0.08587236	0.10356872	0.041023094
a17	0.019899454	0.06809151	0.28183177	0.090635374	0.018467197	0.047451973	0.054389328	0.071452744	0.13106835	0.1513099	0.06540235
a31	0.06474957	0.068095855	0.12463871	0.049367808	0.012309214	0.026147472	0.22299469	0.12571508	0.19624233	0.07189761	0.03784165
a28	0.018870275	0.03249851	0.14411993	0.026601389	0.011004159	0.04861293	0.21557993	0.16066189	0.23804979	0.06978873	0.034212463
a17	0.011146729	0.014404752	0.16972363	0.060248572	0.025925107	0.065600514	0.1387096	0.08882113	0.12275879	0.14774877	0.15491246
a20	0.02125651	0.020832887	0.094848335	0.089133754	0.026420273	0.048233766	0.18155797	0.08429931	0.1460819	0.14851227	0.13882302
a31	0.016002867	0.015632037	0.17749143	0.07185399	0.059734132	0.09447337	0.14605282	0.099514924	0.093081705	0.11171532	0.11444738
a37	0.011910898	0.01568312	0.13717933	0.06840674	0.055692017	0.06816783	0.093720324	0.06272563	0.10757509	0.16582246	0.21311663
a31	0.013931595	0.017850962	0.13770023	0.08530392	0.05131347	0.03983988	0.057004374	0.08303538	0.103357814	0.18526815	0.22539416
a18	0.015315087	0.011836608	0.048594892	0.05225238	0.05553083	0.07202883	0.05784697	0.098338485	0.09803847	0.25808516	0.23213229
a8	0.017963002	0.01498589	0.054157402	0.03915584	0.0535653	0.054434218	0.034022115	0.12067971	0.120513685	0.28520927	0.2053136
a31	0.005384089	0.004010434	0.017698396	0.010637474	0.07556916	0.11343172	0.06307935	0.26300555	0.22247438	0.17285849	0.051850967
a24	0.04756912	0.047050267	0.10636411	0.066446334	0.10840686	0.057122275	0.05890315	0.16901813	0.12680201	0.16185716	0.050460562
a37	0.0073725106	0.0044573126	0.015671482	0.009869302	0.08285883	0.10300795	0.046944786	0.2638187	0.1396105	0.21476978	0.11161881
a31	0.042816766	0.029239206	0.08926607	0.061383735	0.14150672	0.09512369	0.06729764	0.21359302	0.06795985	0.12865745	0.06315587
a30	0.041973367	0.022460608	0.05165074	0.08625778	0.17651835	0.12123623	0.04912968	0.21353093	0.055127766	0.10178626	0.08032825
a24	0.065268986	0.031329583	0.08843188	0.06184588	0.13748401	0.082738735	0.039696813	0.21898961	0.045289546	0.098443165	0.13048184
a46	0.04248715	0.026972726	0.018062765	0.051953025	0.109250404	0.07120037	0.020805065	0.39422056	0.033827614	0.06388852	0.16733183
a31	0.08130101	0.04404713	0.062791675	0.103116706	0.11348872	0.10166669	0.07364259	0.22083272	0.03713184	0.06542361	0.09655736
a8	0.03662688	0.050866667	0.09942949	0.14086923	0.12787022	0.11538915	0.095075764	0.1909625	0.043761745	0.049325444	0.049822956
a31	0.083451554	0.054034587	0.0650213	0.12619366	0.14036083	0.11932198	0.07871655	0.14186776	0.049945347	0.062816165	0.07827029
a3	0.044409435	0.05744509	0.1149992	0.14524068	0.12569284	0.120785624	0.11594502	0.12869143	0.04899838	0.050739568	0.04705277
a39	0.06535845	0.06022886	0.06552292	0.1276354	0.16310674	0.11248052	0.07160248	0.13148008	0.060044646	0.06457641	0.077963516
a31	0.058464125	0.056791883	0.0712507	0.13631399	0.1536755	0.13171868	0.08663455	0.134103	0.05645556	0.05679682	0.057795208
a28	0.046585567	0.050713543	0.10683013	0.14513904	0.13190421	0.12712523	0.11644459	0.13211189	0.047851186	0.048172392	0.047122262
a31	0.072712235	0.06908511	0.070971295	0.1054601	0.1701861	0.09704364	0.074475236	0.1040908	0.06994523	0.07070292	0.09532724
a17	0.047307905	0.049802765	0.09859769	0.15488759	0.13546474	0.12795617	0.11147448	0.13090684	0.047872055	0.04807313	0.047656648
</S>	0.07098642	0.06647106	0.06974462	0.117210805	0.17152956	0.10937558	0.07470111	0.11629599	0.06610632	0.067449145	0.07012933
