 	dovevo	comprare	il	pane	ogni	giorno	</S>
a31	0.1318362	0.13163589	0.13174137	0.13203228	0.13362002	0.13845144	0.20068279
a28	0.06838112	0.029214008	0.09388135	0.06664456	0.15233898	0.31470525	0.27483475
a11	0.17259105	0.079627514	0.042203	0.03336548	0.07803698	0.31583506	0.2783409
a31	0.029635107	0.013584588	0.074742496	0.030602176	0.07675083	0.53624135	0.23844342
a37	0.025150117	0.041638575	0.33310875	0.13755676	0.08614421	0.20932266	0.16707894
a31	0.012151023	0.012299918	0.08846146	0.13531357	0.08736763	0.28002894	0.38437742
a20	0.03701976	0.028236385	0.07877061	0.09484586	0.028149487	0.27834186	0.45463604
a46	0.015057975	0.024603875	0.1412875	0.24052387	0.070077084	0.13456483	0.3738848
a31	0.03541958	0.05881485	0.16819467	0.1885249	0.046684787	0.092300095	0.410061
a20	0.10339908	0.05602205	0.09832238	0.0695424	0.037159204	0.123846285	0.5117086
a0	0.08141736	0.039604962	0.1420324	0.17452705	0.05122276	0.056183945	0.45501152
a31	0.12538104	0.057941124	0.21843451	0.23713727	0.0563499	0.05226717	0.252489
a20	0.11297654	0.06617634	0.19097725	0.14289825	0.08257844	0.082265854	0.32212728
a15	0.1704312	0.080692075	0.20217584	0.22693656	0.035906576	0.02721377	0.256644
a31	0.40030587	0.08267638	0.13103415	0.1215302	0.05074201	0.061429232	0.15228213
a18	0.21167955	0.1712922	0.15078105	0.13859351	0.085472584	0.13464177	0.1075393
a31	0.28803977	0.17357354	0.17930442	0.16067865	0.03834785	0.037411366	0.12264442
a20	0.25007385	0.20699039	0.1487097	0.123806395	0.08561429	0.09895347	0.08585198
a18	0.33421525	0.19644232	0.18258043	0.121639736	0.051604543	0.046862636	0.0666552
a46	0.32077664	0.16537909	0.13252743	0.1064735	0.0877079	0.08739928	0.09973608
a8	0.18590848	0.14128676	0.13677873	0.13132142	0.12785433	0.13088441	0.14596589
a20	0.25332642	0.16990748	0.11664337	0.10961067	0.10819375	0.122700535	0.119617835
a31	0.26037607	0.15294929	0.116197124	0.10347472	0.10078542	0.15887535	0.10734201
a46	0.36226606	0.1960124	0.16111846	0.110494286	0.05649433	0.055606455	0.058008075
a31	0.3198596	0.14579837	0.15529215	0.12836167	0.08199933	0.07531896	0.09336994
a24	0.25065926	0.2071104	0.13761562	0.115578204	0.09210291	0.10839168	0.08854193
a31	0.25453076	0.14995673	0.13428175	0.12062681	0.11096852	0.110815816	0.11881964
</S>	0.23772784	0.21348548	0.1500838	0.12558171	0.08866502	0.10405213	0.08040397
