 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
a23	0.045254268	0.04544158	0.045649618	0.04598109	0.046427824	0.04691597	0.04605261	0.106035754	0.118798725	0.106421456	0.04809558	0.04589613	0.05127061	0.046785645	0.046693113	0.061277274	0.047002815
a31	0.16384895	0.016644144	0.04060216	0.04674333	0.046258386	0.04578038	0.0834948	0.03218987	0.0054579307	0.007299243	0.1858457	0.05630582	0.046721652	0.051869668	0.058294456	0.058371723	0.05427165
a20	0.07120504	0.0074257175	0.0075067696	0.033373926	0.055649273	0.03880833	0.040050507	0.013283007	0.0072955834	0.007658155	0.14989726	0.040612325	0.09880145	0.10652276	0.10732701	0.10735304	0.10722985
a31	0.19702616	0.028249176	0.06360122	0.077374265	0.07002484	0.057161566	0.098320365	0.04929561	0.006397366	0.005998486	0.12283901	0.040725514	0.0387545	0.037818924	0.034796715	0.035608865	0.036007438
a28	0.060610145	0.014997203	0.04225297	0.033476837	0.037466887	0.03994632	0.06146488	0.057206	0.022756796	0.029430842	0.18550725	0.12065321	0.089028805	0.05338308	0.039471805	0.05501976	0.057327226
a37	0.040045805	0.03163823	0.0275621	0.049350552	0.080752015	0.07213137	0.088028796	0.06298708	0.011107835	0.011899705	0.08269385	0.116001874	0.08052661	0.081073605	0.04883717	0.055333044	0.060030255
a16	0.018569175	0.018547226	0.014666451	0.035919216	0.072432905	0.042577025	0.13240096	0.038082656	0.015819175	0.012669861	0.039308675	0.10131745	0.101632476	0.11018524	0.077153824	0.08205288	0.08666478
a21	0.012839491	0.0059929667	0.018853994	0.029799672	0.04209926	0.022392634	0.09027449	0.023068542	0.014813382	0.011255041	0.014532447	0.021741029	0.12354474	0.1453402	0.14042868	0.14062016	0.14240326
a31	0.022892669	0.017241295	0.016908592	0.010974728	0.011394998	0.009135885	0.02524634	0.026581494	0.01925887	0.0124563705	0.011855656	0.05261067	0.14386928	0.16489193	0.15075693	0.15053935	0.1533849
a37	0.016686358	0.013956262	0.013049926	0.009374329	0.012255282	0.011761466	0.020547232	0.031138653	0.024273045	0.019978957	0.010372459	0.05819903	0.11547627	0.2332554	0.13883118	0.13454203	0.1363021
a21	0.016894702	0.007786698	0.012286575	0.0076773996	0.0067888303	0.006080015	0.008267765	0.012459481	0.0157813	0.012591715	0.009218794	0.025164127	0.06413158	0.1509191	0.22095644	0.20607036	0.21692517
a27	0.019931171	0.0073004025	0.011581987	0.0071487916	0.006532671	0.0060277595	0.007938151	0.01250427	0.015810836	0.012942407	0.0100835115	0.027527483	0.061554432	0.1307977	0.2239549	0.20988736	0.2284761
a41	0.026426787	0.0073765367	0.011960615	0.00692123	0.006560097	0.006188711	0.008556285	0.014211059	0.01580792	0.013191514	0.011783101	0.032955658	0.060348913	0.1257645	0.219465	0.20674711	0.22573493
a10	0.02202418	0.004638243	0.009518889	0.0061991173	0.006330148	0.0060748816	0.007750488	0.013759874	0.016012408	0.013823384	0.012419388	0.03257678	0.060590055	0.11538503	0.2244701	0.21152708	0.2369
a3	0.026255755	0.004535969	0.015703447	0.008614266	0.011785768	0.010895213	0.013837289	0.034012634	0.017929684	0.016078299	0.025846103	0.05289737	0.052947536	0.11555419	0.19739263	0.19392252	0.20179126
a11	0.013080298	0.002782383	0.0076566986	0.0074313357	0.012530881	0.011496486	0.012786616	0.035550572	0.019774681	0.01657477	0.025895026	0.038653616	0.055597268	0.12960911	0.19833748	0.20651829	0.2057245
a8	0.0076508583	0.0024961669	0.005542512	0.006500013	0.0094804205	0.008593175	0.0120629575	0.025013559	0.020901201	0.015134099	0.017060226	0.030683132	0.06135839	0.14399384	0.20450726	0.2182173	0.21080486
a20	0.0026901294	0.0004752587	0.0015879198	0.0028991634	0.019990206	0.0074970867	0.01336852	0.039034396	0.021550883	0.020649055	0.021596517	0.005949918	0.0781397	0.21211645	0.21227519	0.18577275	0.1544069
a15	0.0044809156	0.001406849	0.0048793117	0.00844346	0.0138870785	0.011236722	0.015110692	0.015715733	0.014521505	0.009818566	0.012496739	0.012292225	0.10497109	0.18595903	0.20103846	0.1768233	0.2069183
a31	0.0049671517	0.0014334032	0.0045599407	0.005879309	0.01580082	0.010109495	0.014028524	0.039317828	0.030297473	0.020181574	0.016369024	0.022978092	0.054667365	0.10377328	0.22403145	0.2618996	0.16970566
a0	0.006810601	0.0017319446	0.006068421	0.010258568	0.019298758	0.015157812	0.023197297	0.023847472	0.018443583	0.013296112	0.020134466	0.019393818	0.123220354	0.14734294	0.20274271	0.15772967	0.19132549
a8	0.002561917	0.0009218899	0.0023602238	0.0032752014	0.018698063	0.0071661742	0.012190227	0.04749817	0.042103674	0.033523116	0.020171953	0.020063773	0.067991085	0.08078783	0.23788676	0.24825518	0.15454473
a20	0.00344369	0.004656816	0.0058502923	0.0068065785	0.010641541	0.008413106	0.009353284	0.056589294	0.0852753	0.052593265	0.04443926	0.03762211	0.14848696	0.11033501	0.16497998	0.14390172	0.10661185
a31	0.003599032	0.0044887834	0.0070037683	0.009581006	0.041614503	0.0137939975	0.081303746	0.102500744	0.04393054	0.0512612	0.10102975	0.023763893	0.15780155	0.17709048	0.07479453	0.037426904	0.06901562
a28	0.0040517333	0.0029397812	0.0067664254	0.0102869095	0.06293862	0.021191193	0.08393564	0.09439481	0.050577946	0.043585327	0.07021161	0.026759515	0.18197411	0.14794679	0.06530051	0.04012517	0.087013915
a31	0.003919316	0.0042611156	0.0070347157	0.007494692	0.022114057	0.013823069	0.020922666	0.090563476	0.084803015	0.0566777	0.03613493	0.049304202	0.24207744	0.100540765	0.098217614	0.07699355	0.08511765
a0	0.0023281616	0.0034669929	0.0063626887	0.007889837	0.035534628	0.010564879	0.071428575	0.11977541	0.051183444	0.054837655	0.109588586	0.030092206	0.28374276	0.12394884	0.026742423	0.017941888	0.044571117
a31	0.002235903	0.004532843	0.0067459014	0.007895975	0.015667535	0.011534309	0.018959962	0.06591626	0.08357598	0.049504153	0.042105753	0.029193167	0.3192383	0.14447896	0.070986286	0.05338362	0.07404509
a18	0.0051873787	0.0066584647	0.0077505773	0.008421611	0.017357664	0.008897042	0.045293745	0.09421305	0.03342226	0.020879617	0.15783253	0.06071802	0.36842075	0.06933413	0.027522465	0.025584633	0.042506117
a31	0.0043138694	0.005140933	0.0074323253	0.008571567	0.019732637	0.011584458	0.048013464	0.15065996	0.061068896	0.052359343	0.10436509	0.04496285	0.2844299	0.062341686	0.044844948	0.051541824	0.038636204
a26	0.00912845	0.015730629	0.017218884	0.018043196	0.021792162	0.018808924	0.040684313	0.06422484	0.035345364	0.025286777	0.13052888	0.04442594	0.2715107	0.0986742	0.06364792	0.06312395	0.06182491
a46	0.009293138	0.010834683	0.014561549	0.016413238	0.025366914	0.019200748	0.04307345	0.10344039	0.051764045	0.051866706	0.054214943	0.035735413	0.26090384	0.107507445	0.053584673	0.089782774	0.05245604
a8	0.022158522	0.038716234	0.041266575	0.042233586	0.045344915	0.042679977	0.076333724	0.09051531	0.046050597	0.04550444	0.103054374	0.056188036	0.106939085	0.038297422	0.053028423	0.057460625	0.09422808
a31	0.02970413	0.04367983	0.052148677	0.059758794	0.065345556	0.06839415	0.05263598	0.093104765	0.07991298	0.07942454	0.05591664	0.036258318	0.049121227	0.03728593	0.063450046	0.079816766	0.05404172
a18	0.03319176	0.057679754	0.060190294	0.061438907	0.062177457	0.062344283	0.059691142	0.06458318	0.063360326	0.063147165	0.053856675	0.04480856	0.054201365	0.05146864	0.06406901	0.06628261	0.0775089
a31	0.020669315	0.033200413	0.03920531	0.04391373	0.047163296	0.04863748	0.03703528	0.05700319	0.054427568	0.054136347	0.03150701	0.024357753	0.062244702	0.05556355	0.12643151	0.1554847	0.109018885
a23	0.019396773	0.031225927	0.03684485	0.041234914	0.044247683	0.04565497	0.035135936	0.053660132	0.05123064	0.051237945	0.029974816	0.022871852	0.07319857	0.07345665	0.13027401	0.15661712	0.10373719
a27	0.021484887	0.022997186	0.024703797	0.026941957	0.030267147	0.032069612	0.036463577	0.098556496	0.06138319	0.061645404	0.06193854	0.032110598	0.12733042	0.05465886	0.07742165	0.15312718	0.07689949
a31	0.019501932	0.03577956	0.040109966	0.042769633	0.04466251	0.044999544	0.038973853	0.049066506	0.04779711	0.047547057	0.03155609	0.024828712	0.06964914	0.07165781	0.12942475	0.14329998	0.118375845
a10	0.017580783	0.02668657	0.031665053	0.035910316	0.039198346	0.040640745	0.031256318	0.05049702	0.047287498	0.047949597	0.028297253	0.02057903	0.11172551	0.106357224	0.123707704	0.15106553	0.08959552
a3	0.012926615	0.015186833	0.016859936	0.018759618	0.027333971	0.025297059	0.041419737	0.08613572	0.045056365	0.06642647	0.05099058	0.018843835	0.13752472	0.1209126	0.112079084	0.1317404	0.072506465
a31	0.014267633	0.014234036	0.01442956	0.014531384	0.016178055	0.0155252265	0.037041314	0.09346665	0.042460177	0.0520406	0.08222667	0.02322649	0.25447357	0.1298683	0.058555387	0.08354188	0.053933054
a37	0.020264506	0.029402869	0.03503749	0.03969802	0.04734766	0.044689015	0.035328947	0.05320586	0.050931703	0.04942594	0.027548345	0.02393031	0.07887904	0.07965438	0.12979831	0.15662353	0.09823405
a17	0.020466663	0.02012396	0.020482376	0.020959146	0.022352297	0.0229799	0.02694195	0.066653274	0.05511494	0.058963522	0.0400613	0.02307477	0.18035188	0.14484291	0.07519694	0.13180266	0.06963148
a11	0.022688307	0.02465639	0.026738156	0.029624	0.033197057	0.03593074	0.031314515	0.07947852	0.06299608	0.06308688	0.04623959	0.027657155	0.097271	0.06559938	0.09358872	0.17735551	0.08257796
a10	0.02051799	0.03402535	0.039797544	0.04403184	0.047854453	0.048074014	0.037397545	0.053401954	0.052806024	0.05198556	0.027803797	0.024570126	0.051201973	0.06112623	0.13461892	0.15859215	0.11219459
a37	0.01595936	0.01714974	0.018556979	0.019516068	0.025201483	0.02538655	0.038752776	0.08014394	0.045831267	0.061326627	0.048838407	0.031473324	0.15254143	0.13633016	0.09085531	0.12883283	0.06330381
a29	0.022288533	0.022899527	0.023907857	0.025345223	0.027407836	0.029274309	0.026084848	0.06564668	0.06069765	0.061588425	0.031799465	0.02431529	0.13713284	0.1101531	0.086894765	0.16711858	0.07744505
a11	0.023003453	0.03018425	0.035584226	0.041374996	0.046098582	0.049392913	0.032392044	0.06287709	0.0619619	0.061727118	0.027196812	0.024686413	0.044847623	0.053301208	0.12459663	0.18167548	0.09909926
a3	0.023706265	0.03511054	0.04179844	0.047743548	0.051806312	0.054416414	0.037332598	0.062678084	0.062556215	0.062285095	0.028080199	0.025828619	0.0336723	0.041909404	0.11935362	0.15990593	0.11181644
a31	0.028293852	0.0356572	0.041541632	0.048325434	0.054045174	0.058555923	0.037546977	0.077015124	0.07651894	0.07632478	0.03157619	0.029532203	0.034206506	0.036246307	0.08761141	0.14253245	0.10446984
a20	0.02737459	0.05095043	0.05640757	0.05959859	0.06128377	0.062157024	0.052976184	0.06456339	0.064554326	0.06435384	0.03907608	0.03399815	0.03605082	0.042212006	0.077174805	0.08772589	0.11954254
a31	0.023727147	0.026737891	0.029735023	0.033806827	0.037938707	0.041711316	0.028097518	0.064992025	0.06442788	0.064429015	0.026213514	0.024329621	0.07009664	0.07191052	0.11005074	0.19274864	0.08904704
a13	0.02486942	0.041384973	0.04849758	0.05378536	0.05693449	0.058839746	0.04394115	0.06442399	0.06403271	0.06393561	0.031917207	0.028205438	0.03585158	0.0382397	0.09858962	0.12482584	0.12172558
a31	0.031665348	0.036609847	0.04110805	0.04705139	0.052822538	0.058037225	0.037900254	0.08627363	0.0862976	0.085976236	0.033567235	0.032417506	0.03581852	0.036476105	0.070860654	0.12952402	0.09759383
a20	0.029831829	0.05315182	0.060750816	0.06573307	0.06846211	0.0700557	0.05570926	0.07406744	0.0741078	0.073993795	0.03949718	0.035027098	0.036038205	0.041140065	0.06980548	0.078516215	0.0741121
a35	0.031821266	0.032223742	0.032948017	0.034119815	0.035588842	0.03730595	0.032636438	0.08417596	0.08611438	0.08427358	0.032577954	0.031752735	0.05342119	0.047630116	0.0809277	0.15938865	0.10309364
a31	0.037061274	0.040757455	0.04432129	0.049415763	0.054878756	0.06027993	0.042093158	0.10218358	0.10149185	0.10094342	0.040153593	0.037891388	0.039529588	0.038664974	0.05321792	0.099399894	0.05771614
a33	0.030927345	0.0522515	0.060929883	0.067199625	0.070827544	0.07305556	0.055020962	0.07875306	0.07881924	0.07874387	0.038808987	0.035019267	0.035671324	0.04013025	0.068786606	0.079120785	0.05593421
</S>	0.042288788	0.043120753	0.044001136	0.045407962	0.047164388	0.049227044	0.04355608	0.112393506	0.11532627	0.112235665	0.043629847	0.042600404	0.0434277	0.042769324	0.045912873	0.08298994	0.043948226
