 	dovevo	comprare	il	pane	ogni	giorno	</S>
a30	0.1318362	0.13163589	0.13174137	0.13203228	0.13362002	0.13845144	0.20068279
a41	0.060091816	0.08470167	0.06356898	0.05897025	0.13145907	0.3891287	0.2120794
a31	0.10992254	0.07716695	0.03406882	0.028390432	0.19165155	0.29466283	0.26413688
a24	0.10387841	0.09043854	0.049485087	0.027982868	0.21703827	0.2729705	0.2382063
a37	0.058415633	0.045568187	0.055796392	0.04262274	0.106187016	0.3665341	0.32487595
a31	0.007807982	0.0037085542	0.03896369	0.036144927	0.20929001	0.37149137	0.3325935
a17	0.029806145	0.0068374625	0.078707375	0.042783454	0.099750504	0.22672789	0.5153871
a5	0.020793218	0.008314599	0.01792817	0.026818464	0.023280105	0.15906984	0.74379563
a17	0.028840056	0.010708793	0.035819683	0.028441632	0.029367408	0.1987762	0.66804624
a20	0.010726218	0.007151112	0.035309754	0.059292108	0.053386062	0.20991927	0.6242155
a5	0.027531296	0.017670173	0.046419602	0.039846327	0.028413069	0.10378484	0.73633474
a20	0.18236324	0.05404384	0.06711067	0.048782364	0.068747774	0.16547295	0.41347915
a37	0.17602082	0.04138066	0.045348756	0.036768418	0.06169604	0.12692632	0.511859
a39	0.19954073	0.05563412	0.097910896	0.09293485	0.12089279	0.11741569	0.3156709
a35	0.13656227	0.06045403	0.115981735	0.12356397	0.1368387	0.14197679	0.28462252
a7	0.12869869	0.05307002	0.11390475	0.12638804	0.0978022	0.109028734	0.37110758
a24	0.1345833	0.07952156	0.15123817	0.17676191	0.12321531	0.096203744	0.23847605
a37	0.16132924	0.08413576	0.14520885	0.19477348	0.10861412	0.07595688	0.22998169
a17	0.2511174	0.117598884	0.15155023	0.1590618	0.11180541	0.098663114	0.11020311
a31	0.2931641	0.136309	0.14229597	0.14060834	0.10339182	0.085091546	0.09913917
a20	0.32796678	0.16139714	0.14461753	0.11734604	0.08881903	0.082294345	0.077559166
</S>	0.23888867	0.15886231	0.17697807	0.16177106	0.11465056	0.0785396	0.07030985
