 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.08819404	0.088316046	0.088224724	0.1181949	0.103033476	0.09047257	0.095339395	0.10208428	0.1074827	0.118657865
a3	0.00826403	0.04299581	0.056480784	0.43139368	0.032133717	0.028334681	0.071439646	0.070404224	0.13924398	0.119309455
a39	0.043696385	0.118730105	0.12604973	0.23167108	0.05053818	0.042613152	0.03923778	0.039712824	0.16626997	0.14148082
a3	0.07139102	0.105539486	0.19066001	0.18708318	0.045652986	0.10189866	0.04413807	0.039629158	0.11039292	0.10361455
a10	0.14037725	0.149767	0.06517222	0.18532498	0.048914712	0.06557058	0.050569374	0.03733074	0.13706365	0.11990946
a38	0.034867458	0.062491525	0.043432426	0.199963	0.16974592	0.14020231	0.091896795	0.120865956	0.070387416	0.0661472
a37	0.055938523	0.076252095	0.073879816	0.23547076	0.19301833	0.15212879	0.05236954	0.054582793	0.035537355	0.070822045
a24	0.069013305	0.04920487	0.10362985	0.33316818	0.1228143	0.0704712	0.03807946	0.053506427	0.038565014	0.121547416
a31	0.034958716	0.04942121	0.0859783	0.24965121	0.14947583	0.09512783	0.047453858	0.06336598	0.056794602	0.16777241
a3	0.055706795	0.05592792	0.11420097	0.23803164	0.09544454	0.073008865	0.047593996	0.08540291	0.04515481	0.18952757
a20	0.055423923	0.049636643	0.12514892	0.26635808	0.14481059	0.1061325	0.045463916	0.047659542	0.041403443	0.11796247
a31	0.053573363	0.06210923	0.15755817	0.30844793	0.07104835	0.05030612	0.045892835	0.05689427	0.030593302	0.16357642
a11	0.054767087	0.044130787	0.19894494	0.24398045	0.13323869	0.15278736	0.04882658	0.040983114	0.02365435	0.05868666
a7	0.008964283	0.04317868	0.12547924	0.3781717	0.0765112	0.069538824	0.07213575	0.07662283	0.04317299	0.10622452
a31	0.01253987	0.047403887	0.1599667	0.3627256	0.07826331	0.06701466	0.06176594	0.06837564	0.03883798	0.10310639
a24	0.012985683	0.03692904	0.15913734	0.30977854	0.15675318	0.13304693	0.07921372	0.049745794	0.024601124	0.037808698
a46	0.0024971385	0.009696274	0.03065186	0.40191522	0.107732676	0.08938642	0.092351496	0.08455612	0.07071425	0.11049854
a39	0.0021137418	0.005176414	0.013625418	0.37093875	0.10486943	0.07556359	0.0895702	0.07996528	0.074898444	0.1832787
a31	0.0018114801	0.006262935	0.027521485	0.3941709	0.10508867	0.084952086	0.08520537	0.08380155	0.06257114	0.14861429
a14	0.0038995373	0.0051332833	0.026838861	0.35304403	0.19615279	0.14202166	0.09271007	0.055138458	0.0388105	0.08625077
a38	0.0021963904	0.0033945977	0.0104187075	0.33275518	0.20411393	0.13766818	0.060997713	0.06254772	0.07699678	0.10891076
a31	0.0025482494	0.0044559645	0.009141535	0.3085996	0.19255745	0.08901373	0.041824482	0.058606178	0.113084145	0.18016861
a37	0.0071910834	0.006530155	0.013115468	0.44811046	0.16674745	0.13673611	0.042257536	0.023965998	0.02270346	0.13264236
a20	0.0089291055	0.010080183	0.019081207	0.4252825	0.22813201	0.08876795	0.047607206	0.024553373	0.05366755	0.09389894
a39	0.009847212	0.012423666	0.01872418	0.54523885	0.17068818	0.06788191	0.040516198	0.017851654	0.032436322	0.08439178
a20	0.0052271923	0.009321371	0.012916646	0.62377095	0.13246225	0.05159568	0.042190697	0.023609266	0.042602226	0.056303695
a35	0.005816468	0.014416567	0.022568759	0.64618516	0.13449803	0.055649262	0.030302253	0.01970705	0.031556074	0.03930041
a20	0.0041065603	0.010542689	0.015072302	0.6392135	0.12566718	0.06446355	0.038606614	0.030868102	0.04731741	0.024142118
a31	0.0058463686	0.018804256	0.021143645	0.5935656	0.13927779	0.093966834	0.022104098	0.02764191	0.042148527	0.035501063
a24	0.0034101848	0.013332702	0.013064928	0.7316868	0.06583113	0.046443254	0.016992949	0.026347777	0.039928503	0.042961754
a31	0.035740104	0.060508143	0.040746406	0.3572874	0.16534632	0.056310873	0.060508188	0.043535583	0.05364218	0.12637475
a8	0.041894145	0.041097604	0.07328262	0.18627651	0.117407404	0.11330569	0.09124798	0.110458426	0.113543585	0.111486085
a31	0.06333434	0.06491423	0.06438047	0.14361188	0.1618505	0.07066357	0.06738377	0.098415956	0.16180506	0.10364024
a41	0.04878285	0.048168514	0.07477769	0.09344811	0.1312708	0.116790295	0.09959803	0.12826131	0.13102305	0.12787937
a8	0.069720514	0.069540694	0.071000986	0.07806266	0.17540981	0.07715003	0.072346196	0.105471216	0.17922817	0.10206972
a31	0.071619794	0.07171761	0.072274745	0.08400011	0.17318246	0.07679123	0.0740018	0.09922689	0.17885335	0.098331966
</S>	0.05282531	0.052536607	0.06498948	0.07810739	0.14380863	0.108088665	0.08550309	0.13573398	0.14386065	0.13454624
