 	dovevo	comprare	il	pane	ogni	giorno	</S>
a20	0.1318362	0.13163589	0.13174137	0.13203228	0.13362002	0.13845144	0.20068279
a31	0.018267835	0.018296551	0.0938931	0.08864084	0.21228088	0.2772923	0.29132852
a37	0.118135616	0.08971883	0.025325365	0.021342799	0.16248034	0.31985676	0.2631403
a31	0.09954182	0.09057431	0.039367717	0.023634339	0.190025	0.2996407	0.25721616
a7	0.022744223	0.044213824	0.05195265	0.016295478	0.14591397	0.413706	0.30517384
a31	0.006507511	0.0016596178	0.022223579	0.0465097	0.13490355	0.27891836	0.5092777
a44	0.014081714	0.0044038785	0.017682098	0.024152573	0.0151246535	0.39424157	0.53031355
a31	0.07691888	0.033375874	0.09087126	0.06455535	0.023053661	0.0724134	0.6388116
a7	0.07155717	0.012693686	0.031949867	0.024830304	0.014906863	0.16488637	0.67917573
a3	0.088740624	0.019722987	0.056925926	0.06764376	0.018912185	0.065835804	0.68221873
a20	0.12891684	0.03917733	0.109096855	0.16034324	0.03984472	0.04902479	0.47359622
a31	0.20357794	0.053648382	0.11274732	0.15195385	0.03974879	0.041915853	0.3964079
a0	0.19995071	0.14402832	0.17468415	0.2040613	0.032162312	0.050611857	0.19450136
a31	0.40182984	0.11142062	0.10608801	0.107995525	0.047329623	0.06675305	0.15858333
a8	0.2345349	0.18257293	0.13018635	0.111895494	0.08865544	0.15053199	0.10162287
</S>	0.15660106	0.12429005	0.12782624	0.13411047	0.12091474	0.13043314	0.20582433
