 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.11839777	0.1184396	0.1184032	0.11848479	0.118459575	0.12755056	0.13896406	0.14130047
a31	0.09267164	0.024710525	0.087871075	0.2577942	0.03618015	0.12192931	0.2249327	0.15391035
a8	0.023823524	0.039558187	0.049580842	0.07053702	0.05405955	0.2143556	0.2118957	0.3361896
a31	0.082784474	0.087275445	0.13249442	0.20768592	0.3242659	0.061338026	0.054078218	0.05007756
a46	0.06370354	0.086036086	0.15841341	0.25344896	0.23850742	0.070322074	0.07025137	0.059317164
a31	0.074151285	0.118529625	0.10094964	0.24528642	0.15599586	0.06687663	0.10366285	0.13454765
a20	0.08631354	0.14781666	0.116788164	0.13518007	0.15853399	0.172129	0.109985314	0.07325323
a31	0.06802474	0.08762581	0.08359878	0.108862914	0.031131936	0.16291778	0.15807883	0.29975924
a13	0.06550143	0.026911315	0.13319886	0.29879063	0.014318969	0.18017307	0.08577836	0.19532737
a17	0.009299208	0.009207463	0.01812365	0.04755362	0.015888082	0.34196505	0.15382573	0.40413716
a8	0.0035689075	0.004349845	0.004085707	0.0072250087	0.008066356	0.3620315	0.17805287	0.4326198
a31	0.008603277	0.016298724	0.0089127775	0.0128424335	0.019369036	0.6086705	0.23226272	0.09304053
a8	0.018388914	0.026263073	0.015563284	0.033759717	0.039898727	0.4300587	0.15807408	0.27799353
a20	0.02537837	0.025722878	0.026034035	0.03920135	0.027080512	0.42136252	0.31660366	0.11861663
a31	0.048477493	0.051982414	0.045842413	0.100561276	0.06565901	0.3316916	0.12204449	0.23374134
a28	0.07906232	0.07931849	0.07186963	0.102669336	0.07707533	0.23538803	0.1331723	0.22144458
a31	0.07361869	0.060976088	0.065223984	0.15661332	0.062577635	0.21104448	0.12336733	0.24657848
a38	0.1207889	0.12847646	0.118722886	0.12866636	0.13546358	0.12619756	0.1256649	0.1160194
a31	0.1155523	0.12685314	0.1138963	0.13255699	0.12337735	0.08789522	0.10286683	0.19700187
a17	0.13223962	0.15018179	0.13516515	0.1555033	0.15070553	0.078965515	0.13100468	0.06623442
a3	0.0907206	0.110628836	0.09297662	0.12394947	0.10896572	0.12137164	0.17338556	0.17800161
a10	0.10687186	0.13045254	0.10966875	0.14407659	0.1292691	0.10746718	0.18702196	0.085172005
a20	0.15777616	0.16924806	0.1376188	0.1494051	0.14500651	0.07470186	0.11404378	0.052199703
a35	0.13463463	0.16902795	0.14282086	0.16714273	0.171621	0.08262488	0.06113376	0.070994146
a37	0.12147423	0.12465127	0.12169787	0.12752554	0.12426613	0.12119845	0.1387672	0.120419346
a23	0.09966967	0.114149846	0.09906999	0.12345159	0.11208847	0.14960329	0.21301672	0.08895046
a20	0.1415356	0.17928834	0.13031998	0.17993775	0.14396444	0.07287135	0.08910963	0.06297292
a31	0.121464066	0.17847808	0.12561046	0.16736086	0.14972	0.087516256	0.10256259	0.067287646
a0	0.13357173	0.17107445	0.13189708	0.16329692	0.14832586	0.083021596	0.11103772	0.057774708
a31	0.12807399	0.16218665	0.13128214	0.17581344	0.1569302	0.07923118	0.08921219	0.07727023
a13	0.12405356	0.14702183	0.12634926	0.15459861	0.14700793	0.09862893	0.14302397	0.059315965
a31	0.13465792	0.16489911	0.13910021	0.17601563	0.16257115	0.06900001	0.08663174	0.06712414
a39	0.12599014	0.1490528	0.12976298	0.15682586	0.14993912	0.08868694	0.14102638	0.058715794
a17	0.13083667	0.16379261	0.13551706	0.17759754	0.1613368	0.073989734	0.08379071	0.07313889
</S>	0.10529039	0.114121474	0.10625189	0.12028989	0.11393842	0.12384573	0.21686706	0.09939516
