 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a31	0.0074211694	0.007421182	0.0074219173	0.0074324296	0.010148187	0.008648271	0.008894571	0.014883231	0.04376151	0.028090103	0.025982486	0.052740686	0.057348087	0.105817534	0.19631036	0.20908658	0.15234597	0.029020544	0.011759124	0.00770111	0.0077649397
a17	0.023461858	0.05184513	0.028940314	0.019565957	0.048372548	0.01210639	0.015105995	0.019110605	0.023927566	0.018293027	0.035314064	0.039969057	0.030842917	0.020885624	0.017320348	0.0075259754	0.006092846	0.017895829	0.040899847	0.4839307	0.03859334
a31	0.07413681	0.19491729	0.11046781	0.0408626	0.04497768	0.022328576	0.018117836	0.059529837	0.054954235	0.0371111	0.027531853	0.024423268	0.019532215	0.020078953	0.01525715	0.010644787	0.005478693	0.007633431	0.050841365	0.14326823	0.017906293
a17	0.029907683	0.20168681	0.155787	0.015758958	0.11686273	0.07390265	0.077530995	0.031579107	0.02987839	0.018146474	0.020619512	0.023043133	0.021277865	0.03341098	0.01752668	0.010946756	0.010904827	0.007122281	0.049318504	0.034386154	0.020402523
a31	0.017104117	0.10894225	0.105871566	0.04675787	0.044642024	0.020547708	0.018493073	0.067412764	0.0733767	0.05727381	0.06247048	0.0603967	0.04301124	0.024546975	0.016989967	0.0069194394	0.0026959681	0.003692683	0.033134308	0.17016196	0.01555839
a34	0.018613582	0.32297012	0.17613102	0.01606865	0.044721093	0.027615555	0.018849313	0.037218593	0.036204394	0.02122844	0.025084348	0.028675485	0.025753455	0.0405559	0.021981426	0.012651448	0.0057171383	0.0033036042	0.05524412	0.05488522	0.006527094
a1	0.0025502706	0.03495147	0.052275233	0.021071166	0.07196648	0.06576468	0.063951336	0.049412813	0.058580816	0.035249796	0.07017418	0.09026517	0.054481264	0.02730664	0.015904065	0.006042157	0.005065996	0.005153445	0.047590386	0.20907314	0.013169484
a35	0.0038293223	0.040849227	0.04832371	0.01330781	0.14418463	0.09580129	0.098705195	0.043638367	0.045603238	0.02447515	0.03136711	0.035327688	0.023112327	0.015618898	0.00858152	0.005397777	0.00805446	0.005897299	0.060685415	0.20898701	0.03825251
a31	0.006775203	0.038321145	0.06581692	0.014227567	0.13088462	0.09415341	0.09784195	0.047786135	0.050287127	0.027698752	0.03285218	0.0353257	0.024484493	0.018454202	0.009894695	0.006288423	0.009246002	0.0068422738	0.07192323	0.16479439	0.046101574
a20	0.004463106	0.062396254	0.06741936	0.012715022	0.08311037	0.11172203	0.11022737	0.048146587	0.047617186	0.026186949	0.037283707	0.044355676	0.03646621	0.028858934	0.018513257	0.009385665	0.011846326	0.0107587455	0.08995717	0.12193901	0.016631054
a17	0.007033017	0.07237603	0.07570866	0.008500523	0.07687826	0.12923609	0.1268657	0.067090355	0.062334936	0.036035605	0.041853033	0.044658322	0.030899983	0.01628531	0.012606803	0.0070878463	0.011075204	0.009501129	0.06976788	0.08311314	0.011092191
a20	0.0037065558	0.025533065	0.052537296	0.0040572803	0.098480396	0.119439326	0.11960077	0.061179895	0.064549714	0.037858468	0.0419123	0.044134997	0.030768987	0.02503996	0.011728841	0.0061714384	0.0075656017	0.006767393	0.077619754	0.14364773	0.017700236
a8	0.004560892	0.055417057	0.057149917	0.0076452214	0.07438446	0.13334963	0.12496309	0.07171141	0.06693593	0.037869386	0.048232324	0.05594675	0.043035887	0.023505189	0.017768698	0.007942533	0.011061967	0.009566861	0.07240586	0.07024647	0.0063004713
a31	0.0021070498	0.006514528	0.0036445833	0.0007643717	0.080451295	0.13523147	0.16205649	0.07199187	0.06326032	0.04821639	0.04566749	0.04570319	0.04414809	0.047688253	0.021847941	0.014278332	0.014013309	0.015261808	0.09047534	0.06266087	0.024016991
a24	0.006620672	0.009341941	0.013024356	0.0063594617	0.07449938	0.062927976	0.13146293	0.06511415	0.114075035	0.097983375	0.047786288	0.050971616	0.028602228	0.01637842	0.014360498	0.012356242	0.011932804	0.032466874	0.16764651	0.026478006	0.009611291
a31	0.0022849177	0.0090291295	0.005439516	0.000870079	0.20648508	0.128052	0.15893862	0.052622873	0.060221117	0.033600166	0.03708723	0.039984826	0.038353257	0.052412994	0.013473541	0.009498005	0.012321188	0.009729516	0.068739854	0.03910312	0.021752955
a13	0.0038559611	0.00615403	0.007655638	0.0031616127	0.07032046	0.07581072	0.14113711	0.076483816	0.12699224	0.097693436	0.05309965	0.055098295	0.034872867	0.018916221	0.014707292	0.010949328	0.010659082	0.027856292	0.13416846	0.022875814	0.007531676
a20	0.001294956	0.00821254	0.005419968	0.0008240591	0.14761513	0.13912143	0.14972603	0.091383934	0.09298198	0.04851723	0.04154329	0.041805044	0.038120728	0.049386982	0.01352412	0.009811276	0.011504322	0.011259414	0.06965436	0.021390928	0.0069022197
a33	0.001357396	0.008235335	0.009758113	0.0010812557	0.13009031	0.11709042	0.12957627	0.09243467	0.118487895	0.07704531	0.053950835	0.04976649	0.036404133	0.033051405	0.011211486	0.0077945055	0.0088756	0.0118725	0.07452753	0.022261253	0.0051273103
a20	0.0005307656	0.0009471359	0.00048132174	0.00045651314	0.06973545	0.032248653	0.069428	0.054628152	0.10724185	0.088121116	0.09472768	0.09805465	0.0891279	0.04953918	0.031296995	0.031173045	0.0317849	0.034716766	0.10418067	0.0072652507	0.0043140356
a31	0.003056129	0.005129937	0.0036669367	0.0023684115	0.12293903	0.0953556	0.17139988	0.08435355	0.082369015	0.0711785	0.050459858	0.054470927	0.046217922	0.042394936	0.027854951	0.01704268	0.015833154	0.022232765	0.065527	0.012735501	0.0034133166
a21	0.0010977475	0.0056734406	0.005594721	0.00088654	0.1329001	0.10861722	0.17490871	0.07657694	0.12983702	0.07639495	0.05081105	0.05380757	0.038870737	0.029007653	0.008651647	0.007423325	0.008888166	0.016384667	0.05836909	0.011735883	0.003562775
