 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.0368545	0.03688277	0.03708601	0.037062876	0.036841035	0.03931477	0.045287218	0.03760468	0.086546965	0.09837908	0.10329605	0.1036282	0.09999323	0.037688747	0.038052045	0.04814503	0.0384924	0.038844407
a31	0.006192335	0.2019535	0.00057712564	0.023987036	0.0116555095	0.009640041	0.052737817	0.098196656	0.058360063	0.04731468	0.034653004	0.008705389	0.005750577	0.09792995	0.07654031	0.033385668	0.1064273	0.12599307
a5	0.0048705298	0.12736073	0.0007103449	0.017669022	0.0070824493	0.006622777	0.031399604	0.10871764	0.040923428	0.028835911	0.021934448	0.015640043	0.010365658	0.07821584	0.079570666	0.057183854	0.17678012	0.18611695
a7	0.06060233	0.1501419	0.0032081902	0.012652713	0.07624101	0.035920486	0.07402141	0.12534742	0.06031077	0.07107748	0.044161435	0.0029107276	0.0012649063	0.021390866	0.19665408	0.011696759	0.025647163	0.026750393
a37	0.03718555	0.14767677	0.0032442943	0.016724534	0.03038464	0.010144781	0.03834172	0.2266836	0.062317077	0.04336027	0.027681766	0.0074785077	0.0027147206	0.045562446	0.06609481	0.031035673	0.09749801	0.10587088
a7	0.019891862	0.07511685	0.0026689502	0.01211756	0.018203534	0.011712163	0.03994387	0.27362233	0.07788384	0.04819995	0.031816017	0.01191815	0.0032043136	0.04168362	0.053126525	0.03630752	0.118061654	0.12452136
a20	0.016667489	0.034223586	0.0034934292	0.010046557	0.014180487	0.006733544	0.037757155	0.30307156	0.06653201	0.043921657	0.032211732	0.020790393	0.0035885314	0.028546683	0.045734834	0.044913348	0.14407055	0.14351645
a31	0.021828752	0.098326944	0.0065882243	0.032444682	0.037755642	0.009258398	0.02116267	0.1631014	0.032273944	0.03334283	0.025932424	0.025275495	0.0055767554	0.016962929	0.039477054	0.068549626	0.17580174	0.18634047
a17	0.014468366	0.015164333	0.0022138658	0.005087542	0.00610566	0.0055000708	0.029561754	0.32133302	0.095576815	0.072543286	0.057380397	0.016155962	0.005045474	0.030838106	0.03872797	0.04951119	0.14679374	0.087992504
a29	0.019154837	0.02009352	0.0040891767	0.012901063	0.011997178	0.016499812	0.018434787	0.09495238	0.049474273	0.04194746	0.03882108	0.019346632	0.0073032277	0.024361802	0.02995887	0.072741196	0.22342886	0.29449388
