 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.064071715	0.06408315	0.06413725	0.06415859	0.06559364	0.068093345	0.067378744	0.0707447	0.06454784	0.0646994	0.06456305	0.06977464	0.064293146	0.07939089	0.06446997
a10	0.16597345	0.05748871	0.0220978	0.017671198	0.0632147	0.019036515	0.10717202	0.06491538	0.05690277	0.017009791	0.01602167	0.067548975	0.13341863	0.09648684	0.095041536
a39	0.06563646	0.13795339	0.10024196	0.08253082	0.11575686	0.09209673	0.079616375	0.017709885	0.02083154	0.013184578	0.013692045	0.19916132	0.03564851	0.017597204	0.008342376
a31	0.03217593	0.15217422	0.11033738	0.14174034	0.10613208	0.034714732	0.04991454	0.008731262	0.008111411	0.007982833	0.008975321	0.21713813	0.05139116	0.053222682	0.017258067
a21	0.027379274	0.08689439	0.057297897	0.047176868	0.041611496	0.010097697	0.026375396	0.014997934	0.017519364	0.01755043	0.020673076	0.18067338	0.22676694	0.10018479	0.12480109
a31	0.02817807	0.10368087	0.093139894	0.11024644	0.109368674	0.039765466	0.061602585	0.022041323	0.017661605	0.017312422	0.015902568	0.21995358	0.07660081	0.064909086	0.01963668
a21	0.01849008	0.070731	0.041160446	0.038719177	0.03052937	0.011916145	0.033585746	0.010389511	0.020043582	0.01612951	0.0169676	0.23845881	0.20390885	0.11906771	0.12990247
a31	0.038671825	0.08934723	0.08639318	0.073457755	0.17434421	0.05726557	0.11094944	0.04001231	0.028974785	0.01722159	0.010441499	0.16246769	0.050873697	0.046108067	0.013471188
a28	0.020135166	0.075865515	0.08955364	0.05845182	0.069068424	0.025336133	0.07239345	0.020823685	0.041940775	0.024582913	0.014336539	0.24894954	0.10564757	0.086226575	0.046688188
a31	0.04625241	0.043180455	0.05909363	0.041143868	0.22791006	0.036219057	0.23594882	0.053792067	0.035859622	0.011982003	0.006805652	0.08342122	0.061972655	0.039548077	0.016870443
a37	0.024533384	0.034789894	0.060995646	0.040363055	0.1399446	0.051223624	0.23609494	0.04458798	0.098364405	0.021805016	0.0101142675	0.09781462	0.07124392	0.044386175	0.023738476
a31	0.03283176	0.031458646	0.051293008	0.040526234	0.17849906	0.026874617	0.32641676	0.043900985	0.0275937	0.013539947	0.007214755	0.06390338	0.0952638	0.03980966	0.020873645
a6	0.017457662	0.01770166	0.026513236	0.032036398	0.11754435	0.045861144	0.37419355	0.043911025	0.0797787	0.01947451	0.008797623	0.059385616	0.10577495	0.03464779	0.01692173
a31	0.008393371	0.019485686	0.013496818	0.03404276	0.04241217	0.041990694	0.13423693	0.033985488	0.06981581	0.04564894	0.068674944	0.06812839	0.2432961	0.0709397	0.105452254
a20	0.009451403	0.012892682	0.018120026	0.021731606	0.061126783	0.026032051	0.07684757	0.02240676	0.055122778	0.031275135	0.044422522	0.19501099	0.38543737	0.012477732	0.027644549
a41	0.0072806007	0.013926379	0.014664581	0.031811338	0.02278746	0.029154012	0.07591702	0.024735598	0.027639112	0.02722618	0.057554554	0.10011876	0.48052382	0.028744536	0.057916082
a33	0.010482434	0.020195972	0.012076115	0.04476477	0.016758448	0.050568495	0.07273471	0.052212335	0.05636071	0.033589806	0.10068792	0.11893874	0.35849658	0.023150805	0.02898213
a31	0.0119999545	0.013119116	0.016405696	0.020429714	0.033553854	0.04448765	0.052806254	0.0929607	0.0447644	0.046310667	0.1400091	0.1765572	0.18817702	0.05088716	0.06753155
a37	0.017285833	0.03525548	0.018192584	0.04554714	0.026152868	0.025036128	0.20895311	0.04700053	0.10013892	0.05223253	0.20143752	0.14168082	0.037079528	0.011617917	0.03238905
a27	0.01230156	0.018816113	0.014994519	0.025348522	0.026195902	0.018442132	0.084321655	0.04074537	0.05818912	0.027260773	0.10396848	0.20489863	0.29266497	0.023165658	0.048686516
a31	0.034499053	0.04092421	0.02580721	0.039492447	0.03213293	0.020367377	0.093966864	0.033702582	0.08814468	0.026313445	0.12557526	0.2545287	0.12889683	0.02445718	0.031191247
a3	0.05170037	0.055597525	0.03431484	0.05039081	0.04355046	0.03326589	0.10589508	0.04425802	0.053145356	0.026900062	0.13577966	0.21760675	0.087548204	0.028070897	0.03197612
a8	0.05632077	0.051758725	0.03428594	0.050014865	0.045853876	0.036332168	0.09916237	0.04387367	0.052612167	0.03058416	0.11331967	0.21426341	0.08518857	0.042411197	0.044018447
a38	0.027662907	0.027945485	0.029778557	0.029545536	0.06969343	0.0592791	0.17103933	0.07913488	0.08158898	0.053286433	0.0906085	0.12266472	0.047591668	0.07370624	0.036474153
a31	0.034694962	0.0401441	0.05115599	0.056019038	0.07997769	0.08158785	0.09952413	0.08369092	0.07218606	0.07570178	0.07677345	0.096576676	0.034169685	0.08164701	0.03615068
a33	0.065975755	0.0654842	0.051572487	0.059156258	0.06322	0.08237143	0.07655856	0.08877142	0.05030599	0.052538775	0.050597563	0.073842004	0.07302026	0.10261744	0.043967877
</S>	0.042763382	0.0430332	0.04387071	0.044065833	0.06312804	0.07826362	0.1045147	0.08949825	0.055360246	0.052604195	0.05770159	0.13353689	0.0449473	0.10259295	0.044119056
