 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	0.06301774	0.063001014	0.06301467	0.06302087	0.06987072	0.17287563	0.17108685	0.17214464	0.097051494	0.06491639
a24	0.11111085	0.036470678	0.113304	0.2257622	0.10767455	0.01944566	0.012484474	0.008283919	0.14942281	0.21604085
a31	0.23445845	0.14313608	0.14209256	0.30178165	0.11179197	0.00329745	0.0031030267	0.00087167067	0.01968367	0.03978345
a13	0.1150104	0.044222675	0.13221794	0.4998291	0.10312286	0.018015193	0.021617794	0.0009203097	0.025863998	0.039179698
a18	0.073279805	0.027154708	0.054568186	0.27009287	0.5181715	0.01342436	0.0033174865	0.00056436326	0.0064833383	0.032943476
a20	0.06891597	0.041188587	0.14269346	0.38362104	0.32538113	0.009840725	0.0030270696	0.00046967322	0.006059575	0.018802734
a31	0.12828395	0.08806393	0.09731912	0.13139415	0.28770408	0.158975	0.059095595	0.0017086176	0.0141986245	0.033256978
a37	0.13297792	0.07979246	0.068657376	0.10816603	0.31405497	0.18050677	0.08419299	0.0018031193	0.013123744	0.016724588
a31	0.116571024	0.060758833	0.09644352	0.18614702	0.39337778	0.09362297	0.0106466925	0.00072853494	0.013992471	0.027711164
a11	0.16345751	0.061219182	0.053379036	0.11509153	0.44747147	0.121632084	0.017474009	0.00045148833	0.009632789	0.010190834
a31	0.09818737	0.024891036	0.043272484	0.14740238	0.5583975	0.070147775	0.011942508	0.0008623697	0.017733378	0.027163297
a11	0.14475061	0.027683305	0.02860571	0.10140251	0.58763677	0.07866246	0.008286876	0.00032789266	0.009038831	0.013605082
a31	0.0881419	0.018774409	0.02537629	0.12622483	0.5941736	0.08418788	0.013245733	0.0007462552	0.019145444	0.029983593
a11	0.10754592	0.012325771	0.015319548	0.09173655	0.67948383	0.05628114	0.0046793483	0.0003142211	0.009317513	0.022996152
a31	0.07379291	0.018841015	0.02307012	0.11287374	0.6361767	0.06670281	0.010264546	0.0007600811	0.01812185	0.039396208
a13	0.07081995	0.008580416	0.011305042	0.07143649	0.7311349	0.05130407	0.0037122085	0.0006428426	0.013364965	0.03769912
a31	0.07003014	0.021852681	0.026549343	0.13243933	0.6435219	0.038732104	0.013855606	0.0024595258	0.017559415	0.033000063
a18	0.052967776	0.016443647	0.02111273	0.08206507	0.69707775	0.05327109	0.013158512	0.0045454786	0.017405936	0.041951977
a31	0.10602616	0.028064933	0.034851886	0.18507673	0.5072746	0.057001997	0.021148067	0.008738074	0.023239186	0.028578384
a10	0.07810691	0.050154507	0.059796482	0.14873596	0.4691946	0.06268774	0.047512215	0.021504963	0.02860863	0.033698045
a7	0.057756476	0.017962325	0.029612219	0.07951754	0.7609339	0.01838729	0.010100872	0.0038631577	0.0070855673	0.014780762
a31	0.13463584	0.041157994	0.060895372	0.19627123	0.40405023	0.060665138	0.033021353	0.016817344	0.019770222	0.0327153
a20	0.08722837	0.085988134	0.10538903	0.220207	0.2126899	0.07254507	0.08796619	0.049196716	0.047903772	0.030885821
a31	0.09179828	0.090777054	0.120285384	0.2494194	0.13512726	0.080830626	0.09863294	0.06031905	0.04455725	0.028252726
</S>	0.08891306	0.09156198	0.12606068	0.16921812	0.083475955	0.1070335	0.13147096	0.087461695	0.07628905	0.038514942
