 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	0.083186485	0.08318211	0.08318395	0.083218604	0.17592141	0.13497247	0.08571252	0.08491784	0.085734636	0.09997
a31	0.016091049	0.0097987	0.061997544	0.08049486	0.15255405	0.58493	0.056106105	0.014197485	0.015051624	0.0087786075
a7	0.0059242104	0.028535862	0.03885482	0.08744026	0.27630147	0.25390795	0.075744376	0.08743234	0.08165362	0.06420515
a24	0.026926443	0.068063326	0.17423357	0.10471802	0.17510103	0.2296925	0.16030008	0.026564049	0.02178912	0.012611844
a38	0.07171689	0.023350708	0.09239854	0.07791566	0.18225056	0.3460708	0.1371521	0.026851214	0.025443064	0.016850432
a31	0.03927294	0.027614951	0.10314521	0.12894861	0.26391512	0.26670906	0.09596507	0.03630261	0.018785011	0.01934147
a10	0.035668112	0.046760816	0.05924418	0.14653775	0.14382577	0.17225513	0.16729929	0.12348315	0.053055413	0.051870372
a11	0.032333784	0.06816508	0.04122805	0.04331043	0.08250058	0.07405102	0.29685956	0.22262295	0.06766281	0.07126576
a31	0.052902404	0.08151706	0.06913916	0.060689524	0.09694655	0.1330218	0.22815607	0.16085131	0.05116891	0.0656072
a20	0.04004723	0.0574398	0.048508797	0.047831096	0.052304182	0.11376416	0.19586316	0.26868403	0.10497825	0.0705793
a10	0.012996592	0.010646958	0.019040542	0.02363806	0.0676613	0.2875457	0.1964904	0.22003281	0.08105074	0.08089692
a31	0.009011811	0.026959991	0.053315878	0.07111728	0.11684069	0.17690518	0.20018832	0.25030068	0.05962492	0.035735264
a21	0.0075730453	0.011580642	0.03689979	0.06293798	0.11734567	0.24422969	0.22273032	0.20116617	0.06767623	0.027860481
a31	0.0035200994	0.010010486	0.024135891	0.062812336	0.07651965	0.24516207	0.30683258	0.17353986	0.06485671	0.03261026
a20	0.0032677979	0.0038118302	0.005879378	0.0258712	0.066064745	0.3772552	0.30661348	0.1331482	0.057469226	0.020619014
a13	0.0043052756	0.011830855	0.012103878	0.04360124	0.083656974	0.49911696	0.20325406	0.078827105	0.039954524	0.023349104
a31	0.0034743682	0.0033776753	0.0033041202	0.012573851	0.094924495	0.6516905	0.102116585	0.07404279	0.030983431	0.023512231
a41	0.0019804672	0.0012407893	0.0013121217	0.008634794	0.17529522	0.7195507	0.057329725	0.023906346	0.0069164736	0.0038334024
a35	0.0028719911	0.0011865802	0.0015772115	0.005363028	0.12208449	0.70809734	0.08296692	0.050163217	0.013497719	0.012191519
a31	0.0103729535	0.0047472464	0.007399207	0.011438374	0.37906945	0.29608694	0.108630046	0.0982437	0.05153639	0.03247574
a24	0.010337822	0.009699045	0.008610203	0.015246205	0.39100492	0.44036505	0.040184222	0.035501108	0.02507441	0.02397694
a37	0.0068773213	0.002513951	0.0040048943	0.0077729863	0.30718878	0.3735488	0.15539443	0.06847844	0.029622812	0.04459754
a27	0.014347259	0.013509988	0.011516742	0.012518876	0.4586539	0.35451573	0.04748291	0.023174837	0.020047478	0.044232387
a20	0.0068575544	0.0062993397	0.0054498925	0.005636786	0.22212027	0.58559024	0.100060284	0.019578088	0.008112727	0.04029489
a31	0.018891398	0.017405007	0.014565767	0.0132389385	0.28074467	0.38454148	0.15048048	0.032519385	0.016988318	0.070624515
a37	0.060692754	0.05905418	0.050521396	0.04401014	0.4083416	0.15261264	0.058361594	0.0602756	0.06025757	0.04587247
a31	0.05213339	0.049590513	0.041243363	0.034273695	0.24453986	0.32211325	0.09081998	0.05300813	0.030705564	0.081572264
</S>	0.11451479	0.10990578	0.09243408	0.07950584	0.1135349	0.10352039	0.10218976	0.09393391	0.11812158	0.07233899
