 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.07628899	0.078381725	0.07645995	0.095182456	0.17071076	0.08273154	0.12807807	0.09098387	0.121324345	0.07985836
a20	0.010465426	0.065106176	0.041330747	0.06463473	0.043480754	0.074477956	0.16276228	0.14652543	0.16732316	0.22389328
a31	0.10546919	0.18079129	0.18633178	0.07210726	0.012450737	0.05958834	0.098445125	0.025224637	0.10580384	0.15378782
a28	0.0701711	0.100337744	0.11813451	0.12547973	0.038002986	0.097641885	0.18908054	0.0295017	0.09287175	0.1387781
a37	0.031013992	0.15260461	0.0590664	0.07014089	0.045288924	0.07414617	0.10087843	0.07959526	0.1711141	0.21615121
a24	0.010342308	0.0619081	0.03211684	0.07303205	0.0654356	0.04967213	0.06517406	0.14508553	0.22706185	0.27017155
a31	0.0035796748	0.010352513	0.011650346	0.021736562	0.024260228	0.040386304	0.04164809	0.13691816	0.2308097	0.47865838
a20	0.011527528	0.016808107	0.025616242	0.048598103	0.0596667	0.077438295	0.22494568	0.16041097	0.117680214	0.25730821
a1	0.011696241	0.0207165	0.018815883	0.07504688	0.03768386	0.056769792	0.05812669	0.1417557	0.213805	0.3655834
a31	0.011989721	0.023449793	0.019037716	0.07934897	0.043026604	0.055035923	0.057263922	0.139567	0.2451824	0.32609794
a28	0.0072998987	0.021492006	0.017148666	0.04214677	0.04582806	0.09300158	0.121542506	0.13714021	0.10033716	0.4140631
a24	0.005503586	0.027329499	0.012766324	0.038144156	0.05344579	0.06233862	0.069993325	0.13312243	0.19286023	0.40449607
a28	0.0026403612	0.028509913	0.011309929	0.013744805	0.03700441	0.074080974	0.07318612	0.18814906	0.15087722	0.4204973
a24	0.0033164995	0.0296815	0.015431807	0.0156066995	0.018573333	0.1642973	0.13934597	0.1606962	0.07174285	0.3813078
a46	0.0022946	0.02557339	0.010390806	0.008616582	0.039453536	0.09329235	0.086121336	0.19139639	0.11858821	0.4242728
a14	0.0020047035	0.017564768	0.0077213384	0.00584905	0.018049812	0.22220936	0.17456144	0.18931927	0.050717477	0.31200275
a31	0.0039971075	0.04183267	0.03327104	0.018901065	0.02399333	0.23027654	0.40325165	0.044163503	0.030020043	0.170293
a11	0.0034515492	0.05063631	0.030898253	0.024664275	0.015799135	0.2836036	0.3182586	0.057618156	0.038765743	0.17630437
a31	0.0059782774	0.046269473	0.021936376	0.03393208	0.038329925	0.22111146	0.18587577	0.15319349	0.12478236	0.16859078
a47	0.004320769	0.042620365	0.022864128	0.013090852	0.009216568	0.4746532	0.3428668	0.044760443	0.011095846	0.034511104
a31	0.015934255	0.035963144	0.035574336	0.05558751	0.04789202	0.41325337	0.17666315	0.08797708	0.064619645	0.06653543
a24	0.037528418	0.080706045	0.044016354	0.12337159	0.07932859	0.27476647	0.13161366	0.0807804	0.07307763	0.07481084
a1	0.009810043	0.03755671	0.036141615	0.03199593	0.035340887	0.44246534	0.24013935	0.06462449	0.0613799	0.040545765
a20	0.032754555	0.08592053	0.04240023	0.10258954	0.08090352	0.2940404	0.1266148	0.089171335	0.07945865	0.066146344
a31	0.024406213	0.15098234	0.08641513	0.055471983	0.06295691	0.25208864	0.16508864	0.0665203	0.07176286	0.06430701
a20	0.05516207	0.05364563	0.050341796	0.19395536	0.11995426	0.13749917	0.08391398	0.110092334	0.108507715	0.086927705
a37	0.042068712	0.13162217	0.067162655	0.07708883	0.089031406	0.17232482	0.20757863	0.06725023	0.07646249	0.069410026
a24	0.04425039	0.12966423	0.061004106	0.09601395	0.11747139	0.19382998	0.11825488	0.07224783	0.11194387	0.05531933
a29	0.04177146	0.11749155	0.05495223	0.08395955	0.10810921	0.18943311	0.1560771	0.086131245	0.104296766	0.057777755
a20	0.044005346	0.060003754	0.04913115	0.10674374	0.1040778	0.18896203	0.101520896	0.109748155	0.11638788	0.11941923
a10	0.03044766	0.1196846	0.08595372	0.0742752	0.054405984	0.10631187	0.074737675	0.1265091	0.17936546	0.14830875
a31	0.02053004	0.15006565	0.092463136	0.065764844	0.037507676	0.098470725	0.058300193	0.15004945	0.19383422	0.13301401
a17	0.054153405	0.17686695	0.12747903	0.07085468	0.050615083	0.10067394	0.075473346	0.082100615	0.14570072	0.11608217
a20	0.047943376	0.18432373	0.07105407	0.049893748	0.077632576	0.1418616	0.1583925	0.06456795	0.09569544	0.10863496
a28	0.07315006	0.10949377	0.0750721	0.08479828	0.07247926	0.14841741	0.09881136	0.08858339	0.113776304	0.13541807
a0	0.067637086	0.1462271	0.094224	0.08063078	0.07117569	0.106652066	0.085536644	0.07337081	0.15361142	0.120934516
a18	0.07247808	0.12318115	0.065482184	0.08653873	0.11585738	0.14648181	0.112947725	0.06455542	0.12099019	0.091487326
a33	0.0946531	0.089296475	0.06098534	0.1552879	0.11275815	0.114087746	0.060872335	0.10364265	0.11241732	0.09599897
a20	0.07142743	0.069401816	0.06444257	0.1645409	0.17236319	0.06810267	0.080439486	0.08944725	0.15337694	0.06645776
a31	0.05729222	0.04949226	0.051906157	0.18152325	0.13704728	0.08686626	0.0656591	0.12838677	0.13087772	0.11094896
a8	0.057982776	0.052455463	0.05278341	0.18410476	0.14641047	0.09172049	0.060395405	0.12762414	0.14058635	0.0859368
a23	0.06760006	0.06752001	0.066205814	0.14695868	0.17817609	0.068563044	0.080099694	0.09323662	0.16168231	0.06995759
</S>	0.052996058	0.050665934	0.05494321	0.14427394	0.138201	0.09370659	0.07125374	0.13532513	0.1373497	0.12128477
