 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.065777294	0.06576591	0.06577654	0.0658277	0.06699864	0.079013884	0.10956659	0.17765184	0.10783936	0.1269694	0.0688129
a20	0.171687	0.24974747	0.24935146	0.019251667	0.031919394	0.03417773	0.08560053	0.010323561	0.039013464	0.053019293	0.05590848
a31	0.0685773	0.122342266	0.22548006	0.029847981	0.029546106	0.040964395	0.18898538	0.021601805	0.07511128	0.094181485	0.10336194
a39	0.09459335	0.23119387	0.29187596	0.057342686	0.037712004	0.042331927	0.1404409	0.0075183944	0.026155265	0.034493834	0.03634184
a31	0.12089339	0.19664839	0.28142953	0.0669272	0.05869158	0.04969145	0.13610616	0.006493996	0.020607002	0.029820463	0.032690816
a46	0.064525485	0.16098678	0.30067527	0.0447582	0.07023616	0.119761154	0.18316707	0.0044632014	0.01159624	0.019359197	0.020471187
a37	0.057467498	0.04178481	0.07721858	0.033332087	0.027822576	0.03832552	0.05889984	0.064380124	0.09604609	0.1225663	0.3821566
a31	0.053062346	0.083124526	0.28653336	0.053413857	0.034202624	0.022826394	0.03758561	0.030102298	0.06578428	0.08257908	0.2507856
a13	0.086662605	0.113328695	0.2138769	0.06413314	0.05145414	0.024825804	0.07176581	0.067659125	0.08326233	0.08145638	0.14157501
a11	0.047578834	0.04747652	0.06640331	0.016857844	0.032378834	0.035605922	0.09439107	0.06666121	0.1829818	0.18075533	0.22890934
a31	0.045634545	0.06374422	0.115651086	0.020144004	0.0373952	0.042268388	0.09920248	0.06430872	0.1548245	0.15370415	0.20312269
a20	0.044136554	0.053527605	0.0828642	0.020742174	0.03508794	0.039693926	0.14910044	0.06355971	0.1517859	0.14872636	0.21077527
a31	0.029705595	0.045702398	0.09737687	0.018486954	0.034235936	0.051050965	0.15721145	0.049261298	0.15150137	0.15192705	0.21354018
a41	0.020114517	0.024069127	0.04105369	0.013342427	0.018536005	0.040653314	0.17160673	0.035358284	0.18070333	0.1940566	0.2605059
a31	0.010134085	0.013757037	0.036715258	0.008003419	0.013358571	0.046096943	0.12790643	0.032192137	0.1921136	0.22629748	0.29342502
a24	0.016203681	0.014074391	0.023461957	0.0100288475	0.013900084	0.032048978	0.09643453	0.038701322	0.17724665	0.20963494	0.3682647
a31	0.005299469	0.0066224798	0.012446126	0.0059190146	0.011288772	0.05341452	0.084108844	0.044862468	0.2047376	0.24757482	0.32372588
a10	0.020151187	0.012099735	0.012054258	0.01545799	0.017036682	0.038467787	0.076710045	0.03142809	0.16320926	0.18643813	0.4269468
a31	0.054500222	0.042964008	0.07305992	0.028499873	0.06540669	0.06882691	0.20702626	0.03883749	0.1361471	0.14417198	0.14055954
a46	0.041343465	0.02436634	0.036709357	0.01686067	0.014225183	0.040707275	0.116739996	0.11517939	0.17962532	0.28010666	0.1341363
a20	0.012597571	0.008581349	0.011170158	0.0073281527	0.014555437	0.062344987	0.056167193	0.08643224	0.16540012	0.27094695	0.30447584
a46	0.035752434	0.012055138	0.016091464	0.01854538	0.0275712	0.06650417	0.12314719	0.04826855	0.18989587	0.2212856	0.24088295
a31	0.011900532	0.007451528	0.007980356	0.010800205	0.018345395	0.04991262	0.042135984	0.115978844	0.21809839	0.2926662	0.22473003
a7	0.025428357	0.020648748	0.02792843	0.01651384	0.028100668	0.23364946	0.38498896	0.025033433	0.0649059	0.073724486	0.09907768
a31	0.0538332	0.020281628	0.03292801	0.018320175	0.020493478	0.04230939	0.13937311	0.107523784	0.19042984	0.26395196	0.110555425
a39	0.047849007	0.026401306	0.034005184	0.015723906	0.0393956	0.109063596	0.16271165	0.06822565	0.16815528	0.17051052	0.1579583
a31	0.04137591	0.016242329	0.024026303	0.014042328	0.027478047	0.05302363	0.07927154	0.09077821	0.27160618	0.2603152	0.12184031
a15	0.04332336	0.045501184	0.06530436	0.020984283	0.034693915	0.20796575	0.27614516	0.05349064	0.08272407	0.07847136	0.09139595
a20	0.025460294	0.010555867	0.012523805	0.0123331435	0.03255381	0.06485944	0.07539388	0.081053756	0.301546	0.25376645	0.12995356
a35	0.047757372	0.05556846	0.082024984	0.02358715	0.024377119	0.16003138	0.23058544	0.08570239	0.111178525	0.10519685	0.0739903
a28	0.022910705	0.014963921	0.018139007	0.014420162	0.03255227	0.13004252	0.13706549	0.0634327	0.24383186	0.20348968	0.11915168
a31	0.03495547	0.039739497	0.047624875	0.026076498	0.033253916	0.21595685	0.2649509	0.07452225	0.11321342	0.09090613	0.058800172
a0	0.047620356	0.06253086	0.080482624	0.037025645	0.04086345	0.14421484	0.2810125	0.10416895	0.08402657	0.07287938	0.045174815
a31	0.02399123	0.022258624	0.024582814	0.022035321	0.0305869	0.21886007	0.24214478	0.06655427	0.15323858	0.12043012	0.07531732
a20	0.047573276	0.058724765	0.0806015	0.058936846	0.08715133	0.10057142	0.1603072	0.13329211	0.09578722	0.09378529	0.08326901
a41	0.02877679	0.033903826	0.057803	0.022698373	0.020911809	0.14663643	0.25214493	0.11242751	0.11589926	0.12357053	0.085227504
a39	0.032930925	0.03496035	0.042824313	0.032693334	0.03244354	0.191024	0.30315948	0.0949767	0.0991761	0.090600364	0.045210857
a31	0.04810156	0.051174168	0.05987514	0.046236657	0.048019644	0.10676432	0.23346868	0.12954408	0.112000264	0.11360945	0.051205996
</S>	0.057807125	0.066212006	0.08829328	0.059330963	0.07355806	0.06720084	0.09441208	0.1667282	0.12751797	0.12707762	0.07186187
