 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a31	0.04236483	0.0423552	0.042365152	0.042471174	0.047525123	0.053923897	0.059850883	0.07397818	0.14660619	0.121283196	0.11650316	0.07896053	0.08760055	0.04421195
a27	0.02154856	0.034328617	0.09312428	0.0147760585	0.019738765	0.022804404	0.046015713	0.02307765	0.02053211	0.030617835	0.045435935	0.19550028	0.19474442	0.23775536
a20	0.07765768	0.16710131	0.45732883	0.049890686	0.045850575	0.020941824	0.02587001	0.01731905	0.0104864305	0.049399365	0.005635926	0.01866349	0.025502231	0.028352557
a31	0.04885732	0.15986623	0.4840433	0.05347752	0.07055684	0.022237914	0.028252997	0.018967694	0.012998904	0.047544207	0.003815588	0.012066714	0.01773589	0.019578919
a37	0.06291925	0.10923977	0.24507542	0.034003407	0.07399844	0.064195655	0.046728965	0.03859846	0.044341628	0.11689021	0.013438178	0.039830513	0.053173553	0.05756659
a31	0.090121254	0.08316769	0.18538706	0.089627735	0.10863342	0.041126475	0.07234369	0.029004995	0.026114568	0.06705132	0.024086174	0.036739085	0.054396987	0.09219956
a27	0.13240616	0.04192111	0.05274006	0.058469478	0.07536723	0.08612637	0.07583736	0.033895727	0.029476026	0.055461902	0.043544196	0.054469395	0.07001529	0.19026977
a37	0.05887377	0.09153563	0.22738472	0.04505103	0.17544882	0.048718274	0.05429171	0.036192514	0.039919995	0.081128836	0.032255314	0.02306542	0.024607584	0.061526317
a31	0.040509786	0.07289064	0.18575385	0.030027853	0.14842099	0.06333176	0.034271225	0.04366089	0.049669724	0.09481023	0.05926016	0.041479893	0.043017924	0.09289507
a22	0.04789113	0.063840434	0.13224973	0.02731913	0.11198674	0.085222945	0.029281704	0.043341417	0.051292486	0.10590618	0.09404953	0.053911634	0.054301444	0.09940547
a31	0.014196605	0.015759662	0.038128395	0.022239968	0.06486975	0.08688971	0.055512816	0.091695204	0.10011751	0.12264858	0.056136686	0.092626065	0.09514746	0.14403158
a20	0.021028467	0.018610965	0.04196538	0.022219243	0.08663184	0.08302154	0.033689402	0.051921498	0.05727939	0.10915461	0.113225676	0.07888944	0.08222986	0.20013273
a31	0.020968074	0.021367533	0.0373171	0.01579031	0.08811208	0.0897642	0.08808669	0.117136076	0.09409154	0.09242271	0.059370242	0.072722934	0.0779092	0.124941275
a37	0.01686287	0.010176926	0.016765567	0.011357426	0.05800146	0.09245858	0.050978255	0.07406678	0.07051361	0.09807463	0.08316136	0.09987728	0.10544906	0.21225616
a31	0.018754192	0.020125767	0.040535305	0.013036553	0.0580106	0.0760513	0.08533004	0.13260688	0.085768744	0.08890239	0.058194246	0.09351054	0.10284529	0.1263282
a3	0.015994623	0.007085648	0.0126812775	0.009265366	0.038938306	0.068069085	0.048683554	0.058203317	0.05228807	0.07235316	0.07317825	0.13781859	0.14255963	0.26288104
a31	0.013992605	0.013936705	0.03349819	0.009966625	0.028765203	0.07850665	0.054840133	0.12005682	0.07728634	0.07462231	0.062729225	0.13401757	0.15047066	0.14731103
a18	0.010762084	0.0043599936	0.008913958	0.008799905	0.017231287	0.044403464	0.050474264	0.048772447	0.044080004	0.059764147	0.050326817	0.1817021	0.17019191	0.30021766
