 	devo	comprare	il	pane	ogni	giorno	</S>
a8	0.13997433	0.13620624	0.13949756	0.1371738	0.13881671	0.16258131	0.14575008
a31	0.061836954	0.063817985	0.06342714	0.07055007	0.14318462	0.30416876	0.29301456
a10	0.003806034	0.028331837	0.17064834	0.15762417	0.18742947	0.19719629	0.25496385
a20	0.03783633	0.081299886	0.12020673	0.1127962	0.19452102	0.20056762	0.25277218
a10	0.014280682	0.042685695	0.10752056	0.08273591	0.19547826	0.21151556	0.34578332
a31	0.01286263	0.0105919475	0.046082262	0.032131027	0.1692421	0.2899478	0.43914223
a14	0.083158545	0.018342922	0.034956332	0.027569547	0.10756464	0.3112519	0.4171561
a31	0.03400584	0.017431168	0.058254752	0.06546681	0.13886741	0.34096822	0.34500575
a37	0.039701182	0.0188985	0.061824374	0.0523037	0.09884318	0.31375176	0.4146773
a31	0.033264585	0.029680355	0.059070203	0.04836343	0.07790526	0.30928376	0.44243237
a46	0.059375383	0.035923917	0.04428454	0.031336743	0.04700125	0.17643479	0.60564333
</S>	0.065779306	0.033767115	0.048851676	0.06881441	0.12155613	0.252151	0.4090803
