 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	0.07104264	0.07104639	0.07105696	0.07291594	0.071184196	0.07106438	0.0711431	0.074793935	0.15680492	0.19175561	0.07719194
a10	0.018561877	0.012467609	0.3564386	0.12871847	0.07915309	0.056007206	0.035232905	0.09701894	0.069258876	0.036336925	0.11080548
a31	0.23998392	0.08494436	0.06482759	0.052036054	0.14817902	0.25239238	0.03939691	0.08191687	0.010320891	0.008463684	0.017538367
a10	0.042162675	0.032728035	0.09143189	0.04307898	0.110699475	0.46493322	0.05106879	0.09314146	0.012834341	0.010055778	0.047865387
a28	0.09296842	0.08822374	0.08674428	0.072091654	0.13901517	0.31504032	0.051258292	0.092529416	0.012147681	0.008611766	0.041369196
a10	0.01954688	0.016156694	0.05819761	0.048131395	0.22717015	0.4653069	0.016464943	0.08340438	0.009712938	0.006767926	0.0491401
a21	0.03398054	0.03997605	0.07255961	0.082489885	0.16458955	0.37483904	0.05533965	0.10980857	0.01064195	0.008351138	0.047424067
a38	0.015142081	0.010946029	0.04247025	0.05750458	0.23079449	0.4687859	0.013928373	0.08895045	0.0074084755	0.0048800744	0.05918931
a41	0.032666173	0.030948512	0.057658542	0.104193866	0.17974436	0.3929517	0.023156347	0.10430223	0.015890794	0.009256707	0.04923079
a31	0.028484665	0.026402688	0.16210236	0.07608711	0.10546864	0.16030236	0.058960445	0.28162068	0.030147891	0.011784753	0.05863836
a18	0.002674068	0.0063838405	0.03805928	0.08733624	0.069718175	0.18259622	0.28184232	0.26662245	0.025821818	0.003635432	0.035310157
a31	0.004791356	0.01078824	0.03861468	0.24811716	0.028636763	0.11657684	0.24479061	0.06008428	0.04823502	0.024420919	0.1749441
a21	0.0018374604	0.0016011551	0.03437072	0.321291	0.07333113	0.13883679	0.20986262	0.12888643	0.0069332044	0.0020549889	0.08099452
a31	0.0016604324	0.003664244	0.03407739	0.40461954	0.02176038	0.082736984	0.28684005	0.048437934	0.034393035	0.007980296	0.07382967
a18	0.003558634	0.0029858046	0.03602686	0.5998233	0.031224718	0.05295683	0.12818143	0.056080442	0.01209728	0.007180766	0.06988395
a17	0.001404709	0.0021978288	0.028349616	0.54638845	0.032831572	0.08528009	0.17463109	0.051576976	0.01558687	0.0045569134	0.057195887
a20	0.0020119434	0.0037350154	0.017482331	0.7049992	0.04006643	0.04636247	0.034526378	0.06269482	0.033198226	0.010431476	0.04449166
a3	0.0011386164	0.001832965	0.025554774	0.7434423	0.013579888	0.037496336	0.04111787	0.07684998	0.005367634	0.0032116505	0.05040797
a35	0.0004794867	0.0007763871	0.009451722	0.76050544	0.028724464	0.034168076	0.036894243	0.08485069	0.0093477145	0.0043032183	0.030498508
a37	0.0008049806	0.0009295858	0.006848341	0.801715	0.02354943	0.031337865	0.011871426	0.08643084	0.005164607	0.0044840677	0.026863849
a38	0.0007419863	0.0008048085	0.007405894	0.8429376	0.0080371285	0.018480824	0.021532534	0.06944966	0.0047915215	0.0031352874	0.022682706
a31	0.0016977328	0.0022026214	0.02522585	0.60923785	0.0149480095	0.049896397	0.07214838	0.17315395	0.013133493	0.008853227	0.029502526
a37	0.0026564996	0.0029550053	0.005962638	0.7947425	0.02100121	0.02832417	0.015007399	0.073886134	0.010539859	0.009432972	0.03549146
a21	0.01159954	0.012083369	0.022184717	0.38440123	0.10550381	0.13223702	0.054119047	0.1116098	0.03893664	0.042302646	0.085022226
a31	0.03159212	0.031806033	0.03473419	0.18117025	0.14539413	0.14705412	0.04495956	0.07236283	0.089320585	0.09052584	0.13108034
a29	0.05051398	0.050219245	0.04948732	0.09896853	0.07062005	0.0760421	0.06889451	0.12730421	0.1335053	0.13315538	0.14128937
a31	0.0583177	0.05853916	0.0591853	0.09329386	0.09740645	0.09645337	0.061235446	0.06500858	0.15756308	0.16091092	0.09208617
a33	0.056116916	0.054423258	0.05357779	0.0876355	0.05514912	0.05330201	0.08014221	0.124214485	0.14573734	0.1456743	0.14402702
a20	0.06494752	0.06499645	0.064880215	0.06731283	0.06491572	0.06488769	0.06561501	0.07080129	0.17716338	0.17904015	0.11543968
a31	0.0574409	0.05643515	0.056316786	0.074451596	0.05708576	0.05612762	0.07063934	0.111807555	0.15462376	0.15467107	0.15040049
</S>	0.060213663	0.060067978	0.0597779	0.06639658	0.060037646	0.059803125	0.06491959	0.08878752	0.16447334	0.16463856	0.15088409
