 	il	vestito	della	sposa	deve	essere	bianco	</S>
a20	0.10705995	0.10697796	0.10713406	0.10714403	0.13549979	0.13754888	0.11188559	0.18674973
a31	0.040565733	0.0035286895	0.22095542	0.18931338	0.011752837	0.15562733	0.12134034	0.25691625
a7	0.3265365	0.027890427	0.13049956	0.08732749	0.0066658976	0.039482884	0.15487728	0.22671996
a31	0.17739207	0.06800168	0.23241624	0.26901528	0.03121396	0.087740794	0.06719267	0.06702724
a21	0.14183474	0.032656472	0.19316114	0.2901821	0.022527127	0.15981746	0.098270625	0.061550334
a31	0.34676343	0.00725249	0.11937326	0.22534847	0.008384481	0.037850585	0.081139386	0.17388786
a11	0.5460293	0.009736805	0.054216903	0.12406285	0.012827465	0.045441113	0.14036742	0.06731816
a31	0.07156425	0.0040062587	0.18098001	0.62559634	0.0076733367	0.040878728	0.026667269	0.042633846
a46	0.14895256	0.0040504527	0.25710583	0.3490189	0.027880501	0.068699844	0.063864894	0.08042702
a31	0.071347795	0.018371586	0.49987802	0.11198042	0.040737204	0.06452728	0.075631805	0.117525846
a17	0.08541643	0.03068194	0.15874255	0.23316957	0.057292596	0.096209496	0.06094967	0.2775377
a20	0.15522301	0.035779875	0.21828757	0.07407821	0.1292771	0.14598835	0.08932263	0.15204327
a31	0.16168597	0.08525808	0.08522686	0.09804524	0.21990788	0.14871733	0.054575972	0.14658274
a20	0.1289691	0.07977019	0.0764312	0.0891989	0.24622321	0.15594827	0.043769293	0.17968991
</S>	0.15938392	0.107044734	0.093670815	0.07444786	0.27243036	0.12304147	0.031095684	0.13888514
