 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	0.037683144	0.034860518	0.035509966	0.04402484	0.0832373	0.10550678	0.12113979	0.12276708	0.16893955	0.12866439	0.11766667
a6	0.0033376685	0.015094545	0.10128672	0.08153749	0.11779254	0.11251268	0.042510346	0.12922676	0.12231966	0.13647667	0.13790497
a37	0.016713727	0.099327624	0.116762914	0.111205004	0.14233899	0.076339215	0.010794469	0.23741029	0.029170763	0.09884343	0.06109352
a24	0.0003992307	0.011963616	0.04378366	0.10121785	0.19596918	0.19725817	0.18331751	0.12532817	0.04656177	0.06506157	0.029139243
a28	0.0009734937	0.005320161	0.041434985	0.015950555	0.07380483	0.053885963	0.010734586	0.17008598	0.21091701	0.23002745	0.18686494
a31	0.0012384263	0.0034799564	0.026155127	0.012131495	0.067465164	0.083852865	0.007768992	0.15571798	0.23911893	0.24056281	0.16250823
a46	0.0010456437	0.006228024	0.021035505	0.010093085	0.05009998	0.038008492	0.009621519	0.21731222	0.23032025	0.23528656	0.18094867
a8	0.0015300565	0.007434983	0.03941288	0.015345828	0.030922018	0.04525579	0.004852034	0.14803895	0.23643734	0.30693287	0.16383725
a31	0.008137475	0.011271563	0.025444845	0.006817932	0.010614133	0.019831661	0.006281507	0.18578058	0.33167192	0.28604218	0.10810619
a10	0.006057709	0.0058942284	0.008343683	0.0025623965	0.0065882257	0.017962972	0.015140048	0.2021562	0.42363557	0.23878936	0.0728696
a37	0.005408652	0.024257386	0.014285738	0.005665318	0.014701339	0.0651383	0.013323809	0.18902424	0.23625244	0.2062703	0.22567241
a10	0.0026352105	0.024319071	0.023999011	0.016156381	0.018763462	0.046257123	0.0016117018	0.23946162	0.14798623	0.24070749	0.2381027
a17	0.004752076	0.014864555	0.011105805	0.0073665716	0.009500798	0.048775278	0.005221652	0.16600399	0.37888378	0.21375032	0.13977517
a20	0.0025764608	0.020549685	0.030790735	0.015446761	0.01393478	0.019116232	0.0016394173	0.27693057	0.18355283	0.23815207	0.19731048
a31	0.00782556	0.015764633	0.027665915	0.009647895	0.009216029	0.022758747	0.005184282	0.1441688	0.41388065	0.21829018	0.12559736
a20	0.018072927	0.024887487	0.055216826	0.015434435	0.011825524	0.024022073	0.008176605	0.15887396	0.3786118	0.20349045	0.10138784
a31	0.039208926	0.05014296	0.12756796	0.034429062	0.030292558	0.030410424	0.013115552	0.16939741	0.27093837	0.13714439	0.09735241
a13	0.13294224	0.06745553	0.0867864	0.057074495	0.02676996	0.040583994	0.052035276	0.10157666	0.26500437	0.11195653	0.05781454
a10	0.11736391	0.07355908	0.0735253	0.046104424	0.038970273	0.043851376	0.06737812	0.13785963	0.24655671	0.09225601	0.06257512
a31	0.13085738	0.08118031	0.09528261	0.05025375	0.038876962	0.047520738	0.04581126	0.101653785	0.21199225	0.1331372	0.063433796
a17	0.15586361	0.10715796	0.15122351	0.13441738	0.055237427	0.055050798	0.059011523	0.059307203	0.097350866	0.067810416	0.05756941
</S>	0.07565167	0.070387505	0.07844324	0.07335002	0.069885105	0.074245565	0.11942892	0.11230981	0.15043192	0.08691518	0.08895106
