 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.068447985	0.068444066	0.06845503	0.06859766	0.06856249	0.075313464	0.07420662	0.0700738	0.0923629	0.06948351	0.06887964	0.06886346	0.06867652	0.06963285
a20	0.008358368	0.021436362	0.117339425	0.08370695	0.13602789	0.06872941	0.053970348	0.031179076	0.056683555	0.08293083	0.06942564	0.08947165	0.11417383	0.066566676
a13	0.04073771	0.057065174	0.07240426	0.03497988	0.046080172	0.13668388	0.08488763	0.10020245	0.1486783	0.09416697	0.036902715	0.03527014	0.066067904	0.045872826
a31	0.04311145	0.06294633	0.06275113	0.048773017	0.03634304	0.18955754	0.11426649	0.13760297	0.11126658	0.068904914	0.027731128	0.019265756	0.0528631	0.024616564
a28	0.013332185	0.038956005	0.020960465	0.011990631	0.015593079	0.068385735	0.06277108	0.12974164	0.10286659	0.19290474	0.10179479	0.08350862	0.10038959	0.056804907
a31	0.01332798	0.023016369	0.07293721	0.15885966	0.13767171	0.07824215	0.18526728	0.045498777	0.07022772	0.09801996	0.047325373	0.018631546	0.03155932	0.019414878
a21	0.009169839	0.013298233	0.07229028	0.081195876	0.13923733	0.043159883	0.22034842	0.048505124	0.05036388	0.06931	0.055416927	0.057148665	0.100233845	0.040321697
a31	0.007907787	0.03693465	0.051778287	0.12171173	0.14924344	0.04736533	0.14278398	0.06561945	0.096081205	0.10055369	0.07673208	0.036035758	0.03941399	0.02783865
a20	0.003564763	0.006546414	0.06406516	0.105713025	0.19385205	0.023159504	0.10637978	0.034524262	0.06380758	0.06774804	0.08978219	0.09279862	0.088337116	0.05972152
a28	0.007026784	0.023445386	0.08934557	0.17353114	0.20516926	0.029244915	0.12543191	0.03933829	0.08067458	0.07119115	0.057777785	0.034006424	0.035937287	0.027879536
a27	0.0029248947	0.0061491425	0.067359485	0.1011799	0.2078312	0.03130955	0.1297707	0.055212338	0.071974	0.08103248	0.10678613	0.055864707	0.047562126	0.0350433
a17	0.0030085181	0.005236088	0.1029616	0.16734658	0.23392151	0.028252104	0.09626285	0.036946792	0.07113539	0.063027844	0.08189017	0.042724922	0.03818732	0.029098352
a4	0.00274011	0.0048008887	0.07629452	0.16018108	0.28848344	0.04175196	0.21261139	0.054486725	0.043827847	0.030726178	0.03837534	0.018635742	0.016434262	0.010650489
a13	0.007945963	0.005121044	0.036749084	0.08355216	0.1824766	0.07085241	0.18044867	0.09787382	0.14206272	0.03541484	0.03456174	0.070125565	0.03514605	0.01766934
a31	0.0028690542	0.002912736	0.009346081	0.03501392	0.16870119	0.14226364	0.38946825	0.08623588	0.068150274	0.02014604	0.02080011	0.028482918	0.016229222	0.009380652
a18	0.0016255176	0.0019810754	0.004132873	0.023976486	0.06310825	0.08448603	0.28403872	0.1118247	0.27610913	0.07547028	0.029306108	0.02274757	0.0103643555	0.010828956
a36	0.0030433591	0.0016945502	0.0051605115	0.017861914	0.06317605	0.11355013	0.3637585	0.053326525	0.12012186	0.060409352	0.096642636	0.061454363	0.020215552	0.019584687
a46	0.010567517	0.0056824367	0.007861234	0.016607214	0.021115633	0.06675823	0.042300694	0.026118644	0.22868194	0.21181217	0.14033481	0.08094357	0.040872686	0.10034324
a31	0.027495107	0.025289726	0.028160064	0.048055843	0.080979556	0.12900986	0.15163542	0.10748645	0.18279292	0.07652141	0.03165848	0.025400855	0.032695018	0.05281926
a20	0.047309577	0.04759362	0.043393277	0.059646334	0.045794304	0.100295	0.13693084	0.088191606	0.14108598	0.08833813	0.0671106	0.03513197	0.042289197	0.056889623
a8	0.01628513	0.01633325	0.013531783	0.009940414	0.012664733	0.10121931	0.09985055	0.075106956	0.18596895	0.124130234	0.15138537	0.051862214	0.036006644	0.105714425
a31	0.036183134	0.035885125	0.035990685	0.038588222	0.048343934	0.13041097	0.13224663	0.11505839	0.18874137	0.0515952	0.04004503	0.04032814	0.03865818	0.067925006
a24	0.064784564	0.064599276	0.062405787	0.09190147	0.06852774	0.060895924	0.09665133	0.08819272	0.050340336	0.10896232	0.084563546	0.048311617	0.0601804	0.049682997
a46	0.038162116	0.038275864	0.037520625	0.0381	0.03848338	0.09754946	0.09756568	0.068468355	0.27713808	0.07036047	0.053158212	0.044131782	0.042357985	0.058727983
</S>	0.063908115	0.063378125	0.065081984	0.09090578	0.07114093	0.080646336	0.091051824	0.06902021	0.08997758	0.06646233	0.062231522	0.060108755	0.06522852	0.060857955
