 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
a31	0.11021634	0.11030299	0.11056055	0.110348694	0.110235184	0.11039189	0.11086708	0.113339946	0.113737375
a16	0.02339813	0.013962976	0.056389846	0.2432748	0.12160401	0.21891734	0.16986085	0.08396477	0.06862727
a31	0.07581051	0.06832818	0.20861328	0.2625157	0.10553584	0.077189565	0.08826734	0.06352741	0.050212156
a24	0.045559023	0.03199328	0.07599182	0.23391338	0.2022607	0.15822063	0.12046828	0.07953846	0.05205436
a28	0.052005757	0.017996889	0.06607782	0.26338705	0.07062731	0.09785905	0.1749027	0.13719925	0.119944215
a31	0.03760606	0.017756114	0.027831681	0.1847428	0.18299899	0.23810041	0.13580778	0.11732697	0.057829253
a41	0.034281418	0.013223898	0.018686038	0.07219702	0.14142907	0.3585714	0.18177097	0.1236288	0.056211375
a31	0.0336144	0.026369516	0.029753743	0.08039757	0.11716679	0.12834303	0.24195835	0.21373826	0.12865834
a28	0.020206198	0.009096941	0.013873614	0.11366172	0.20079377	0.25616145	0.21688633	0.10934881	0.059971128
a20	0.03483316	0.022213932	0.028800763	0.08955665	0.11455909	0.14383084	0.29492036	0.15890037	0.11238485
a46	0.017293485	0.015781915	0.020818012	0.076181404	0.25420123	0.23950988	0.23165977	0.07312296	0.07143131
a11	0.058757998	0.023779796	0.027973818	0.10860617	0.11843973	0.14374536	0.30926722	0.09742028	0.11200964
a46	0.04737036	0.029323086	0.027465796	0.07809504	0.12048358	0.25899315	0.25265136	0.073120125	0.11249749
a31	0.037673768	0.04035279	0.043660678	0.10605544	0.15401179	0.22213943	0.2453544	0.06356167	0.08719009
a17	0.26543766	0.078850254	0.048659284	0.050409112	0.078103706	0.14176702	0.09412297	0.05284275	0.18980724
a31	0.02494185	0.048776906	0.055152435	0.13127527	0.18524918	0.30244213	0.123936914	0.05810615	0.07011918
a20	0.15293594	0.13569391	0.12800016	0.124040045	0.108182885	0.06868442	0.06330138	0.09852583	0.12063545
a31	0.16263047	0.13102825	0.09107734	0.11505475	0.13117999	0.12884125	0.08602935	0.048412163	0.10574641
a13	0.11608296	0.15369943	0.15448745	0.1520036	0.12120845	0.087298445	0.057192083	0.07990659	0.07812098
a18	0.09584327	0.14779606	0.16144003	0.14676881	0.089458786	0.07693506	0.07545771	0.08233914	0.12396116
a13	0.106086485	0.16883738	0.18465228	0.1670176	0.100528985	0.07126403	0.062228765	0.07297477	0.06640972
a31	0.08936618	0.14817989	0.19296406	0.15862477	0.09216794	0.08430105	0.074890345	0.08133271	0.078173056
a18	0.13188282	0.16442747	0.16174753	0.1526922	0.11120263	0.06340323	0.05234294	0.10792339	0.054377783
a3	0.094828986	0.16380417	0.180041	0.16946469	0.10937366	0.091967024	0.06392951	0.062185623	0.064405315
a0	0.09433824	0.12319141	0.1707243	0.13223487	0.09733226	0.094766304	0.092047356	0.10151818	0.09384708
a20	0.0985176	0.108337045	0.13174173	0.11211639	0.098639145	0.09789371	0.097362034	0.15622677	0.0991656
a31	0.082959704	0.14603125	0.1728459	0.15195417	0.0884614	0.06714142	0.065849066	0.14870982	0.07604724
a13	0.09144537	0.1570245	0.16735767	0.16202618	0.116866134	0.08203693	0.059941787	0.100877196	0.06242421
a31	0.085777916	0.1379598	0.19159696	0.15096797	0.093402475	0.08819654	0.081856295	0.087665685	0.082576446
a20	0.089635246	0.15550072	0.1693708	0.15870966	0.10389353	0.061922424	0.05887597	0.1345881	0.06750359
a13	0.094431974	0.17095341	0.18494006	0.17570353	0.118889675	0.070110925	0.05978563	0.065576315	0.059608504
a20	0.08912933	0.11976105	0.16749328	0.12890549	0.09192661	0.08628777	0.086294286	0.14222433	0.08797789
a31	0.079437226	0.13281703	0.17584366	0.14297374	0.08319553	0.06818144	0.07150982	0.16411653	0.08192501
a17	0.078274764	0.14692216	0.1832639	0.15694048	0.08872603	0.06749189	0.066468045	0.14141163	0.07050112
a20	0.09864336	0.118550576	0.15661487	0.12509367	0.10060313	0.09731942	0.09707804	0.10835193	0.09774498
</S>	0.08578642	0.111385606	0.15529482	0.119319744	0.085367516	0.07921318	0.08292108	0.18857542	0.092136204
