 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	0.012730462	0.0142300455	0.012744659	0.012764589	0.01277519	0.013795148	0.017607525	0.033285633	0.042275008	0.04757221	0.03888749	0.036198374	0.035754163	0.0537593	0.036014307	0.03659295	0.33287698	0.05644648	0.09259424	0.028708532	0.012915902	0.019470831
a31	0.048551578	0.08661358	0.08053437	0.0745271	0.15600175	0.0807672	0.0427117	0.036026217	0.04859673	0.029926833	0.016260672	0.023093393	0.014047041	0.040530734	0.011293892	0.00468004	0.009735226	0.0051739896	0.008830669	0.02427405	0.13993132	0.017891876
a11	0.012495163	0.17093475	0.13688447	0.09560542	0.11039375	0.09066207	0.032247517	0.021000834	0.022927726	0.011584459	0.013178417	0.013203284	0.008909887	0.025772577	0.0036590048	0.0036189181	0.008823653	0.0076129506	0.017021386	0.055504084	0.10706066	0.030899134
a5	0.023342099	0.2559951	0.19051582	0.0968863	0.048232675	0.068021834	0.047419123	0.03866784	0.031540103	0.023543933	0.01579307	0.010901672	0.009239295	0.03997832	0.0048541715	0.0009169793	0.0046863025	0.00652261	0.016543768	0.03365196	0.013233929	0.019513108
a37	0.055018514	0.18803339	0.10825601	0.09364851	0.089678325	0.08724	0.07177755	0.053503737	0.04164657	0.030021189	0.012700632	0.016594505	0.009963291	0.04530877	0.008655045	0.001433709	0.008947849	0.0046679135	0.008769951	0.01885165	0.036425523	0.008857292
a31	0.023857221	0.2019954	0.13238199	0.10548159	0.0735192	0.10259902	0.07635251	0.058529355	0.05007421	0.029872838	0.008548588	0.010864241	0.005593939	0.055035256	0.0032937615	0.0007708222	0.005378723	0.0030066513	0.0071907057	0.01764159	0.022354748	0.0056576487
a37	0.015725285	0.25229195	0.1187897	0.08059934	0.05168641	0.07317195	0.06337648	0.054913506	0.05014808	0.040660232	0.040258024	0.021529013	0.010203706	0.054634705	0.0075183935	0.0009499512	0.005563331	0.005265685	0.010521196	0.018024594	0.011836337	0.012332196
a18	0.023178482	0.12377311	0.09855327	0.079015724	0.12764744	0.12851655	0.06963437	0.055022296	0.054051664	0.024608845	0.0066756397	0.0037753137	0.00295437	0.06598043	0.0010348535	0.0022130944	0.00568703	0.004707343	0.0065710424	0.0140895825	0.08235759	0.019951891
a24	0.01538565	0.172148	0.088528834	0.0727421	0.089301154	0.08397478	0.056852393	0.044341322	0.028026959	0.016477976	0.007683743	0.0056265746	0.0061894325	0.0495539	0.0022293653	0.0058590225	0.011232072	0.014152189	0.01583349	0.02041726	0.120647095	0.07279674
a34	0.022103777	0.10917202	0.10528944	0.087207146	0.03684323	0.07203676	0.04473299	0.028990379	0.021974636	0.018268652	0.015637113	0.007855765	0.013754136	0.024719471	0.010737623	0.01483904	0.01618214	0.019736703	0.023143318	0.043769583	0.1373512	0.12565482
a46	0.028306352	0.15507692	0.20087455	0.103367165	0.05223123	0.09870557	0.03848121	0.030888952	0.036518555	0.02160998	0.010748459	0.0060427254	0.0056069996	0.042766992	0.0025609392	0.002229649	0.0050878604	0.003693039	0.007960045	0.03794565	0.09553626	0.01376094
a38	0.018388772	0.11343344	0.06824824	0.051941972	0.023175657	0.06269483	0.064590015	0.06345908	0.054891765	0.044209503	0.014083508	0.0062540323	0.010963291	0.06758397	0.007043897	0.013409306	0.016094642	0.016449077	0.01727525	0.026818164	0.166717	0.072274655
a8	0.013850544	0.18214111	0.11201493	0.078344464	0.038197797	0.06829181	0.05336011	0.05202897	0.034397803	0.022297679	0.00896288	0.006483695	0.006913865	0.061900657	0.0032996386	0.0072471853	0.017199242	0.022656616	0.024607236	0.029374555	0.04201364	0.11441561
a31	0.013307627	0.15949139	0.12577677	0.08647154	0.03016622	0.09269932	0.06769964	0.052219056	0.03803734	0.027093017	0.010520362	0.005428762	0.007259713	0.05138681	0.003766964	0.010883515	0.015662335	0.021296214	0.023538528	0.029505173	0.031474374	0.0963153
a15	0.029428707	0.096154846	0.16159442	0.10102048	0.061305583	0.059395567	0.038587872	0.033949163	0.02231736	0.0150325615	0.009548459	0.0067099757	0.0061937226	0.05403544	0.005244755	0.0072941743	0.025026144	0.034618028	0.037281044	0.04507953	0.029850721	0.120331466
a31	0.020206193	0.118599415	0.06550451	0.052220847	0.015916126	0.0363372	0.027218612	0.028035643	0.023991685	0.021604074	0.01961895	0.009062819	0.0073512467	0.053389154	0.012026993	0.01854063	0.065363	0.0774348	0.088126875	0.14696711	0.021715565	0.070768535
a0	0.039911978	0.080371946	0.17784026	0.11902011	0.066709384	0.063785754	0.03715896	0.026961192	0.017682673	0.013197754	0.010738437	0.007246009	0.005054086	0.042810384	0.007318637	0.00931212	0.031861037	0.04326585	0.04809616	0.06875954	0.011756289	0.07114147
a23	0.013448642	0.11913689	0.054581646	0.043714713	0.010757548	0.0327582	0.029555647	0.03325449	0.029021926	0.026490895	0.021841874	0.006417308	0.006421317	0.064308755	0.011136085	0.02109805	0.077256344	0.08452949	0.09220859	0.15429907	0.017683031	0.05007945
a31	0.022458509	0.15869597	0.08340276	0.060432944	0.026104929	0.042438753	0.030959107	0.03275231	0.025030049	0.020591298	0.012812478	0.0076775546	0.0056336108	0.042267	0.007809875	0.014175966	0.039245017	0.049786974	0.0566463	0.09185589	0.035142526	0.1340802
a0	0.032182537	0.08654578	0.15542842	0.10659701	0.048073184	0.058909267	0.035629675	0.0253	0.018886106	0.016137501	0.014468771	0.0067684785	0.0049792924	0.039988156	0.008086968	0.013105365	0.047598325	0.05648672	0.06374436	0.10071687	0.008120882	0.052246306
a31	0.010822997	0.12465009	0.05825433	0.04561752	0.01122198	0.034173194	0.029430496	0.032940004	0.028394239	0.025678903	0.020372318	0.0050902874	0.0056936564	0.06318349	0.008720787	0.018934585	0.074140556	0.08319545	0.09175305	0.15607774	0.016245386	0.055408902
a20	0.024597691	0.08937832	0.14357449	0.10046927	0.040687528	0.05647398	0.034827355	0.02571692	0.02017314	0.017789422	0.015596337	0.0058815116	0.0050184773	0.04132021	0.0074784383	0.013923995	0.054157183	0.062380668	0.06969381	0.11094712	0.007346988	0.05256718
a31	0.016801216	0.11484816	0.14319259	0.095222674	0.023076102	0.055923365	0.034643162	0.026931036	0.020582493	0.017706256	0.01625713	0.0056821937	0.005276044	0.047990862	0.0077070594	0.0140873855	0.05338118	0.06475837	0.07406333	0.1181905	0.006942609	0.036736283
a33	0.0093687	0.100821815	0.13410017	0.094606996	0.018864969	0.060098395	0.042838845	0.03279957	0.024818344	0.021392098	0.016218187	0.0035849751	0.004788152	0.05509734	0.0063997894	0.0134111	0.062174596	0.069748975	0.0767437	0.123244025	0.0038866468	0.024992602
a31	0.0013788935	0.026552219	0.00665544	0.0068127965	0.002294655	0.010658818	0.02514209	0.05375084	0.053532247	0.048262227	0.011988484	0.0031192095	0.004100568	0.11646738	0.0066571822	0.013335978	0.13116306	0.13336754	0.1325549	0.12788235	0.026690708	0.05763246
