 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.06250525	0.062471256	0.06264853	0.06301553	0.090621494	0.16695042	0.15109988	0.17153801	0.10562652	0.0635231
a41	0.066117875	0.031701643	0.59947044	0.13838696	0.033259585	0.008968765	0.018315917	0.005520329	0.014090095	0.08416839
a31	0.10301317	0.073791765	0.3208987	0.28700724	0.13090762	0.0056052846	0.016487362	0.0006986641	0.015780898	0.04580926
a20	0.06378027	0.02765063	0.1888405	0.257561	0.26469165	0.028544929	0.13718979	0.0024695124	0.00504088	0.024230884
a31	0.055546265	0.0233687	0.46493596	0.25514543	0.089842774	0.04537275	0.043673128	0.00092103065	0.0036182047	0.017575815
a37	0.02631064	0.023560092	0.23852077	0.3467457	0.17883438	0.019526282	0.13967237	0.0018505813	0.0020164358	0.022962743
a16	0.037492864	0.031003252	0.29539084	0.41113856	0.11254812	0.023473468	0.061948333	0.00055065256	0.0027277248	0.023726203
a35	0.045265183	0.017113918	0.45401877	0.32647327	0.10295754	0.010243276	0.016619617	0.0003424411	0.000737156	0.026228882
a24	0.038442902	0.01221762	0.43237233	0.27718028	0.116652064	0.044530023	0.04144559	0.00128517	0.0013589734	0.034515034
a31	0.01535067	0.0065350533	0.13772298	0.23742537	0.21424165	0.057435177	0.03351659	0.016660525	0.0070551336	0.27405685
a39	0.07747797	0.0330748	0.22307158	0.22788797	0.16475073	0.09475728	0.08036829	0.003119721	0.0012611757	0.09423047
a31	0.019205822	0.008280332	0.07524204	0.16688403	0.33333838	0.174239	0.10367716	0.0064925365	0.0012222762	0.11141841
a20	0.03485179	0.013004779	0.06880538	0.1606148	0.26133516	0.21998979	0.17245142	0.005107313	0.0010013697	0.06283815
a31	0.022247922	0.006137782	0.061026927	0.14153008	0.40043238	0.18189731	0.13856204	0.0038949128	0.0005673559	0.043703236
a3	0.02417826	0.005537578	0.049497377	0.09035156	0.24681325	0.3622143	0.19222008	0.007273325	0.0011125015	0.02080175
a20	0.017874459	0.005058761	0.06998682	0.12578931	0.3211285	0.29232934	0.15220368	0.0053285733	0.0013480372	0.008952486
a31	0.03021258	0.0054206774	0.08269746	0.116623506	0.36997727	0.2217125	0.15117398	0.004261197	0.0008088208	0.017112013
a37	0.028252484	0.0055230088	0.081109546	0.096656136	0.28068465	0.3001295	0.18383707	0.00844153	0.00176926	0.013596844
a31	0.017438341	0.004026585	0.08108828	0.10821643	0.3721907	0.25376597	0.15258896	0.003239186	0.0010638855	0.0063816058
a20	0.025537854	0.008713064	0.09963678	0.13032292	0.28955275	0.25221932	0.16343625	0.012555489	0.0045590787	0.01346653
a28	0.023154518	0.005389122	0.13079143	0.1391528	0.38966307	0.1674461	0.12663734	0.00694574	0.0023828065	0.008437131
a31	0.03366087	0.009508986	0.108285844	0.13006346	0.28844517	0.17426425	0.22412167	0.011073637	0.008170884	0.01240515
a20	0.028727131	0.025278369	0.06723327	0.12733738	0.2027665	0.25799105	0.20416395	0.044093613	0.023201225	0.01920751
a31	0.02860657	0.016449936	0.12139917	0.12904455	0.31303617	0.17690021	0.16328405	0.026961243	0.013418444	0.010899644
a33	0.041155733	0.035270166	0.07674258	0.066375755	0.18292269	0.18507583	0.2573882	0.07850676	0.05154691	0.025015406
</S>	0.04951479	0.04481726	0.06406121	0.07105497	0.20792961	0.1272791	0.13566664	0.1229727	0.11941085	0.057292905
