 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.09222705	0.09690142	0.116060965	0.09339952	0.094687976	0.11210965	0.10476446	0.09257014	0.10313576	0.094143115
a24	0.0038797134	0.018811874	0.12377127	0.14269418	0.10356077	0.19188522	0.11630246	0.08945509	0.11912249	0.09051688
a16	0.02794627	0.115188144	0.1802235	0.105693445	0.07910609	0.18775533	0.08307508	0.071243584	0.069873124	0.079895474
a28	0.03232848	0.05584576	0.12664326	0.14142263	0.13008568	0.16298366	0.07842184	0.07936453	0.13165143	0.06125278
a31	0.01582518	0.03154696	0.10939384	0.105391905	0.1572788	0.10573145	0.08734017	0.13488549	0.20105156	0.051554658
a37	0.014486586	0.018407727	0.031711176	0.03197097	0.115107745	0.07386278	0.13204707	0.19754462	0.2579969	0.12686446
a24	0.008552494	0.013824921	0.018460924	0.031884827	0.13848087	0.24743417	0.14949438	0.12661144	0.17877038	0.08648563
a46	0.00437413	0.004107675	0.0071041756	0.050810345	0.22530948	0.19193581	0.19591297	0.10853041	0.13771148	0.07420354
a31	0.002472482	0.0028855964	0.003996281	0.028851932	0.18970105	0.20246519	0.2495214	0.109984204	0.12185483	0.088267036
a10	0.006711352	0.00954329	0.01137206	0.03930749	0.18151022	0.14784138	0.31121838	0.10691469	0.12808263	0.05749846
a11	0.00831625	0.01450581	0.015242658	0.04267407	0.1574062	0.15588099	0.2393779	0.10899401	0.16123396	0.09636816
a31	0.0033529636	0.0075361845	0.010123883	0.027320672	0.1252746	0.16990036	0.26863122	0.14804015	0.15069413	0.08912577
a0	0.003604567	0.018554484	0.01838066	0.051287733	0.14442454	0.11721593	0.40207016	0.10822948	0.08706983	0.049162537
a31	0.0017731051	0.006969405	0.010235602	0.019228341	0.06350322	0.17892599	0.2808686	0.19641061	0.16077615	0.08130906
a39	0.006045641	0.035382718	0.07218281	0.14788541	0.22966321	0.09511409	0.31764457	0.04662911	0.033364832	0.016087543
a29	0.002730866	0.012531235	0.01563675	0.017306782	0.054838914	0.14936052	0.39510247	0.18513903	0.11666568	0.050687756
a41	0.0045349416	0.014947339	0.03174441	0.0326742	0.031769447	0.069137596	0.5579696	0.12627259	0.09445114	0.036498725
a35	0.006065261	0.020251654	0.05008287	0.07085875	0.04887094	0.07150126	0.5713816	0.07340927	0.06050772	0.027070668
a20	0.007958986	0.021102574	0.04478562	0.078912064	0.049755014	0.07039723	0.5889403	0.049437396	0.055115685	0.03359511
a31	0.007906507	0.045885235	0.12082852	0.19629702	0.11985804	0.07398928	0.24467415	0.045553587	0.0987533	0.046254363
a37	0.010366713	0.049278725	0.1589016	0.10574966	0.07965412	0.07534554	0.20902655	0.073171616	0.18350255	0.055002958
a2	0.0072297505	0.036624726	0.054368965	0.08160141	0.06228524	0.10989626	0.34576717	0.06922786	0.17353153	0.059467055
a20	0.021331806	0.029536445	0.12783742	0.08522236	0.07930095	0.11321998	0.19768204	0.08855905	0.19430132	0.063008636
a0	0.008750825	0.036137983	0.074092165	0.05151684	0.05020084	0.09167056	0.3307153	0.07946703	0.21012765	0.06732079
a31	0.04576856	0.103953786	0.16665336	0.08817753	0.074087344	0.15058416	0.14687799	0.05262546	0.11832731	0.05294453
a16	0.08647439	0.041823905	0.05125451	0.22442143	0.1359775	0.11156552	0.10890896	0.08899775	0.104602724	0.045973245
a31	0.05565907	0.07165947	0.1427553	0.092091665	0.077344574	0.18353583	0.166394	0.06479552	0.09345786	0.052306727
a20	0.086438365	0.0473443	0.052948516	0.23551087	0.12839133	0.114983924	0.11335302	0.089231834	0.08251228	0.0492856
</S>	0.071190566	0.034134734	0.049818527	0.090887204	0.08878017	0.18527193	0.17765279	0.10484984	0.14635031	0.05106387
