 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.068424545	0.07290365	0.06850687	0.07807672	0.10122047	0.11229365	0.08099558	0.07765492	0.08906809	0.08325471	0.08741936	0.08018141
a24	0.050056968	0.003525776	0.016787613	0.03208872	0.06464486	0.04142519	0.099873595	0.12168029	0.13514744	0.13761108	0.14815387	0.14900461
a31	0.22844815	0.026534127	0.18090726	0.03010854	0.07910212	0.047198504	0.15981168	0.08650759	0.026255451	0.027771192	0.060506396	0.04684894
a8	0.046934646	0.0051140054	0.013855411	0.018171841	0.026919672	0.020014634	0.21988952	0.25885126	0.100374036	0.07927959	0.10890945	0.10168592
a20	0.05648512	0.014119394	0.033067122	0.055320382	0.09532597	0.06980121	0.07082641	0.073829584	0.14883879	0.13543713	0.11183905	0.1351098
a31	0.033743285	0.007410748	0.042726353	0.057638228	0.030288564	0.009165153	0.035885192	0.0554855	0.17365721	0.19780506	0.1790857	0.17710897
a8	0.05770202	0.0047706184	0.012096169	0.048256	0.07079695	0.0047032125	0.1634662	0.14950858	0.09949672	0.10360508	0.086922534	0.19867593
a31	0.005133337	0.0008306138	0.00081460143	0.006953286	0.015566254	0.0013370729	0.09128403	0.09716759	0.10855308	0.21918392	0.19806956	0.25510666
a20	0.021480203	0.0045037437	0.009002701	0.051022388	0.031336438	0.0034872892	0.124571234	0.1842716	0.21964858	0.14720562	0.09302132	0.110448875
a31	0.009073531	0.0025260006	0.0013329228	0.021651212	0.046115085	0.0012346192	0.11444502	0.10820381	0.12569503	0.1986145	0.1920482	0.17906009
a20	0.012666759	0.0038577174	0.0031002522	0.05317188	0.08080403	0.0018311141	0.18965532	0.19171044	0.15870585	0.11672246	0.0804992	0.107275
a41	0.014670886	0.003258919	0.0017943262	0.037593525	0.068465225	0.0015572148	0.22326036	0.15371113	0.10263575	0.13057627	0.13602033	0.12645599
a11	0.009840811	0.004032279	0.0021213577	0.057622958	0.05592849	0.002804796	0.2638102	0.20063013	0.09201144	0.10653584	0.09565706	0.109004624
a6	0.009335386	0.0055371663	0.0028908758	0.06668336	0.05372525	0.0022733111	0.26487505	0.20568274	0.07986907	0.09899118	0.08522278	0.124913804
a31	0.0054638153	0.009826614	0.0049145273	0.08755034	0.08083297	0.0050889323	0.27385935	0.1790432	0.08067919	0.07970592	0.076092735	0.11694241
a24	0.040517688	0.009480423	0.011056531	0.052433997	0.08525862	0.00912402	0.0960203	0.1770236	0.12137345	0.091882505	0.07004092	0.23578793
a31	0.007093424	0.0077537107	0.0039262953	0.07741158	0.0716137	0.005575954	0.36000088	0.18570928	0.066230305	0.05511826	0.051942814	0.107623845
a8	0.026106574	0.011843239	0.012306624	0.05487581	0.061383132	0.0111854	0.16134056	0.2511795	0.11015514	0.07315571	0.07207761	0.15439072
a31	0.031685326	0.05651057	0.02924011	0.07184774	0.116832614	0.026599891	0.17306703	0.111394934	0.096311316	0.08701971	0.08728696	0.11220379
a20	0.035179425	0.038567744	0.03435676	0.055460315	0.06656596	0.08674787	0.23427483	0.14821164	0.084131405	0.06165732	0.056578904	0.09826777
a13	0.034374677	0.020512406	0.014477615	0.052933674	0.062783174	0.05072676	0.18594432	0.22581008	0.13564397	0.065383986	0.064512685	0.08689666
a28	0.037816826	0.034720384	0.021316646	0.044079512	0.07841618	0.07746229	0.103095874	0.12996075	0.14158052	0.12174514	0.12103742	0.088768415
a29	0.038069557	0.065971546	0.032133397	0.07263262	0.089385405	0.080361046	0.10048268	0.09703967	0.13333169	0.10536072	0.086679265	0.098552324
a31	0.036890734	0.07884448	0.04133486	0.08482948	0.091298126	0.087774836	0.13372703	0.09860684	0.09433181	0.08556829	0.087214045	0.07957953
a37	0.03806336	0.06997554	0.049395233	0.07825566	0.0760193	0.11872621	0.16692558	0.10370134	0.077269055	0.072242424	0.074520744	0.07490563
a31	0.04669897	0.059919313	0.04467771	0.07304582	0.10229966	0.117325984	0.08452009	0.09258137	0.12137519	0.08594539	0.09856296	0.07304755
a28	0.042758882	0.079925075	0.05785252	0.08201957	0.081821	0.1303128	0.10961322	0.09355658	0.08336212	0.080322355	0.08063267	0.077823184
a31	0.054494187	0.068749286	0.05442065	0.08197984	0.1155379	0.13279736	0.088634856	0.075871795	0.08592673	0.08183231	0.09670684	0.06304829
a24	0.040500294	0.08337606	0.054836184	0.08477975	0.08575502	0.12626354	0.0976018	0.09243214	0.08618674	0.08410965	0.08455082	0.07960802
a31	0.041881848	0.06263138	0.042296115	0.07661507	0.10008635	0.1089135	0.08427396	0.08205938	0.1212279	0.1013343	0.099317774	0.07936242
a20	0.04198094	0.08207794	0.05736009	0.08307156	0.084432624	0.1339828	0.094461694	0.09279762	0.085312866	0.082622476	0.08287285	0.079026565
a31	0.05965048	0.06530036	0.058249835	0.07421397	0.102844745	0.18869226	0.08612144	0.07656937	0.07411495	0.07121515	0.08226284	0.0607646
a17	0.03976645	0.075348966	0.040857837	0.08826544	0.10239924	0.14655888	0.097938195	0.08529049	0.086502984	0.085797794	0.095159374	0.05611439
</S>	0.04872145	0.069996186	0.049218234	0.08548356	0.1139475	0.12409643	0.091646545	0.07686381	0.09043417	0.086975865	0.100307606	0.062308647
