 	che	sapeva	che	non	può	fare	il	bagno	</S>
a31	0.093263485	0.09323624	0.09325068	0.09323631	0.093931444	0.09456752	0.09638475	0.24450421	0.097625345
a20	0.17808014	0.10795277	0.07851768	0.13559704	0.0050779837	0.20035	0.087756	0.0348744	0.17179397
a28	0.13942993	0.15984866	0.12314124	0.501927	0.00048058142	0.056071423	0.011103089	0.0019778097	0.0060202265
a31	0.08230538	0.16596633	0.117489666	0.39413667	0.0028467071	0.1350699	0.07759632	0.005115794	0.019473175
a39	0.021370621	0.16138212	0.20310803	0.49137527	0.002768654	0.08857113	0.018921385	0.0027103017	0.009792641
a24	0.021574838	0.11470455	0.21617243	0.4957857	0.0014075467	0.08284989	0.041862592	0.0075920015	0.018050453
a31	0.011128644	0.093031816	0.0741369	0.18182822	0.005019118	0.25124472	0.09053925	0.0065026027	0.2865688
a17	0.03655591	0.05675129	0.04916292	0.19021389	0.006170768	0.5817336	0.048109747	0.0015527013	0.029749177
a31	0.009602878	0.062367804	0.10972264	0.3395655	0.0053680735	0.20662041	0.08104389	0.0043502427	0.18135865
a39	0.15605547	0.08531715	0.067080274	0.091483526	0.03504519	0.27219975	0.08940723	0.0061783963	0.19723304
a41	0.04170816	0.03543099	0.112210624	0.290849	0.012686581	0.29640362	0.053465262	0.006671056	0.15057479
a31	0.08049622	0.049246762	0.11529954	0.12916423	0.029079158	0.18137711	0.09020788	0.023352198	0.30177686
a33	0.06839922	0.08009825	0.06634185	0.08257826	0.12123022	0.08696115	0.103828765	0.043787505	0.34677482
a31	0.07201183	0.035103876	0.04269803	0.09128477	0.041334715	0.22005835	0.13383923	0.05702701	0.30664214
</S>	0.06968227	0.12337562	0.102426745	0.08098446	0.1830806	0.064552106	0.11093569	0.10196347	0.16299908
