 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	0.09552635	0.0955348	0.09550259	0.09552111	0.095500916	0.09564887	0.09691119	0.096223794	0.13623497	0.09739543
a31	0.0340939	0.012765686	0.04220098	0.172018	0.08050428	0.09458085	0.16410787	0.23161554	0.042921767	0.12519112
a37	0.029760508	0.030548377	0.11558764	0.14698035	0.042306565	0.07693685	0.15595849	0.22556485	0.044846825	0.13150954
a21	0.05451449	0.051203795	0.11753887	0.33771554	0.117200166	0.080358654	0.10870415	0.07796208	0.014677722	0.04012454
a31	0.08499525	0.10585068	0.18371853	0.2881368	0.09675198	0.08004408	0.04509133	0.05755344	0.022186488	0.035671372
a7	0.08936208	0.09003596	0.19680272	0.21292083	0.097181104	0.09529352	0.047833312	0.11522357	0.017966788	0.037380084
a29	0.035325523	0.031371288	0.07243777	0.2676023	0.17032315	0.16534506	0.07716315	0.09223676	0.0072548445	0.08094011
a31	0.031662658	0.007396757	0.020172367	0.22488835	0.13738187	0.23934345	0.20831828	0.07325517	0.0025521556	0.055028975
a29	0.01634897	0.003175144	0.023635587	0.099045016	0.093357265	0.38205886	0.3222557	0.04149183	0.0007512789	0.01788045
a31	0.06157603	0.007937889	0.117499396	0.10374531	0.043649998	0.16967918	0.23883384	0.1575491	0.0032540588	0.09627523
a41	0.04729595	0.0038130905	0.06983414	0.12631261	0.028307172	0.27450737	0.3840568	0.03609761	0.001621951	0.028153284
a18	0.022725303	0.0021265922	0.08133605	0.117681414	0.015253098	0.17140771	0.49292937	0.05430999	0.0013721867	0.040858217
a31	0.016707199	0.0019228396	0.07194398	0.09891034	0.01597859	0.14169496	0.5021153	0.070679426	0.0011343044	0.07891307
a37	0.026536759	0.005401517	0.024343116	0.058220144	0.004935967	0.08273766	0.72489905	0.020826556	0.0012407729	0.050858386
a3	0.01758533	0.005807366	0.029859163	0.085865505	0.009026922	0.06310483	0.65603095	0.029832408	0.0061751325	0.096712515
a21	0.028714437	0.010569432	0.04312179	0.080894016	0.02420296	0.063565046	0.6042773	0.05212072	0.020486226	0.07204805
a31	0.05746314	0.021743426	0.03936355	0.08782034	0.0202088	0.081403084	0.5434083	0.0276222	0.028775245	0.09219187
a37	0.059043545	0.059304826	0.06411176	0.06515982	0.013289346	0.058189698	0.47617483	0.040854793	0.024773937	0.13909751
a31	0.033569865	0.017382802	0.026232092	0.11449663	0.022933984	0.18325861	0.474049	0.03121276	0.04657096	0.050293244
a28	0.099062614	0.10552903	0.12296359	0.0466642	0.046758577	0.08825868	0.13338664	0.12875684	0.111556835	0.11706301
a31	0.075906925	0.073316835	0.075180195	0.0926724	0.072752	0.098584704	0.15696707	0.08448959	0.17759769	0.09253266
a8	0.095012166	0.09950833	0.07514487	0.059323926	0.061498452	0.08511717	0.09431248	0.1259114	0.16086397	0.1433072
a31	0.08343119	0.083789565	0.08193905	0.08303165	0.081319265	0.08309059	0.092284836	0.08768151	0.21732432	0.10610806
</S>	0.0986942	0.1039227	0.07595477	0.05944073	0.06081881	0.07686001	0.09334766	0.1251229	0.15997422	0.14586402
