 	guardando	le	nuvole	capisco	che	piove	</S>
a31	0.12406269	0.123940736	0.12395181	0.12407035	0.12493722	0.15998207	0.21905512
a13	0.009547438	0.033924785	0.1474758	0.19095959	0.19793051	0.21388637	0.20627554
a24	0.018207641	0.14997469	0.21518812	0.15030333	0.12851302	0.2221398	0.11567336
a41	0.013091637	0.030573241	0.19291656	0.18236078	0.20504986	0.20302184	0.17298603
a31	0.018903393	0.061573084	0.15657501	0.17892797	0.15622121	0.25780177	0.16999754
a41	0.023085207	0.08860194	0.18552737	0.2870347	0.1710397	0.1425079	0.10220325
a46	0.005119543	0.009849807	0.09503672	0.18156153	0.10217057	0.39897937	0.20728241
a31	0.004743151	0.0056554265	0.13144492	0.24746971	0.121093236	0.30284745	0.18674612
a20	0.08461401	0.03514438	0.10449283	0.091365166	0.068837605	0.3006605	0.31488547
a15	0.017971514	0.01567482	0.17184757	0.25585857	0.14141348	0.20649527	0.1907388
a31	0.025118636	0.0154380305	0.102738865	0.4110008	0.062025692	0.21537197	0.168306
a20	0.06987672	0.011147435	0.044457454	0.04873256	0.054101527	0.31208375	0.4596006
a31	0.083352804	0.021881662	0.14342849	0.1755934	0.09516165	0.18318951	0.29739243
a23	0.08147703	0.0183565	0.024781447	0.032211497	0.032852232	0.30167773	0.50864357
a31	0.18999527	0.02962829	0.09046815	0.13019663	0.09983444	0.17933333	0.28054386
a27	0.13281268	0.050321013	0.033163674	0.039237738	0.055708144	0.24709204	0.4416648
a35	0.15122946	0.069705576	0.0992842	0.19832148	0.06558763	0.14947584	0.26639584
a31	0.22595255	0.06190314	0.07241563	0.083203234	0.11506722	0.20447184	0.23698635
a39	0.23749472	0.09864974	0.07205155	0.07519164	0.089473	0.20713755	0.22000176
a41	0.25678575	0.09368909	0.09508959	0.124495335	0.078742534	0.14690863	0.20428902
a24	0.2060127	0.1124633	0.10643028	0.10793103	0.10687529	0.15558843	0.204699
a41	0.116255336	0.0955784	0.095426425	0.09895335	0.09984181	0.21728523	0.27665943
a3	0.14018758	0.10719769	0.10712255	0.115384415	0.116183676	0.23125407	0.18267009
a31	0.14586575	0.10613744	0.13943617	0.22062522	0.13512029	0.13607454	0.11674058
a0	0.18442848	0.10528946	0.10625233	0.13511474	0.11428139	0.20033243	0.15430118
a20	0.1464635	0.130772	0.13878252	0.15930796	0.13535091	0.14007027	0.14925279
a31	0.12882338	0.10383901	0.11037266	0.14472392	0.120764084	0.21969491	0.17178199
a20	0.1946932	0.08350517	0.142937	0.22149633	0.14978743	0.11368481	0.09389605
a31	0.14846286	0.08099391	0.1914352	0.26419562	0.1532905	0.080187775	0.081434146
a37	0.26174632	0.12245939	0.102335595	0.1254884	0.10917838	0.15600386	0.12278814
a46	0.1888137	0.124417014	0.1331878	0.1748657	0.13279676	0.12255157	0.123367436
a31	0.15591858	0.1325238	0.13220225	0.13748485	0.1335745	0.16367689	0.14461912
</S>	0.2654792	0.13364775	0.08681928	0.09651179	0.09903506	0.18109731	0.13740963
