 	la	casa	la	costruirono	i	muratori	</S>
a31	0.1418227	0.14219952	0.14209291	0.14176363	0.14220732	0.1419264	0.14798757
a17	0.007228011	0.01673582	0.05508462	0.04649156	0.11908157	0.5371256	0.2182528
a39	0.032836974	0.02210984	0.049967803	0.07766818	0.0814281	0.53460604	0.20138302
a3	0.027644727	0.041061487	0.07021985	0.0742598	0.15154006	0.499109	0.13616504
a35	0.013026715	0.03156176	0.08599669	0.05048273	0.1781412	0.48606783	0.1547231
a31	0.025405448	0.035709865	0.08559797	0.031192856	0.24754854	0.25966725	0.31487808
a24	0.039861944	0.043946467	0.046006273	0.022359703	0.30782104	0.1866542	0.35335037
a31	0.013230777	0.0073359264	0.015955824	0.007553262	0.08547397	0.21893412	0.6515161
a39	0.029037127	0.00604505	0.009102813	0.0045844098	0.04831148	0.2140778	0.68884134
a31	0.014203714	0.0059724385	0.01116024	0.0075419066	0.057784528	0.23992717	0.66341
a24	0.038616743	0.005457421	0.009676943	0.009714038	0.047260217	0.16296175	0.7263129
a31	0.0106571745	0.008074118	0.016006341	0.010860396	0.04422137	0.1908638	0.71931684
a28	0.08581618	0.008738858	0.022136945	0.020877475	0.045399908	0.14481112	0.67221946
a45	0.015413848	0.008173176	0.007867022	0.007574886	0.025424544	0.16203709	0.77350944
a31	0.05692838	0.074152745	0.0737528	0.030536765	0.092287004	0.18801257	0.4843297
a20	0.31539455	0.15042698	0.14318831	0.09080886	0.05890607	0.07065713	0.17061809
a31	0.11449327	0.025271297	0.030527368	0.047771342	0.039138712	0.08954814	0.6532499
a8	0.27396506	0.10832585	0.103540696	0.09010306	0.05925617	0.08545163	0.27935755
a31	0.16873787	0.11551695	0.079230666	0.047711883	0.10450876	0.12682527	0.35746863
a20	0.19282739	0.21857607	0.19935542	0.12929097	0.08139312	0.06455843	0.11399856
a18	0.18065442	0.04107316	0.045054633	0.08621321	0.07099526	0.122026674	0.45398262
a31	0.21596783	0.096051805	0.09542562	0.10175759	0.0679022	0.1132381	0.3096568
a11	0.17526099	0.21434519	0.19596055	0.1464176	0.07978901	0.07061121	0.11761539
a27	0.145651	0.1162912	0.11491313	0.11643084	0.057952933	0.16120756	0.28755328
a31	0.15953553	0.15681897	0.15492412	0.15529251	0.07087085	0.15102424	0.1515338
a0	0.18203272	0.19186658	0.18977079	0.17144257	0.075043	0.08824132	0.10160295
a31	0.12897548	0.21246639	0.20747763	0.122866236	0.09187019	0.09187117	0.1444729
a18	0.16264297	0.23164424	0.2134409	0.15198694	0.082340606	0.06432204	0.09362237
a31	0.15731153	0.1961628	0.194925	0.15411334	0.071784824	0.10636372	0.11933876
a46	0.15933178	0.22806808	0.2216057	0.15329745	0.08033035	0.073855445	0.083511226
a14	0.13164328	0.191203	0.18597552	0.12985373	0.118653096	0.117855	0.12481643
a8	0.14109923	0.2413059	0.22295399	0.13221534	0.08680697	0.07285037	0.1027681
a31	0.13477303	0.1759669	0.17181891	0.13354926	0.12729366	0.12634681	0.13025142
</S>	0.1412253	0.24371512	0.2226909	0.13130964	0.086915016	0.070349514	0.10379446
