 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.038323347	0.038296048	0.03832434	0.038290787	0.039065495	0.04098729	0.043125194	0.09281677	0.105564594	0.10592934	0.10564339	0.105354436	0.045695543	0.03996839	0.041667927	0.038937278	0.042009827
a8	0.0024262269	0.00014698657	0.024061592	0.02112629	0.00664286	0.008934948	0.07539297	0.043505453	0.004696893	0.04451274	0.0076677767	0.017652014	0.35635588	0.1769203	0.059147805	0.09095936	0.059849948
a31	0.049017407	0.0021056354	0.071882084	0.034572203	0.020453962	0.026432669	0.067054905	0.075932585	0.022892704	0.088589266	0.025850963	0.023705939	0.09368026	0.10392464	0.07140728	0.14536348	0.07713404
a41	0.04956358	0.009549209	0.03355544	0.0814113	0.01755087	0.02691346	0.075039186	0.058914438	0.008216035	0.032533456	0.023999	0.051320855	0.056322068	0.12158151	0.18918979	0.0686211	0.0957187
a10	0.023118766	0.0007245181	0.005174152	0.036090493	0.016364474	0.038524315	0.25612354	0.13167514	0.007302859	0.080384426	0.0101386085	0.009222723	0.06923334	0.14117457	0.045311682	0.077842034	0.051594265
a20	0.019379796	0.0016894012	0.010278721	0.023178864	0.031218054	0.10175152	0.26100028	0.20601924	0.019155826	0.08659968	0.01445822	0.006740264	0.026953692	0.020634826	0.0755684	0.047264434	0.048108768
a31	0.012051242	0.001916185	0.010416072	0.030477678	0.021098787	0.10850068	0.23722067	0.20065321	0.021385867	0.07581281	0.013609438	0.007511942	0.017570775	0.017917752	0.078887925	0.06394023	0.08102865
a37	0.019715438	0.00065993477	0.0063801357	0.025977563	0.01090593	0.030608684	0.10418117	0.084928185	0.019070413	0.06482458	0.059994303	0.022057714	0.045295797	0.104213566	0.22731876	0.096264444	0.07760341
a31	0.006554521	0.000867382	0.0035757248	0.018650461	0.008169861	0.022941234	0.12723365	0.11196275	0.030461423	0.07503837	0.019652389	0.014127223	0.04364566	0.04180945	0.19520153	0.11902402	0.16108435
a18	0.003341486	0.0004907718	0.0022573369	0.0053399275	0.002534166	0.013403868	0.13555044	0.14265014	0.040529225	0.13710843	0.026458178	0.0074005295	0.099033214	0.064124376	0.11598707	0.14116962	0.06262122
a31	0.004135395	0.0007730111	0.0012602217	0.016059162	0.0029520807	0.013784768	0.16868095	0.18127753	0.03579437	0.13694751	0.015851876	0.015788557	0.09488085	0.032881886	0.08442701	0.09493749	0.099567294
a46	0.0018486081	0.0006033557	0.0010428984	0.003164442	0.0019520798	0.009502427	0.14534606	0.18194018	0.04861897	0.20205753	0.020510204	0.005219328	0.1431216	0.04026527	0.0970924	0.06437194	0.03334265
a20	0.0024352386	0.0015419212	0.0024974644	0.00678144	0.0054198103	0.028233385	0.16441034	0.16271591	0.0642526	0.17488755	0.021601401	0.015173245	0.20018587	0.03780577	0.05768114	0.021102993	0.033273943
a31	0.0022630382	0.00056041847	0.00069854606	0.0033116748	0.0013404649	0.003991348	0.2111282	0.26065388	0.033612486	0.2139515	0.0067149987	0.0022345823	0.085615456	0.016983192	0.05561156	0.05776022	0.04356844
a20	0.002779942	0.0006427439	0.0007059373	0.0021581613	0.0013198869	0.004379408	0.18390912	0.24558538	0.033912413	0.2702159	0.01209618	0.0040268633	0.1212972	0.017871873	0.04406148	0.028723309	0.026314177
a29	0.0053533707	0.0006499701	0.00053208973	0.0042327004	0.00065330975	0.0021380496	0.1907526	0.306402	0.026143385	0.25672376	0.008960335	0.0028003643	0.07118314	0.015591872	0.02283011	0.050276656	0.034776222
a8	0.004377526	0.0011649103	0.0012124286	0.0039312313	0.0009855757	0.003517986	0.21378815	0.27832946	0.04503429	0.24565476	0.010616182	0.003385732	0.1163179	0.01763549	0.011929738	0.026276864	0.015841657
a20	0.005163876	0.002202619	0.0068323277	0.008048528	0.0037115868	0.0051786867	0.16256127	0.1862381	0.07244542	0.22787967	0.026103588	0.0052790097	0.16976783	0.052436654	0.014133965	0.029598098	0.022418866
a31	0.00899274	0.0014861313	0.0056093447	0.0063258843	0.0044620754	0.0048272796	0.16478501	0.22994316	0.0146629745	0.3139006	0.021311885	0.0066391216	0.105804734	0.028464837	0.027319962	0.032498028	0.022966186
a10	0.009177227	0.0019228354	0.004286783	0.0057363985	0.008432722	0.00814531	0.21763065	0.21450219	0.022149423	0.22812091	0.011162205	0.008001559	0.096497044	0.041760854	0.053750526	0.023392538	0.045330837
a31	0.028617244	0.0018800356	0.0031718614	0.0144925965	0.0044249175	0.0034324434	0.2747336	0.27684143	0.013770427	0.23000257	0.008289154	0.0046183527	0.04916419	0.020824686	0.021614585	0.014750948	0.029371
a20	0.005840343	0.0023083268	0.0026834798	0.0036388088	0.003273793	0.0035346004	0.1998181	0.32895556	0.04226881	0.28894567	0.006020152	0.004226653	0.059617393	0.022877589	0.012340904	0.0064659216	0.0071838414
a31	0.011237802	0.0038973128	0.00837861	0.014243466	0.007887009	0.0046175155	0.1288269	0.30577907	0.03069822	0.3449872	0.009547992	0.0081588775	0.03439528	0.032974917	0.023985125	0.0116701415	0.018714579
a24	0.0150140505	0.009690384	0.023174817	0.022096213	0.027375547	0.019442108	0.12047565	0.22703055	0.04800867	0.27948466	0.021090886	0.02581851	0.046616822	0.04647861	0.033278804	0.00990899	0.025014708
a46	0.008824578	0.008060109	0.02062692	0.01105637	0.011416332	0.014124168	0.07708561	0.2934906	0.039098542	0.30062556	0.022521801	0.022930702	0.02958285	0.052211586	0.036347017	0.014094557	0.037902627
a27	0.018906306	0.017726893	0.021523623	0.018007644	0.031724147	0.04059683	0.06679752	0.16113514	0.050177004	0.2592368	0.04824919	0.048191432	0.04652064	0.028405318	0.054751806	0.02996505	0.05808461
a23	0.022448143	0.017500112	0.028669147	0.016284022	0.03933384	0.040103484	0.08502637	0.14993232	0.044504378	0.23635334	0.04126128	0.040902097	0.06031463	0.057546385	0.03979024	0.03964908	0.040381093
a31	0.0145925265	0.0136800865	0.024456762	0.016599635	0.01980135	0.026039151	0.05193935	0.18783088	0.038548343	0.33236888	0.037332132	0.037271965	0.063055106	0.04717593	0.027737824	0.027332032	0.03423798
a8	0.028235784	0.020860944	0.041804187	0.018542929	0.04365187	0.042973697	0.089498825	0.14400798	0.047363054	0.18474887	0.043877352	0.043734103	0.056838114	0.061161872	0.043068882	0.045441903	0.044189576
a31	0.029881906	0.029411158	0.029658912	0.029273054	0.040682998	0.05552652	0.06524468	0.09755697	0.08124151	0.13700598	0.08079634	0.08091336	0.06867321	0.03362054	0.049277727	0.03837852	0.05285659
a20	0.047378063	0.035252817	0.03868499	0.023763988	0.06308701	0.06385317	0.06602903	0.07467396	0.0642941	0.08746631	0.06422418	0.06430695	0.06450335	0.05267298	0.06345552	0.06276689	0.06358676
a13	0.02656403	0.024973547	0.027959745	0.024785591	0.04950766	0.06005102	0.06950835	0.10214742	0.0675092	0.1397588	0.067201175	0.067399316	0.071407296	0.045236986	0.052847344	0.047378164	0.055764373
a31	0.025397386	0.024927298	0.026569592	0.025710374	0.03341691	0.04525495	0.056076728	0.105068095	0.068652466	0.1794532	0.06844808	0.0685207	0.08861462	0.06747111	0.03673563	0.038109012	0.041573923
a18	0.033494182	0.025429528	0.031803023	0.021075804	0.054120682	0.05536951	0.06949679	0.11165756	0.056949273	0.14992344	0.05626175	0.056491867	0.060686372	0.052272834	0.05479408	0.054732367	0.055440906
a31	0.026798941	0.026466077	0.027553981	0.027447606	0.031727124	0.041059792	0.050484758	0.10182956	0.072988994	0.164061	0.07288616	0.07303077	0.09600233	0.07568676	0.034764275	0.03831567	0.03889611
a29	0.03565128	0.027164541	0.033710897	0.022572486	0.058096316	0.05951674	0.06821124	0.09814164	0.060784306	0.13036111	0.060555086	0.061131805	0.062562026	0.04596333	0.058966417	0.05754516	0.059065565
a31	0.030165892	0.029934637	0.030354952	0.030130772	0.034655787	0.04382169	0.05193527	0.098862626	0.08250148	0.14158836	0.082519546	0.08264619	0.0778392	0.0719622	0.036814783	0.03535975	0.03890683
a6	0.040263537	0.030026352	0.037206728	0.023430943	0.060969975	0.061973214	0.0671453	0.08625629	0.062816836	0.109821364	0.0628927	0.0637373	0.063836105	0.04602445	0.06185126	0.060231753	0.0615159
a31	0.032307133	0.031928893	0.032035228	0.031789567	0.042266265	0.057359096	0.06576021	0.09254163	0.08788478	0.107701525	0.087768994	0.0878408	0.07180705	0.033554606	0.047045745	0.03999971	0.050408795
a17	0.045568634	0.033782113	0.036922403	0.024555685	0.06514053	0.066247314	0.06715496	0.07047069	0.066741385	0.075100124	0.06690672	0.06738015	0.067001015	0.050623085	0.06592292	0.064658314	0.06582391
a31	0.03148286	0.030869663	0.0310442	0.030633358	0.046262182	0.062900476	0.07001141	0.088124655	0.08457897	0.09910405	0.08455845	0.084640294	0.07462376	0.03244379	0.050840206	0.04317311	0.054708533
a20	0.042306457	0.031630207	0.035276756	0.02455765	0.064724684	0.06612097	0.067330755	0.0718982	0.06674621	0.07814981	0.06779462	0.07031697	0.0684816	0.04780053	0.067215174	0.06415067	0.06549873
a28	0.035238773	0.035043165	0.036458373	0.03520564	0.038275905	0.04512899	0.051201165	0.100138925	0.09659568	0.11190523	0.09809027	0.101444945	0.05936476	0.037210476	0.040482506	0.037577417	0.040637694
a20	0.031222561	0.03039191	0.030597365	0.030059153	0.04948866	0.065978155	0.071900286	0.08527401	0.08294104	0.09096582	0.08298851	0.083120815	0.07574117	0.032131545	0.053669214	0.045973774	0.05755608
