 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.099051416	0.09916038	0.09935295	0.099340364	0.101472564	0.09929059	0.10187267	0.09906812	0.09930028	0.10209068
a28	0.025251882	0.011285904	0.04493389	0.18205798	0.22446601	0.23969348	0.0038009922	0.18205132	0.04587832	0.040580325
a31	0.14732698	0.0451607	0.120023474	0.11442759	0.096110746	0.09652933	0.022104774	0.13625273	0.16557835	0.056485295
a17	0.040090937	0.012074982	0.04532252	0.11531256	0.13080853	0.11159845	0.009727337	0.16736177	0.2221472	0.1455557
a31	0.048933797	0.024325175	0.070757665	0.17364094	0.1345049	0.17382365	0.0053096935	0.19209372	0.13895644	0.03765396
a20	0.030338267	0.0069169044	0.0141280135	0.076799825	0.22190373	0.40560296	0.012072391	0.16877675	0.04855192	0.01490929
a31	0.0125269815	0.009184366	0.03715413	0.15163921	0.32165748	0.2861849	0.0030784009	0.107884645	0.03670953	0.033980343
a20	0.019460171	0.005133938	0.01647171	0.07494454	0.18884689	0.47265148	0.0014547302	0.17671427	0.022764381	0.021557806
a35	0.010373436	0.0056545595	0.028427633	0.12841436	0.33280125	0.32780656	0.0014432768	0.09449353	0.034881353	0.03570404
a36	0.0087007815	0.003979839	0.026255505	0.07568494	0.21676978	0.1904125	0.00039616623	0.27717766	0.09618179	0.104441024
a31	0.012066729	0.005930741	0.0108368965	0.036390997	0.047210567	0.09606503	0.003674445	0.20960213	0.25724503	0.32097745
a20	0.084054284	0.04444313	0.10889953	0.16076766	0.1465645	0.12805732	0.0044630407	0.09582187	0.056679863	0.17024878
a17	0.025187436	0.008639101	0.02229864	0.03669178	0.054710347	0.062874675	0.0013984505	0.3479298	0.210862	0.2294078
a28	0.0128284255	0.0100209415	0.034475442	0.123645544	0.13571656	0.10219793	0.009170329	0.32783177	0.12884007	0.115273
a31	0.03512026	0.016482726	0.13045534	0.2153299	0.21560541	0.09113928	0.021314127	0.095272385	0.0568685	0.12241203
a24	0.023455707	0.028662266	0.15120818	0.26279703	0.31646392	0.051871087	0.029626999	0.04108146	0.04560812	0.049225196
a31	0.03648219	0.013557222	0.04900362	0.1442918	0.14953633	0.110953696	0.01696419	0.085437804	0.12879282	0.2649803
a15	0.04967185	0.09825835	0.15499185	0.18473096	0.1342093	0.08966669	0.10047212	0.045216423	0.06498415	0.07779828
a31	0.048923556	0.031532977	0.065601744	0.12911421	0.3154452	0.049284894	0.04298422	0.03575284	0.058898598	0.22246175
a46	0.06880783	0.11628949	0.14420362	0.10965369	0.079401456	0.115838595	0.16560028	0.061722822	0.06777813	0.070704035
a41	0.078188084	0.07519091	0.086759456	0.10056045	0.16692029	0.07843232	0.116279416	0.072778955	0.07974407	0.14514606
</S>	0.0751256	0.11709749	0.13511711	0.101459175	0.071158156	0.121465854	0.17265531	0.06818266	0.07078946	0.06694918
