 	Anna	ora	sta	vicino	a	me	dormendo	</S>
a8	0.11937161	0.087830946	0.087770924	0.09367341	0.16544013	0.1928471	0.098678984	0.15438691
a31	0.09312683	0.23082377	0.17645167	0.044814423	0.037055206	0.03959582	0.30419365	0.07393863
a8	0.014207463	0.05442851	0.14513656	0.17077252	0.11823737	0.1400456	0.22498193	0.13219005
a31	0.118557945	0.1964526	0.13909356	0.14867933	0.12880753	0.09323172	0.0772066	0.09797063
a17	0.075671196	0.21754968	0.21424593	0.083129615	0.11991936	0.06706212	0.15931764	0.06310442
a18	0.046607852	0.091932125	0.03283978	0.07198483	0.19490339	0.19885322	0.19068857	0.17219022
a31	0.016791126	0.03827987	0.020727338	0.062218152	0.23862992	0.30307728	0.142421	0.1778553
a17	0.034020144	0.06968544	0.03812075	0.08489298	0.2803529	0.27515987	0.11816315	0.0996048
a30	0.0067983735	0.023572925	0.0139351	0.19031683	0.17543757	0.2785758	0.1558289	0.15553455
a17	0.018669276	0.03466975	0.02069188	0.10345615	0.26887473	0.24685799	0.15653507	0.15024514
a39	0.011222846	0.019988706	0.009879245	0.12165854	0.16145359	0.25573072	0.16730723	0.2527591
a17	0.009017558	0.02256371	0.010900263	0.1829337	0.2096666	0.3270362	0.097693026	0.14018893
a31	0.015845204	0.023717416	0.010335062	0.23582496	0.19848347	0.33306515	0.066617094	0.11611171
a17	0.03297725	0.107176095	0.027536305	0.18061273	0.21662952	0.30985945	0.03949794	0.085710645
a20	0.039007448	0.02551479	0.014622734	0.2677027	0.20170952	0.3551766	0.04365132	0.05261487
a27	0.08739978	0.0993352	0.025965191	0.3634316	0.13180695	0.1906626	0.038664	0.06273471
a20	0.13239415	0.11785013	0.030435568	0.2554238	0.13369349	0.16839626	0.0682155	0.09359112
a31	0.12393234	0.07152887	0.027166536	0.29435635	0.16782743	0.2265487	0.038000442	0.050639343
a18	0.1600661	0.08062343	0.03447308	0.41091838	0.11743267	0.15057252	0.021662418	0.024251353
a31	0.15615897	0.07545595	0.04195746	0.41806555	0.102163315	0.14856102	0.024290748	0.033347055
a13	0.19157559	0.13080867	0.0683771	0.32433403	0.07474744	0.066106655	0.07314153	0.07090905
a20	0.3714413	0.09047696	0.07712528	0.13261548	0.12321172	0.117095366	0.03921527	0.048818648
a31	0.31546864	0.079141766	0.0739155	0.19449523	0.08246379	0.06718622	0.09726904	0.090059765
a28	0.124502316	0.16252603	0.089960925	0.22264864	0.08383969	0.07362754	0.1259924	0.11690245
a31	0.40736562	0.08401133	0.08187922	0.14456418	0.100701325	0.083217755	0.048052266	0.05020834
a8	0.08221257	0.17739467	0.10404645	0.11951595	0.09414261	0.09062521	0.17170845	0.1603541
a17	0.18626265	0.11190035	0.107798	0.111859985	0.11737099	0.123377725	0.11881298	0.12261734
a8	0.09755014	0.12042351	0.10627467	0.1361845	0.10332371	0.10097428	0.1697486	0.16552062
a23	0.14402571	0.13690548	0.11573242	0.11711709	0.117983885	0.12026502	0.12412563	0.12384479
a8	0.10808849	0.118064195	0.09944262	0.13704602	0.09749527	0.0952788	0.17820711	0.16637744
a20	0.15456541	0.15742418	0.11598215	0.121704325	0.11298476	0.11381802	0.1115643	0.111956865
a31	0.0994429	0.15603036	0.099456705	0.15288176	0.093423665	0.088882126	0.16118914	0.14869335
a39	0.18179172	0.15759072	0.105953746	0.20060414	0.11057741	0.087978244	0.079730004	0.07577398
a18	0.16906093	0.16330695	0.101404384	0.20200641	0.098507084	0.086691774	0.09179909	0.08722339
a37	0.13545828	0.16853683	0.105892636	0.16812536	0.0994641	0.09343588	0.11866247	0.11042447
a31	0.10619864	0.16088599	0.10277008	0.14378726	0.09611971	0.09219288	0.15578741	0.14225799
a8	0.10476962	0.14292191	0.104833186	0.13553531	0.10089311	0.098373905	0.16334665	0.14932631
a23	0.12896253	0.12980543	0.1206497	0.12091897	0.123137206	0.12510239	0.12543182	0.12599194
a37	0.08587752	0.11855608	0.103449225	0.1254446	0.101023376	0.099510215	0.18857864	0.17756037
a8	0.09272636	0.15434629	0.10623216	0.115379125	0.1002094	0.09814141	0.17371237	0.15925281
</S>	0.12917134	0.12602814	0.1217425	0.12224725	0.12332812	0.12452452	0.12661256	0.12634565
