 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.11764863	0.114098236	0.1275464	0.1770088	0.11394358	0.1159926	0.11639683	0.1173649
a20	0.06615705	0.017753258	0.09546231	0.0069723562	0.16739695	0.1957605	0.24262652	0.20787108
a31	0.14311096	0.114538215	0.10819756	0.002522083	0.048447493	0.10639882	0.3521206	0.12466431
a29	0.08380367	0.118809946	0.14819612	0.0057642353	0.14692186	0.11876359	0.21047188	0.16726872
a31	0.071630955	0.015566244	0.29130286	0.0025739681	0.075803	0.07685461	0.2756904	0.19057797
a20	0.12143084	0.056772746	0.19537345	0.0037225806	0.2332436	0.13991296	0.1215655	0.12797834
a31	0.022380894	0.028171524	0.6192876	0.0026779769	0.061141852	0.06449195	0.076133855	0.12571432
a18	0.096333496	0.05607255	0.3491843	0.0019788193	0.25644243	0.07629227	0.051450294	0.11224585
a20	0.039650556	0.049169023	0.65748256	0.0017737881	0.05141837	0.052658956	0.041846193	0.10600052
a31	0.08617381	0.09034812	0.5821802	0.0022323632	0.07285028	0.062605396	0.029971546	0.073638275
a28	0.14045773	0.12775475	0.4470669	0.002001412	0.11273557	0.049196955	0.03970961	0.08107709
a31	0.09169353	0.08007435	0.5879908	0.002590448	0.05914872	0.033976298	0.032543644	0.11198221
a11	0.2165401	0.14554201	0.2439246	0.0068498948	0.06417005	0.056742616	0.080560654	0.18567002
a24	0.22425267	0.15079534	0.27289978	0.01541109	0.097837456	0.04349297	0.052321855	0.14298883
a38	0.19189249	0.07846075	0.18779436	0.041599896	0.18935962	0.10404867	0.109278426	0.09756571
a31	0.29185593	0.17964485	0.18949129	0.10299684	0.048484664	0.06914274	0.05480159	0.06358206
a46	0.2417245	0.156734	0.23850475	0.17389178	0.046955377	0.046768393	0.051914744	0.043506376
a20	0.1550074	0.1405707	0.16723485	0.119066216	0.07233355	0.117516294	0.10564806	0.122622915
a31	0.09790487	0.07530833	0.33178124	0.23319285	0.049892798	0.05591187	0.09371058	0.06229753
a46	0.1880009	0.09837673	0.23715623	0.24490793	0.07001729	0.05903627	0.05485327	0.047651425
a31	0.20602079	0.10557219	0.18026604	0.17244047	0.066585265	0.08616984	0.085319415	0.09762602
a8	0.046675026	0.07957865	0.3364942	0.22835295	0.046188124	0.06881659	0.110357724	0.08353672
a31	0.21210955	0.10171174	0.17058311	0.18906349	0.07167762	0.07651508	0.096834056	0.08150532
</S>	0.047918607	0.08118088	0.32933205	0.20662335	0.049057163	0.07484286	0.118973255	0.09207185
