 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	0.025088735	0.022161907	0.039910223	0.02986188	0.04422346	0.058649898	0.061043084	0.061027296	0.048302688	0.02924295	0.02283463	0.058718354	0.08708938	0.07360511	0.079121135	0.023505224	0.046221603	0.08235027	0.023025667	0.023685388	0.03634993	0.023981152
a11	0.001883335	0.10064955	0.0023791003	0.0332315	0.011771939	0.006372274	0.0021434757	0.0027958432	0.035668306	0.060049545	0.10368908	0.022365097	0.028137336	0.02076831	0.026291477	0.18113893	0.057371162	0.035517536	0.112157635	0.072356485	0.020615235	0.06264689
a23	0.0016786619	0.049923364	0.0014650334	0.004978459	0.02327315	0.019636558	0.010838706	0.0071524046	0.02733551	0.031653233	0.09317727	0.047837317	0.06941151	0.03106151	0.04433139	0.16652213	0.15581824	0.020034619	0.12648581	0.018813424	0.004079945	0.044491664
a46	0.0020176359	0.035245325	0.001457108	0.0065768966	0.019968035	0.01611044	0.019068165	0.010802291	0.018022742	0.022551106	0.06055476	0.0403223	0.08211858	0.045291666	0.074179694	0.19373636	0.14577353	0.018933494	0.099815995	0.015928958	0.0044611143	0.067063846
a8	0.0011044205	0.0253313	0.0011622543	0.007984395	0.016854992	0.009692285	0.009491629	0.008794315	0.016476491	0.019945605	0.0393473	0.042714432	0.0835794	0.047973603	0.062251974	0.30773628	0.09746118	0.009163423	0.14423287	0.013494117	0.0064678504	0.02873991
a31	0.0033863678	0.012990108	0.0042208736	0.012489978	0.014647188	0.014992787	0.0037361335	0.0016624391	0.022910127	0.04020037	0.15819354	0.044477355	0.061246738	0.029149882	0.043850083	0.122412264	0.051323064	0.016955314	0.16899778	0.10610777	0.014869201	0.05118068
a20	0.0071414886	0.014179793	0.011934714	0.026675057	0.014625884	0.0088041695	0.0025377688	0.0030097258	0.005259542	0.0060407636	0.029844748	0.01553144	0.07065305	0.037525993	0.05291297	0.03674392	0.028306222	0.023299295	0.22356862	0.23588592	0.023896549	0.12162242
a31	0.005319546	0.023487046	0.017980712	0.05247533	0.03453323	0.013712899	0.0042665615	0.0042920928	0.0061727483	0.006678912	0.025550328	0.026669318	0.058483288	0.045751773	0.0469324	0.048092563	0.0399188	0.04186224	0.08937169	0.20267999	0.054869812	0.15089867
a39	0.0026077875	0.015291249	0.0028099879	0.039583918	0.019875327	0.010269426	0.0016871266	0.0017063888	0.008285807	0.009601928	0.031774845	0.024065891	0.09166302	0.06953706	0.08450365	0.049561296	0.036271736	0.042381912	0.095944576	0.29235807	0.0064598396	0.06375917
a10	0.0017704973	0.017679343	0.0016753708	0.029831568	0.009506464	0.005472289	0.0013479763	0.001507562	0.010497045	0.01331029	0.033667333	0.025825528	0.062693395	0.05833548	0.082813285	0.042228498	0.037219815	0.040515658	0.11095939	0.33084375	0.005431604	0.07686789
a31	0.0023678413	0.018561505	0.0024914844	0.053615835	0.020937668	0.011485799	0.0015386061	0.0019318985	0.0073227384	0.012152714	0.030533127	0.032792035	0.08289851	0.062985316	0.07218703	0.03431982	0.032901924	0.040604215	0.058988836	0.26980057	0.014479498	0.13510299
a8	0.0017087804	0.017048202	0.001568187	0.028277624	0.018975852	0.012080417	0.0013679301	0.001340537	0.012137803	0.019098872	0.04818495	0.041743614	0.08441597	0.064904876	0.09279941	0.036190197	0.044979736	0.04447602	0.076046675	0.27120724	0.0039476627	0.07749941
a31	0.0007545123	0.008350138	0.0007124849	0.007891291	0.0027642937	0.0034219918	0.0010530109	0.0011710046	0.020047022	0.0526949	0.084199466	0.0818212	0.08895374	0.0887424	0.090930305	0.04299846	0.08580425	0.08780361	0.05668086	0.09906265	0.0072064437	0.08693598
a20	0.002486287	0.025544278	0.0023657873	0.028608073	0.012119399	0.008817544	0.0012729588	0.001714859	0.022968678	0.036263302	0.09195639	0.07067094	0.09891545	0.08744775	0.09120758	0.0464721	0.06919026	0.089439124	0.12246392	0.04783922	0.008047313	0.03418879
a31	0.0015585149	0.0048969714	0.0016052761	0.021794165	0.009581313	0.009880814	0.0017300432	0.0014881162	0.015443854	0.035210174	0.04987258	0.06345756	0.13151228	0.08977029	0.12591374	0.025513614	0.057472132	0.05052589	0.1690989	0.07427079	0.0077677034	0.051635344
a20	0.002138511	0.0065310164	0.002130629	0.01836715	0.015248653	0.017040167	0.0012181535	0.0013751411	0.028084507	0.06336784	0.093094476	0.096684605	0.1164464	0.08335408	0.09383333	0.030908883	0.08080316	0.074103475	0.119552806	0.030793069	0.0067050587	0.018218875
a0	0.0012232808	0.0041936776	0.0013996329	0.015793035	0.011361499	0.014908833	0.0021438568	0.0015753314	0.018558	0.038733907	0.05468517	0.08622218	0.16298112	0.08213742	0.12255269	0.029330153	0.069163054	0.03835708	0.15845071	0.052196514	0.005692351	0.028340481
a20	0.0022832993	0.0038371743	0.0023818088	0.02722945	0.022582803	0.020409856	0.0011994097	0.0010989569	0.047062058	0.068724394	0.0726245	0.0931034	0.10933375	0.09063822	0.102060825	0.03187594	0.08298654	0.07575675	0.09095276	0.03481796	0.004566035	0.014474096
a28	0.0013330347	0.0052190446	0.0014410958	0.016296348	0.009293043	0.008983127	0.00123098	0.0010347746	0.017567284	0.03513321	0.08895789	0.10058701	0.16962117	0.08291348	0.11556402	0.033887748	0.081478894	0.05172648	0.13003464	0.025669646	0.0043393425	0.017687729
a17	0.0015874627	0.0033682683	0.0018828505	0.01583589	0.0103824	0.014799097	0.0014208923	0.0013547943	0.021844573	0.046723858	0.045787826	0.08011891	0.14231665	0.103158765	0.14892189	0.033402428	0.070642956	0.050652403	0.11345046	0.064663105	0.0031430533	0.024541378
a31	0.0026169068	0.002717271	0.0025915662	0.014810509	0.008891873	0.009777052	0.0009285516	0.00095529313	0.03229893	0.072547406	0.08010222	0.100798704	0.117690146	0.11056914	0.12590554	0.036535297	0.08864105	0.09586578	0.054122023	0.03044877	0.0019679165	0.00921807
