 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.04681581	0.046884865	0.046916604	0.048450865	0.07231439	0.06255687	0.1245738	0.13091877	0.12437798	0.12566593	0.1228617	0.047662377
a3	0.027116425	0.10195441	0.105125204	0.17440113	0.035662286	0.11429856	0.041862648	0.08734024	0.14184	0.13123031	0.0063471063	0.03282165
a31	0.036197774	0.099964105	0.18011507	0.10962489	0.020317964	0.09211477	0.029728575	0.06596212	0.20763963	0.07589874	0.02024362	0.06219271
a7	0.026846452	0.19806577	0.22027725	0.2357362	0.057900384	0.113730535	0.017687403	0.025718005	0.044241104	0.03953933	0.0038132493	0.01644438
a20	0.036246765	0.18149564	0.18298773	0.23920558	0.087771185	0.13030952	0.019014053	0.027136827	0.038278405	0.04660815	0.0033054282	0.007640684
a24	0.032999612	0.23528633	0.15500672	0.19546203	0.088163234	0.108997546	0.04056916	0.032628383	0.045658343	0.058014408	0.002345243	0.004868939
a31	0.10209323	0.1134331	0.29654723	0.16476935	0.037191335	0.10709369	0.011327054	0.016393652	0.047658693	0.01884129	0.034852535	0.04979883
a20	0.031972665	0.132895	0.15651666	0.22400245	0.03744028	0.15718146	0.02448737	0.042705193	0.10275665	0.07319421	0.004976775	0.011871211
a31	0.057408955	0.114013225	0.087193884	0.22756536	0.112768106	0.16356046	0.047851842	0.036282312	0.027910588	0.03580987	0.012755162	0.07688025
a28	0.060885016	0.11755867	0.087939456	0.21156101	0.12775367	0.15969585	0.05656758	0.053855713	0.038171902	0.058561463	0.008003203	0.019446459
a31	0.05514795	0.16255483	0.100748055	0.14670552	0.036519866	0.11573371	0.04818703	0.08226637	0.061944373	0.097790815	0.01821345	0.07418806
a3	0.071186945	0.13803138	0.16959047	0.18256842	0.078603975	0.16588174	0.037632465	0.04104754	0.026000524	0.059805304	0.0039435686	0.025707621
a31	0.04266591	0.1642277	0.083705455	0.1145804	0.0201857	0.14646266	0.052654374	0.11909319	0.06327692	0.16563377	0.0026652322	0.024848688
a35	0.047154173	0.21139547	0.1239262	0.14628346	0.018665226	0.14689355	0.03610883	0.0672075	0.0376129	0.1401146	0.003325261	0.021312779
a31	0.011364028	0.17814478	0.0577458	0.14199592	0.019604418	0.2070169	0.058290374	0.09552592	0.07912948	0.12070759	0.0020987045	0.028376099
a20	0.01942166	0.10185033	0.052918494	0.113790974	0.023839688	0.17673114	0.06164274	0.13959336	0.10498353	0.15739611	0.0041655274	0.043666445
a0	0.020384818	0.08324349	0.041634783	0.14637476	0.047061894	0.2583702	0.052585427	0.11084316	0.10187508	0.10722945	0.0021658232	0.028231133
a31	0.0064868396	0.082849614	0.032749996	0.08413078	0.04750872	0.17260401	0.07276333	0.17021619	0.17279612	0.14226533	0.0037600321	0.011869024
a38	0.022717452	0.12359057	0.081266485	0.1040764	0.0309434	0.18913977	0.044473592	0.13142791	0.11662079	0.11570278	0.0047286595	0.035312116
a8	0.016845845	0.07962789	0.03767701	0.1152555	0.042363066	0.23534429	0.057435986	0.14334847	0.12720725	0.13126884	0.0016715685	0.011954194
a31	0.0041025556	0.022528045	0.0085381735	0.06272476	0.023126649	0.17557558	0.0824297	0.22628516	0.23339748	0.14777581	0.003755554	0.00976059
a46	0.014243449	0.1333982	0.074169345	0.11788299	0.02809035	0.17024922	0.07473056	0.14679815	0.1506712	0.06241522	0.00792604	0.019425329
a31	0.0037999353	0.036465462	0.010286718	0.061466623	0.026884077	0.18042742	0.079750925	0.22182918	0.23317274	0.13856637	0.0022633276	0.0050872318
</S>	0.010698324	0.08400493	0.043451935	0.12190493	0.02622797	0.20705742	0.08553195	0.18148918	0.14246432	0.067891784	0.01278849	0.016488789
