 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	0.084924035	0.08492571	0.0849777	0.086204745	0.08632703	0.09002076	0.085655816	0.09382207	0.10592473	0.087431304	0.10978614
a31	0.034048732	0.022688871	0.14449203	0.03494734	0.09853999	0.056592677	0.17971468	0.08704722	0.08931088	0.13304712	0.119570486
a17	0.018429017	0.035192274	0.058196697	0.037813768	0.06294501	0.06275983	0.20569801	0.089040585	0.100628555	0.16910307	0.16019316
a41	0.12800892	0.04194582	0.33628905	0.08023867	0.0748788	0.028758375	0.12634766	0.019064048	0.020332012	0.10615495	0.037981756
a31	0.1703492	0.13221152	0.17777301	0.055956475	0.057184033	0.014083225	0.22217326	0.03776178	0.028771212	0.06981072	0.033925533
a38	0.054603156	0.057195533	0.10666221	0.058389574	0.13512726	0.02049763	0.28852907	0.05265392	0.026881462	0.16310374	0.036356397
a31	0.07817877	0.07554771	0.08136736	0.10190855	0.02580454	0.034237828	0.11601375	0.0910242	0.04879616	0.18190907	0.16521206
a17	0.03794559	0.04798421	0.10374336	0.14991865	0.040073883	0.047439452	0.09358921	0.063652866	0.051160272	0.21976745	0.14472513
a31	0.005125251	0.005767291	0.018673245	0.07167483	0.033789806	0.07175669	0.07148993	0.04358934	0.051330276	0.30769292	0.31911042
a39	0.0118221305	0.015106468	0.05834298	0.113267265	0.039750103	0.0662839	0.12246428	0.06744488	0.05060727	0.26628658	0.1886242
a35	0.0029978445	0.0029747603	0.013053724	0.06536124	0.030723296	0.074189864	0.06543839	0.04959949	0.06347861	0.3329849	0.29919788
a31	0.0012512308	0.0009438537	0.003954869	0.06458961	0.02572779	0.068832874	0.06712384	0.042074863	0.057123963	0.3342382	0.3341389
a46	0.005311714	0.0034175036	0.009706204	0.09292643	0.019175885	0.08190163	0.11072523	0.04357822	0.07173301	0.33247566	0.22904852
a38	0.001541023	0.0014807632	0.0019172324	0.04774238	0.016589312	0.06662151	0.1135633	0.033067837	0.08308429	0.29782888	0.3365634
a13	0.0031691391	0.002854352	0.004435499	0.09293295	0.016440796	0.098813236	0.20615116	0.036354303	0.1227388	0.24198306	0.17412673
a11	0.003320358	0.003045732	0.003926637	0.05575575	0.012333741	0.101653315	0.15028057	0.034765135	0.094355986	0.3669491	0.17361373
a13	0.0024143225	0.0026462097	0.0028004108	0.031730287	0.011132033	0.096458584	0.10104202	0.02788624	0.120329484	0.3918285	0.2117319
a31	0.0022022128	0.002505539	0.0028602462	0.027074637	0.013569954	0.07878353	0.05683085	0.023558998	0.15118144	0.39062172	0.25081086
a49	0.004347397	0.0038200333	0.005931514	0.1196312	0.042434633	0.16146858	0.09304121	0.011860016	0.08368993	0.15331891	0.3204566
a13	0.006030455	0.0076003238	0.0067533613	0.05025692	0.034640092	0.13809042	0.06590865	0.031096162	0.18628585	0.291554	0.18178378
a20	0.010555813	0.011322445	0.011105313	0.08310663	0.08442799	0.17058475	0.090304255	0.018360712	0.20827426	0.08513565	0.22682212
a31	0.010583095	0.012597522	0.010569821	0.12700067	0.11112295	0.2610108	0.08886735	0.018324645	0.16271505	0.08524965	0.111958444
a8	0.011252443	0.011844153	0.016519211	0.10362779	0.11588465	0.27488044	0.065821156	0.028577393	0.14332205	0.08566903	0.14260164
a31	0.03956153	0.03497707	0.025721407	0.08102055	0.09709157	0.27164486	0.08807167	0.063616425	0.13017723	0.047986794	0.120130874
a45	0.042153493	0.04497035	0.079311684	0.112488374	0.11280878	0.11796859	0.051036444	0.11091733	0.123447455	0.08844935	0.11644824
a31	0.02904162	0.02918112	0.04062646	0.08393162	0.07925561	0.111475885	0.0343172	0.08515331	0.15711397	0.0704025	0.27950063
</S>	0.044671785	0.046613477	0.076006025	0.116056204	0.117229365	0.119633116	0.049368337	0.118582375	0.11874814	0.08037513	0.11271603
