 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.0674305	0.09324831	0.05746523	0.057434548	0.05755026	0.058080275	0.065012835	0.065820105	0.092225306	0.090161316	0.06860038	0.145187	0.08178393
a28	0.08476619	0.0048102974	0.038813606	0.011590478	0.06701422	0.08593385	0.11598201	0.12705275	0.09578582	0.114234924	0.059943903	0.07494768	0.119124286
a15	0.24013858	0.0037167273	0.018455418	0.027952418	0.1782964	0.108290516	0.03860155	0.05001283	0.08293242	0.1319724	0.024197416	0.034626096	0.060807195
a31	0.24063319	0.008277934	0.057541735	0.02774745	0.0699094	0.14248633	0.058584496	0.06944156	0.09171185	0.061415352	0.045172937	0.052627046	0.0744507
a20	0.17100786	0.013711495	0.03480666	0.034882616	0.087224394	0.19529635	0.02968581	0.03633967	0.17618346	0.11435008	0.03194063	0.034056444	0.04051457
a31	0.079846084	0.009091527	0.098037235	0.014822692	0.04111668	0.060203835	0.030225372	0.030514168	0.059684772	0.08148926	0.28865486	0.0836623	0.12265122
a35	0.06285319	0.008162636	0.04346367	0.010250398	0.009015951	0.109010205	0.097373605	0.093633294	0.048073515	0.18130998	0.11771783	0.060532708	0.158603
a8	0.011005281	0.004064176	0.00983669	0.0036742995	0.007139554	0.029314646	0.14651202	0.15413457	0.07290786	0.25179815	0.04138544	0.05605643	0.21217091
a31	0.028431447	0.008196704	0.027883	0.012019357	0.013091662	0.020281209	0.08108322	0.09437342	0.16283669	0.13077566	0.08232726	0.05361204	0.28508836
a29	0.047176298	0.0057271756	0.010138702	0.0074490416	0.0063709877	0.014449729	0.105431385	0.13239154	0.26455137	0.20065753	0.022515582	0.017574564	0.16556615
a41	0.01425422	0.0074746753	0.0077307336	0.007890315	0.0068278043	0.015656002	0.07748107	0.0831364	0.28865254	0.19144942	0.0367964	0.04183055	0.22081989
a37	0.011962353	0.0078603495	0.008102374	0.008023046	0.008080046	0.014124659	0.06899267	0.075469695	0.23638292	0.21402127	0.046218384	0.051144276	0.24961786
a24	0.013092446	0.007829898	0.005880429	0.005161188	0.005455324	0.008194849	0.0913806	0.09697972	0.2092254	0.26044345	0.03948212	0.033494666	0.22337988
a28	0.02428841	0.014880043	0.021097992	0.021597097	0.013638064	0.0299096	0.055801358	0.062547855	0.20077342	0.24442627	0.035562687	0.047824387	0.22765276
a31	0.07963387	0.0126485415	0.011387451	0.0064227413	0.008041645	0.011172382	0.0612842	0.09454011	0.33326393	0.22665536	0.018374799	0.01240771	0.124167256
a20	0.21009915	0.0113748135	0.019287372	0.011082235	0.013004287	0.016368095	0.07842601	0.10450393	0.2851068	0.12113463	0.01711216	0.014857097	0.09764341
a24	0.11807433	0.037030652	0.012956943	0.025794236	0.035954766	0.017820654	0.032134134	0.042879533	0.32075933	0.19368427	0.017778302	0.05010436	0.09502853
a31	0.0904691	0.02894219	0.005945508	0.01707288	0.021191923	0.030180328	0.09486058	0.1416017	0.29619938	0.17017882	0.017264776	0.035677675	0.05041518
a13	0.66136914	0.03467386	0.028966233	0.020833913	0.02349554	0.025647527	0.044654414	0.047245234	0.021509983	0.026388526	0.020862162	0.019878613	0.024474831
a18	0.34167296	0.06429535	0.022709057	0.06113649	0.06322272	0.04482498	0.064072736	0.0653569	0.091762654	0.07129084	0.02879683	0.049398758	0.031459805
a31	0.34367388	0.06012323	0.026786257	0.037430443	0.042703938	0.05061791	0.09015939	0.07966743	0.06514585	0.05653582	0.047474854	0.054758824	0.044922195
a11	0.23417407	0.111793175	0.06371528	0.05751604	0.06733799	0.053742178	0.08341972	0.08196755	0.035073977	0.034724217	0.058685318	0.060422476	0.057427995
a31	0.27233872	0.08173627	0.03138253	0.051389568	0.06352038	0.045897175	0.07750428	0.08353974	0.07598677	0.0726546	0.03405736	0.07717426	0.03281835
a46	0.077618375	0.142941	0.08369956	0.07212947	0.09294027	0.069912955	0.07443172	0.062691756	0.032536168	0.03283867	0.08670471	0.08895339	0.08260196
a31	0.110497594	0.14327921	0.055180464	0.058749605	0.070977665	0.054833274	0.056842238	0.055930976	0.05687924	0.056893174	0.07166966	0.14614415	0.062122766
a8	0.06950488	0.14224388	0.0780897	0.07167078	0.09505375	0.06856945	0.07412394	0.06053865	0.03430743	0.034514524	0.09125224	0.09460272	0.08552808
</S>	0.07116039	0.15064046	0.05870449	0.06167423	0.07237211	0.058341447	0.05939041	0.05816092	0.058512576	0.058621246	0.07330995	0.15511242	0.063999325
