 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a38	0.060175497	0.0601743	0.060184684	0.060233146	0.06035781	0.060217198	0.06018537	0.060780536	0.060702316	0.062250827	0.15889697	0.16795328	0.0678881
a31	0.060922813	0.02216132	0.09483717	0.14759155	0.12590747	0.066781834	0.10372806	0.06550231	0.043703444	0.06543573	0.058870893	0.06573416	0.07882332
a21	0.04751146	0.024597865	0.11929431	0.13342874	0.112683535	0.046605576	0.09571339	0.05055831	0.021103814	0.049117886	0.063696615	0.101014845	0.13467367
a24	0.030881973	0.02525126	0.095241055	0.059952125	0.045164768	0.051673837	0.2771786	0.23758861	0.03124617	0.03186259	0.024058582	0.028704945	0.06119547
a31	0.07427598	0.04320708	0.24109025	0.13493095	0.09193304	0.054272607	0.19391249	0.07370113	0.008886082	0.012798154	0.0115455035	0.019566502	0.03988021
a17	0.010034858	0.014425116	0.048801284	0.046342812	0.034151852	0.062462978	0.34496546	0.26551825	0.03465644	0.068456575	0.024353696	0.017742826	0.028087918
a31	0.00983879	0.014815287	0.11003569	0.13454567	0.17485443	0.06003411	0.18196583	0.09445394	0.09758474	0.033449434	0.015756788	0.02193294	0.05073235
a20	0.01069709	0.013620086	0.11221462	0.11655426	0.13629006	0.04794442	0.14925279	0.09090985	0.17358626	0.069968574	0.020036263	0.022806436	0.03611932
a13	0.009728864	0.017325893	0.06797918	0.07952779	0.05518354	0.012980025	0.05029519	0.20758061	0.17559363	0.083441086	0.040861886	0.07409515	0.12540706
a17	0.012632964	0.01202012	0.06548492	0.063256495	0.04705322	0.01248511	0.026507378	0.11128073	0.11568021	0.10693373	0.07233097	0.14595982	0.20837437
a8	0.012678833	0.021331886	0.050392587	0.05511958	0.067245826	0.03429944	0.04222256	0.11154016	0.10800064	0.07634624	0.07347403	0.093778886	0.25356933
a31	0.0077700387	0.005111008	0.038771257	0.03759937	0.031786676	0.015502506	0.012244046	0.06781988	0.066295125	0.06756365	0.050044145	0.09721724	0.5022751
a39	0.00703395	0.007530669	0.046341978	0.076780595	0.052041866	0.0068830075	0.009583165	0.07841667	0.08211284	0.079053506	0.039313003	0.114878915	0.4000298
a31	0.008372242	0.010467575	0.0571387	0.07967785	0.0502932	0.009456695	0.012909028	0.109275214	0.11032367	0.11740371	0.05938985	0.1338786	0.24141362
a37	0.0066203945	0.006088052	0.07223996	0.12753557	0.080936186	0.0040581278	0.013835093	0.09720416	0.14062239	0.11155976	0.048048005	0.116078466	0.17517383
a8	0.0043028863	0.00262138	0.04348882	0.067800514	0.041239087	0.002587931	0.008136767	0.11172334	0.12208593	0.14034833	0.06525086	0.1676198	0.22279434
a31	0.0020341387	0.0015077504	0.00858256	0.00945502	0.012991344	0.0068351147	0.0058107367	0.108338304	0.09335495	0.11963282	0.054777868	0.11264453	0.46403486
a8	0.0051508565	0.002405794	0.024290964	0.02827974	0.022273656	0.0015168726	0.006766874	0.16034466	0.12035118	0.13378136	0.027152937	0.061253134	0.406432
a23	0.0017368806	0.0018479099	0.004511626	0.004066798	0.009646245	0.005808967	0.011186101	0.091982365	0.09602842	0.09562106	0.073496945	0.10698934	0.49707732
a8	0.0020365496	0.0017246612	0.008552598	0.008990413	0.013133563	0.004144355	0.005880716	0.14354764	0.119835645	0.11764746	0.06089643	0.09127671	0.42233318
a20	0.0022331942	0.002373064	0.007509986	0.0069546145	0.014687129	0.006546637	0.013045864	0.11430428	0.106993325	0.14602925	0.12298405	0.12033521	0.33600345
