 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
a31	0.053009853	0.05334415	0.05446612	0.063404605	0.06997682	0.07154691	0.06561963	0.10896326	0.133986	0.11098248	0.14665249	0.06804772
a10	0.0046706023	0.009975132	0.024429	0.060699906	0.044418424	0.02783895	0.082807414	0.04526021	0.05788005	0.18787602	0.07365268	0.38049158
a20	0.059836637	0.044716116	0.068213746	0.30461484	0.23281406	0.07103354	0.11889886	0.019477809	0.011622761	0.019887486	0.0053238613	0.043560307
a31	0.012221872	0.031493817	0.059933167	0.38268268	0.14298122	0.048136212	0.074104056	0.030953953	0.022058686	0.06791865	0.011423108	0.1160926
a20	0.04768587	0.026901707	0.03319548	0.1893248	0.13429275	0.054435037	0.056885924	0.038465627	0.038068995	0.1529603	0.009740616	0.21804295
a31	0.016938465	0.027159221	0.047370765	0.32168508	0.15555157	0.05572046	0.071260914	0.041531213	0.029919552	0.08150076	0.011007949	0.14035405
a17	0.035374656	0.026760012	0.05107136	0.13970715	0.0923579	0.07513516	0.06461747	0.06303325	0.09116077	0.19385202	0.005088327	0.161842
a31	0.0135827735	0.015978497	0.03895534	0.1904474	0.13870761	0.058203872	0.14668293	0.04326075	0.04533536	0.08564529	0.014206623	0.20899358
a26	0.03697046	0.017479839	0.020377167	0.1419634	0.073744476	0.04044637	0.1492271	0.068499796	0.09697445	0.18704942	0.011529837	0.1557377
a23	0.0048366194	0.012388859	0.042038865	0.19154924	0.12079996	0.0068542315	0.037853394	0.054295193	0.074981496	0.08220697	0.016067794	0.35612732
a31	0.0035050237	0.0067010312	0.02589642	0.1447768	0.10562181	0.005639735	0.038505554	0.06479709	0.09923157	0.09736381	0.011138581	0.39682254
a20	0.006516831	0.00828457	0.01925934	0.0800446	0.05127655	0.0057175793	0.031171156	0.0976103	0.17186424	0.14156604	0.008374365	0.37831444
a31	0.0078026573	0.0043657986	0.021827364	0.064605944	0.043507785	0.0041465075	0.027340416	0.11398256	0.15907753	0.11055882	0.031816896	0.4109677
a41	0.006917938	0.0036707935	0.017995713	0.073877305	0.060338043	0.003147687	0.035335563	0.10836405	0.16697279	0.120645486	0.009873438	0.3928612
a35	0.007627705	0.0035752985	0.01490409	0.06355612	0.056301974	0.0032034847	0.034145627	0.1094541	0.17977342	0.10603828	0.020874659	0.40054524
