 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	0.060200013	0.060148872	0.060534198	0.06688058	0.1504513	0.17711298	0.22722125	0.06920869	0.06676806	0.06147406
a31	0.10662065	0.10564178	0.4743727	0.1561457	0.017248986	0.011321702	0.022601303	0.025085654	0.059034962	0.021926625
a1	0.052739825	0.042751387	0.43619213	0.050548445	0.01269867	0.013555197	0.017803082	0.02184968	0.31396773	0.037893858
a28	0.035051852	0.0612271	0.26108885	0.32289562	0.059584945	0.03344876	0.03993403	0.045694835	0.07399619	0.06707782
a24	0.0379178	0.073025465	0.2955483	0.31387806	0.13392954	0.020941488	0.014160169	0.024806306	0.031178104	0.05461478
a31	0.06772938	0.109017275	0.38031977	0.17178032	0.01771177	0.014702199	0.029020997	0.037754	0.14529797	0.026666233
a18	0.033533696	0.040739466	0.4038206	0.16932549	0.114756085	0.042987715	0.033069484	0.073581316	0.07657776	0.011608369
a24	0.03420735	0.010888067	0.16509901	0.1773899	0.059600286	0.04667916	0.089855015	0.107008904	0.25448704	0.054785285
a13	0.010492608	0.005125078	0.06698098	0.102258064	0.0559547	0.037898723	0.12600808	0.2007447	0.27801645	0.11652061
a18	0.013111218	0.01354953	0.051480256	0.04181543	0.02046117	0.048972204	0.22878604	0.30971107	0.15195891	0.12015424
a31	0.021522343	0.019495938	0.037868507	0.06018858	0.032396927	0.052955933	0.22914542	0.38369602	0.093535304	0.06919507
a24	0.021483183	0.022016492	0.04565197	0.05926308	0.044328246	0.054918196	0.18613268	0.40862855	0.0850839	0.07249375
a11	0.009942098	0.0035023629	0.061440583	0.10485678	0.15056172	0.089122504	0.14419429	0.22689784	0.14182407	0.06765776
a31	0.018873617	0.00901145	0.04194876	0.04549255	0.042824302	0.10530957	0.29547736	0.32347628	0.07601988	0.041566238
a39	0.043188695	0.016484596	0.106233135	0.08953529	0.06661526	0.07213597	0.26103872	0.15203957	0.15746339	0.03526535
a20	0.017267302	0.0064688995	0.077200264	0.09958302	0.13108529	0.15846275	0.16473748	0.2809515	0.032598738	0.03164471
a31	0.021846747	0.0072756708	0.08834855	0.15404233	0.15133317	0.13947281	0.2365785	0.13999116	0.045448553	0.015662566
a17	0.028517887	0.0033139745	0.12394281	0.1368386	0.17576973	0.14821175	0.25154182	0.054627497	0.06795142	0.009284506
a20	0.007822025	0.0033328927	0.02228989	0.06681697	0.10021894	0.33102944	0.30052516	0.12982666	0.030669566	0.007468471
a31	0.012274425	0.0050359652	0.07326127	0.12217579	0.11611741	0.2645067	0.28504264	0.07129434	0.04231192	0.00797958
a24	0.0073813824	0.005379126	0.064459965	0.13630494	0.108389795	0.23797123	0.2808761	0.09772935	0.04946938	0.012038683
a20	0.00636736	0.002045207	0.0089162085	0.016594702	0.02932821	0.46129996	0.437009	0.024885574	0.009597238	0.0039564804
a8	0.011663547	0.015993712	0.020235525	0.09134665	0.06851368	0.34764177	0.3348972	0.05812113	0.027983153	0.02360371
a20	0.014273791	0.013657671	0.018787656	0.061066516	0.04166183	0.14964773	0.59437746	0.043046795	0.04621815	0.017262448
a31	0.022143437	0.03373587	0.026424674	0.0579439	0.057125423	0.23482004	0.43229493	0.054346602	0.03368693	0.047478255
a24	0.018489525	0.024025163	0.020171445	0.052911237	0.05746389	0.2700026	0.4437704	0.05150912	0.022437865	0.0392187
a37	0.018179659	0.01727392	0.023130406	0.055846088	0.051664162	0.25156257	0.50084895	0.042454977	0.019846832	0.019192453
a46	0.024934245	0.036757037	0.02857092	0.06333806	0.06328922	0.22116037	0.41325414	0.06399354	0.030285152	0.0544173
a31	0.03331632	0.03903188	0.03603835	0.09749765	0.08985565	0.18170919	0.3339964	0.08860496	0.03620513	0.063744515
a28	0.034101997	0.051972248	0.039322823	0.0806708	0.08142071	0.16540202	0.3499347	0.08092817	0.04255261	0.073693916
a24	0.029990276	0.03727348	0.031841777	0.08006159	0.08090496	0.19071023	0.37527454	0.07985796	0.032626025	0.061459206
a31	0.030879317	0.030357026	0.03436489	0.07681813	0.08556543	0.24993886	0.37325788	0.054888386	0.032182127	0.031747937
a17	0.038437963	0.060725212	0.045884226	0.083629034	0.08432275	0.14692669	0.32837912	0.08349904	0.049407836	0.07878814
a31	0.04006607	0.05479463	0.04413284	0.10402318	0.10229215	0.14587033	0.27555174	0.10126051	0.045076955	0.0869316
a46	0.039706822	0.058065657	0.04461103	0.09703684	0.097994186	0.14443144	0.2870026	0.09692185	0.047280937	0.08694869
a8	0.046222102	0.05061592	0.04771825	0.12683047	0.12584847	0.14210986	0.21478023	0.12029306	0.04927677	0.076304816
a31	0.051457047	0.05339048	0.05202215	0.13517208	0.14184429	0.1437519	0.16273995	0.12716177	0.06440589	0.06805441
a8	0.047724415	0.06703153	0.05259267	0.11929933	0.120043896	0.13138114	0.18463661	0.118627876	0.054325767	0.10433685
</S>	0.054506954	0.05500756	0.054862455	0.12731403	0.15063076	0.15375116	0.17324284	0.10946205	0.06144838	0.05977386
