 	voglio	che	Maria	venga	domani	</S>
a20	0.16010389	0.16024907	0.1601392	0.16041887	0.16191776	0.19717124
a21	0.027211413	0.08021322	0.09984063	0.10397553	0.26807654	0.4206827
a31	0.17127405	0.4744103	0.25444338	0.04049999	0.02319975	0.03617257
a37	0.1652031	0.39229375	0.2634659	0.082830295	0.049277775	0.0469292
a31	0.1696451	0.343637	0.26428685	0.08082216	0.05393362	0.08767535
a35	0.2657691	0.37970605	0.18798518	0.033721205	0.05530172	0.0775168
a31	0.2632047	0.18765812	0.16046007	0.04262737	0.14997703	0.19607279
a20	0.31110698	0.08878958	0.098164074	0.1073239	0.19749302	0.1971224
a31	0.32159165	0.2775777	0.08568124	0.07995487	0.1566949	0.07849968
a18	0.3526392	0.08041477	0.15757763	0.06387017	0.1652595	0.18023872
a31	0.5354733	0.12375863	0.08071221	0.06687512	0.101769626	0.0914111
a3	0.24401179	0.13586603	0.14630735	0.14392361	0.12323106	0.20666026
a13	0.38373113	0.12585898	0.11636634	0.13609317	0.08022343	0.15772697
a37	0.22145306	0.19847439	0.17203912	0.18725233	0.07209659	0.14868449
a46	0.22618729	0.22648291	0.1997028	0.15887332	0.07692723	0.11182655
a31	0.16205975	0.20211099	0.1645361	0.14682715	0.12614046	0.19832554
a18	0.23042732	0.2351622	0.21959631	0.08785445	0.1471549	0.079804815
a46	0.23781419	0.24923968	0.22826926	0.104756586	0.093496226	0.08642416
</S>	0.16800283	0.19237196	0.17237258	0.15375131	0.15733318	0.15616813
