 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	0.10653853	0.106497236	0.11199659	0.11853147	0.12833783	0.12569042	0.1334084	0.16899951
a23	0.0043949694	0.0066461065	0.20928495	0.15856594	0.15327391	0.16561136	0.12758048	0.17464226
a20	0.062336374	0.072291605	0.122724205	0.12290268	0.11811865	0.17089067	0.0975706	0.23316528
a28	0.0545312	0.050642584	0.22084336	0.18230578	0.12932162	0.09910446	0.13637705	0.12687397
a31	0.01627617	0.01236547	0.33848602	0.22324915	0.13275194	0.088842504	0.09850524	0.08952352
a17	0.0068872296	0.01010484	0.3858474	0.2833773	0.22263308	0.05577729	0.014260416	0.021112384
a31	0.005426191	0.0039587086	0.3931076	0.17131673	0.04822498	0.11723599	0.030730188	0.22999959
a19	0.006806172	0.0060385116	0.46059588	0.316254	0.120272644	0.053680666	0.0055817715	0.030770347
a31	0.0073217605	0.008692971	0.32842234	0.091112606	0.06924564	0.19275941	0.047164697	0.25528058
a20	0.018862607	0.012429719	0.30671412	0.2453513	0.26163143	0.06289444	0.016850881	0.07526551
a31	0.035542607	0.01998404	0.4987137	0.1846504	0.11978082	0.06877358	0.015749207	0.056805648
a20	0.026815299	0.012982	0.52277726	0.14989728	0.13985054	0.063998975	0.019806216	0.0638724
a31	0.057208847	0.025446318	0.456204	0.2014584	0.1461815	0.046053257	0.012599983	0.054847687
a20	0.048933104	0.020206805	0.52108514	0.1499384	0.12411083	0.04330391	0.020748476	0.07167334
a24	0.108981475	0.035523452	0.34626314	0.23164418	0.16427791	0.03626806	0.010705431	0.06633633
a31	0.04763092	0.034855817	0.5930881	0.115040705	0.12843122	0.027107585	0.022083014	0.031762626
a38	0.039758988	0.03357284	0.45261627	0.25421977	0.06364941	0.041355915	0.019867606	0.09495919
a31	0.16208765	0.04181074	0.40757304	0.14715052	0.12601478	0.03777242	0.030885823	0.046704967
a28	0.10920853	0.09862089	0.35508922	0.10147244	0.07572674	0.06205906	0.10101224	0.09681083
a20	0.12544434	0.103987575	0.17621532	0.12511106	0.11778994	0.09812852	0.12722164	0.12610155
a31	0.15322556	0.1780344	0.2532712	0.103614025	0.07341093	0.06326525	0.101645924	0.07353273
a24	0.1531636	0.17998394	0.23168388	0.10311302	0.0762734	0.06568384	0.11477622	0.07532212
a8	0.06970513	0.085508496	0.09520796	0.116771795	0.13693607	0.13254854	0.18880817	0.1745138
a38	0.093305424	0.102871075	0.16392887	0.099116445	0.09774595	0.10475814	0.22026113	0.11801293
</S>	0.08808002	0.16427791	0.17688866	0.11176904	0.07509758	0.11680883	0.16150267	0.10557525
