 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.09918612	0.09913437	0.09924622	0.10007087	0.10005645	0.106828704	0.14532591	0.12170519	0.1284461
a28	0.009470066	0.014620046	0.21886705	0.044116843	0.03300254	0.096944734	0.13075392	0.22416681	0.22805797
a31	0.006781501	0.011076889	0.23211607	0.096840605	0.0653551	0.104464225	0.10080321	0.17242783	0.21013458
a8	0.03125811	0.04521561	0.27389207	0.10296544	0.041713923	0.12857299	0.115409665	0.15962905	0.101343215
a31	0.016640326	0.028980732	0.34480354	0.109573305	0.07141624	0.102759935	0.08226489	0.13970816	0.10385279
a28	0.026032208	0.034782786	0.15361378	0.08913229	0.04025814	0.11224443	0.13237359	0.2106254	0.20093745
a10	0.0239088	0.037066016	0.1032499	0.10618484	0.05922168	0.077870876	0.12012818	0.17098056	0.30138913
a39	0.10046901	0.074005336	0.09212384	0.11034601	0.06518386	0.090997934	0.09770576	0.095833324	0.27333495
a31	0.06870028	0.05826038	0.07852467	0.15841442	0.10884716	0.090499245	0.089226425	0.090258375	0.25726908
a20	0.04504233	0.08398612	0.09855232	0.20036285	0.09998898	0.12499891	0.08133734	0.08478871	0.18094246
a31	0.025845572	0.04631244	0.12333794	0.14526878	0.09811833	0.14769064	0.11209253	0.11063525	0.19069855
a18	0.036886256	0.029092338	0.1902412	0.11160693	0.08698049	0.21683502	0.08548855	0.12245478	0.12041442
a41	0.012729299	0.012059712	0.08288169	0.060944542	0.10397847	0.21755742	0.11456979	0.17663763	0.21864142
a7	0.0050825714	0.005069769	0.02945652	0.046580855	0.091621764	0.15482578	0.1100704	0.16128209	0.39601025
a38	0.0028276057	0.003787157	0.028029716	0.045245692	0.06632035	0.10094601	0.12984413	0.17739277	0.4456066
a10	0.0023239155	0.0030170109	0.027502544	0.032776948	0.051420406	0.06768135	0.13579279	0.19326991	0.4862151
a31	0.008391665	0.00886411	0.040867027	0.06954904	0.058189478	0.15446119	0.24251504	0.21413103	0.20303145
a46	0.010788087	0.014395884	0.117904544	0.047393627	0.06326248	0.1531616	0.12639965	0.21614125	0.25055286
a31	0.009574254	0.007148175	0.030914936	0.037214976	0.0568572	0.08269231	0.17622702	0.27665207	0.32271904
a24	0.025502628	0.017277611	0.121551365	0.03243232	0.036558736	0.16700308	0.21667881	0.16474392	0.2182515
a28	0.029315442	0.016463723	0.048413746	0.03656577	0.07213198	0.09452224	0.16534244	0.3658327	0.17141198
a24	0.033732492	0.016632453	0.05879897	0.033878192	0.031097822	0.09391755	0.2498933	0.31752366	0.16452563
a15	0.058367044	0.027166067	0.08171839	0.022889324	0.047604844	0.116194926	0.21020609	0.3211115	0.11474181
a24	0.07806803	0.03346225	0.10152762	0.06837529	0.0675791	0.10301658	0.20121177	0.21965627	0.12710306
a21	0.06253368	0.027403917	0.0932441	0.032956675	0.037112128	0.10956094	0.25306568	0.24521343	0.13890949
a31	0.065228224	0.05017705	0.05671702	0.10865455	0.10816103	0.1371719	0.16106004	0.1873875	0.12544267
a20	0.05196999	0.041829243	0.049967036	0.11070991	0.10293067	0.13559775	0.16476184	0.1992113	0.14302224
a31	0.060677867	0.03888375	0.09057539	0.06356551	0.071187444	0.105213836	0.1837493	0.21677239	0.16937456
a8	0.0600012	0.05786977	0.05339928	0.15185764	0.12583314	0.12046225	0.14643413	0.14776932	0.13637327
a31	0.08627882	0.08633947	0.08651711	0.10266396	0.095231794	0.09472036	0.16212927	0.1630783	0.12304097
a20	0.067984305	0.061597444	0.054188248	0.1398738	0.12986615	0.12496378	0.1413314	0.1418562	0.13833866
a31	0.07874635	0.07914459	0.078220025	0.1112227	0.09721725	0.09330216	0.16250682	0.17259397	0.12704608
a20	0.06450106	0.069005154	0.062301114	0.15484987	0.113843456	0.09597103	0.15156473	0.15546103	0.13250257
a31	0.104056016	0.10735845	0.10534197	0.122493505	0.11129606	0.10847191	0.11550572	0.1177243	0.107752085
a8	0.06832361	0.07722837	0.06725389	0.15843813	0.11167393	0.089530855	0.14926313	0.1556209	0.12266721
a31	0.09944744	0.0997775	0.09939949	0.10718676	0.10345979	0.102690846	0.13382329	0.14021662	0.11399826
a49	0.062094703	0.06961576	0.059745785	0.17251705	0.120571636	0.095392816	0.14453796	0.14775643	0.12776789
a18	0.09854728	0.09935514	0.09871253	0.10723109	0.1026397	0.10302554	0.13808605	0.13530183	0.11710085
a35	0.071917035	0.07239393	0.070571885	0.12044001	0.101030275	0.09429171	0.1635761	0.17034923	0.13542975
a17	0.09984646	0.10014857	0.1001731	0.10828197	0.104067035	0.103367686	0.13143347	0.14001358	0.112668134
a8	0.07242034	0.071707904	0.07133636	0.11421029	0.09922754	0.09494044	0.16609196	0.17264837	0.13741685
a20	0.09925725	0.10473183	0.10310842	0.12815174	0.10913452	0.100163355	0.12201271	0.12700999	0.10643014
a31	0.061968144	0.065210804	0.058727536	0.1609787	0.119616434	0.10138031	0.14773172	0.15010591	0.13428044
a20	0.07885513	0.08706798	0.08178082	0.13727584	0.10497845	0.09538087	0.14546332	0.15541904	0.11377859
a37	0.084978595	0.09863572	0.090228334	0.14745861	0.11279241	0.09592043	0.11555798	0.12569958	0.12872829
a24	0.08461962	0.08975743	0.08535691	0.12525925	0.10249416	0.09341011	0.14292184	0.15529792	0.120882764
a13	0.09573538	0.100767456	0.095735304	0.12403539	0.10741487	0.09979588	0.13002715	0.13611278	0.11037585
a31	0.06270851	0.061523966	0.057208817	0.14466858	0.1219338	0.11187866	0.1489787	0.15057665	0.14052238
a0	0.06292968	0.06362671	0.059129506	0.14716989	0.11780175	0.10524179	0.15126298	0.15367386	0.13916385
a31	0.09069926	0.09232057	0.090421654	0.11150048	0.10082971	0.09681426	0.14514638	0.15676522	0.11550248
a8	0.06332851	0.061442975	0.057915967	0.13885212	0.120307215	0.112274	0.15107922	0.15270692	0.14209308
a31	0.09835932	0.098626606	0.09819698	0.106873885	0.10291693	0.1018201	0.1351927	0.14421207	0.11380139
</S>	0.06573509	0.06530136	0.06284255	0.13161722	0.1103458	0.102113396	0.15849441	0.1618255	0.14172465
