 	le	melanzane	vogliono	girate	</S>
a20	0.19950974	0.19659398	0.20035662	0.19620799	0.20733167
a31	0.06774133	0.029633071	0.18617149	0.22412857	0.49232548
a39	0.18360549	0.077894926	0.28592858	0.38110608	0.07146495
a41	0.11620448	0.06793448	0.25843185	0.4761732	0.08125604
a18	0.089956135	0.089517415	0.13887177	0.53042907	0.15122563
a28	0.04994454	0.058981646	0.06502216	0.13027443	0.69577724
a13	0.027212525	0.02263556	0.02936948	0.05605611	0.8647263
a14	0.020446751	0.013038188	0.014026392	0.02646412	0.9260245
a39	0.032945745	0.020044556	0.026535673	0.029271526	0.89120257
a31	0.024100967	0.020462908	0.037260044	0.04138757	0.87678856
a6	0.024781823	0.009626785	0.03684436	0.04705339	0.88169366
a20	0.038545977	0.026879486	0.0881802	0.14386646	0.7025278
a31	0.03667112	0.010762352	0.0593931	0.09769148	0.795482
a46	0.057496205	0.019668587	0.062560566	0.062957	0.7973177
a18	0.0573852	0.02856456	0.1273978	0.16655436	0.62009805
a24	0.0879624	0.025757987	0.100979425	0.12646647	0.6588337
a31	0.081181444	0.024903703	0.122456826	0.15042618	0.6210318
a17	0.12024187	0.06514052	0.10712074	0.082826965	0.6246699
a11	0.098692015	0.032356203	0.087336324	0.10760726	0.67400825
a20	0.085274525	0.052701954	0.13294983	0.12574717	0.6033265
a24	0.13687374	0.12374727	0.20092565	0.19726297	0.34119046
a31	0.09428799	0.06898878	0.1571634	0.18173884	0.49782097
a37	0.12463015	0.08421967	0.15283316	0.20736818	0.4309488
a31	0.14187346	0.113779224	0.2468481	0.23099911	0.2665001
a20	0.20840871	0.10998635	0.18891296	0.16260275	0.33008918
a31	0.16533633	0.11319338	0.24509998	0.20546634	0.27090403
</S>	0.23195139	0.1684704	0.11338206	0.2003695	0.28582665
