 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
a48	0.04188017	0.053866245	0.045799017	0.08542587	0.046781845	0.1986708	0.11556793	0.10534131	0.10322299	0.043166097	0.08924424	0.07103341
a31	0.097219996	0.2508253	0.24013883	0.1930303	0.07300738	0.041890766	0.024071008	0.012699219	0.022173574	0.033940315	0.004198564	0.0068047624
a0	0.08904628	0.3594784	0.19729339	0.1558245	0.05287814	0.0080102	0.00901186	0.004521941	0.0057368358	0.10348078	0.0061730314	0.008544598
a37	0.057660397	0.132162	0.063091904	0.049672436	0.05014394	0.011772961	0.032437146	0.020060508	0.015381566	0.11563017	0.21342756	0.2385593
a25	0.13438708	0.2574986	0.110869065	0.057545982	0.068281546	0.014354083	0.042527743	0.028323751	0.013502531	0.07935566	0.08416504	0.10918892
a31	0.056021035	0.16077691	0.19194221	0.13334723	0.084118456	0.036249213	0.073743254	0.03090731	0.0301274	0.10723283	0.044683274	0.05085089
a3	0.03644587	0.11244468	0.12326593	0.108184025	0.07767208	0.02440587	0.05528007	0.031361226	0.029609084	0.29663903	0.0534355	0.05125666
a20	0.072717786	0.09037068	0.12926778	0.035528697	0.2523109	0.014000783	0.07356016	0.034828853	0.010805332	0.19680232	0.05227047	0.037536185
a24	0.08822735	0.16365305	0.14548393	0.09370027	0.24720587	0.016002323	0.053954158	0.024601279	0.010543949	0.054489072	0.06570879	0.036429998
a18	0.05729822	0.09664914	0.16117562	0.09605141	0.14424984	0.031034224	0.05769862	0.021526705	0.018455615	0.075734496	0.14717361	0.092952475
a31	0.13286209	0.18198685	0.11581687	0.07140967	0.10217395	0.040171307	0.040215675	0.022722851	0.021989958	0.10100652	0.12082824	0.04881604
a28	0.023062946	0.045419708	0.083006434	0.058054537	0.20930292	0.03169751	0.089897536	0.022887655	0.012296886	0.10053086	0.25065243	0.073190555
a37	0.07453406	0.120565064	0.12188472	0.08450977	0.14133015	0.057993386	0.03987267	0.0240059	0.027494015	0.09041441	0.14359511	0.07380072
a31	0.035509557	0.062658824	0.0636389	0.07251895	0.14522326	0.07246987	0.054358095	0.033915192	0.04113533	0.100695916	0.22131503	0.09656114
a20	0.031613063	0.06724548	0.05532387	0.08894816	0.21646819	0.09388109	0.13522406	0.019418327	0.018760704	0.01982912	0.20416656	0.049121417
a13	0.042145494	0.07668562	0.045006637	0.09393429	0.26875088	0.076247506	0.10509913	0.020151686	0.02284679	0.086408325	0.096034	0.06668971
a20	0.021722628	0.04947169	0.018618193	0.08865118	0.14409024	0.16324098	0.18550467	0.04996983	0.056779232	0.054331537	0.102561444	0.065058365
a31	0.033212222	0.05658912	0.017004838	0.11713926	0.076612845	0.24336137	0.13374054	0.07768511	0.10041112	0.02461049	0.05898089	0.060652163
a44	0.0525239	0.08114491	0.03329859	0.14380786	0.07521314	0.3643105	0.08464547	0.05583429	0.071550794	0.005611338	0.014814414	0.017244784
a31	0.02425924	0.04251193	0.031182602	0.06412784	0.04098616	0.18080522	0.09296957	0.090317875	0.098184265	0.028229829	0.10368862	0.2027368
a23	0.04603728	0.047857866	0.053483076	0.05820772	0.08879959	0.13063093	0.12631524	0.12170188	0.11372789	0.040468372	0.10290273	0.06986746
</S>	0.040933196	0.051429033	0.043327518	0.07920254	0.0446752	0.20536259	0.1162951	0.09936521	0.09729081	0.040756445	0.083646834	0.0977155
