 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	0.070308834	0.06996049	0.070284694	0.08179922	0.13205415	0.07319054	0.14318483	0.11926958	0.087196074	0.07016886	0.082582735
a31	0.07398927	0.13182391	0.106213115	0.079356655	0.012546285	0.022525823	0.069905214	0.020857422	0.04262766	0.3645418	0.07561284
a46	0.0434988	0.13868995	0.21817632	0.07105853	0.0066466355	0.014018995	0.043659743	0.014205815	0.018192964	0.38020903	0.051643215
a20	0.05521574	0.15845482	0.2579142	0.27443093	0.08988534	0.02752727	0.033979435	0.0075153387	0.026747186	0.0413915	0.026938276
a31	0.058770806	0.11480611	0.45758674	0.14548215	0.051778566	0.011966213	0.029733498	0.006319145	0.013088954	0.09374402	0.016723832
a29	0.04619587	0.07274603	0.26738283	0.22580713	0.16934417	0.042826943	0.041290473	0.012786927	0.039836224	0.053888813	0.027894624
a31	0.123465545	0.15109736	0.13860531	0.1582906	0.02743024	0.016512001	0.03159638	0.0062080524	0.018749537	0.28637666	0.04166833
a37	0.08974837	0.10584749	0.094682686	0.27691993	0.011214096	0.06666935	0.049345315	0.004893942	0.020379104	0.22421378	0.056085847
a31	0.03587141	0.05630125	0.08309607	0.068219215	0.003491422	0.035839774	0.06291665	0.006769029	0.024755381	0.34202564	0.28071412
a41	0.048740212	0.07416201	0.114524305	0.14052783	0.0031841293	0.027339634	0.09840474	0.0123391915	0.03232894	0.29750365	0.15094538
a8	0.012417535	0.021973819	0.045974612	0.03964923	0.0033320147	0.019708253	0.08490875	0.006155927	0.023312835	0.5287698	0.21379718
a31	0.006299281	0.0062727705	0.025883202	0.048779543	0.025237512	0.1136043	0.15347213	0.0130753135	0.049945038	0.29191405	0.26551688
a20	0.02571117	0.028855162	0.046627153	0.03223261	0.02695323	0.04835327	0.47202355	0.019373244	0.04031036	0.13097745	0.12858276
a0	0.025960347	0.026924452	0.049910925	0.11497615	0.01688643	0.04136129	0.091499954	0.017143976	0.030397724	0.36448887	0.22044984
a29	0.011297238	0.008234751	0.05486414	0.12868506	0.022104466	0.057715293	0.11907657	0.0135196755	0.020387499	0.3662255	0.19788979
a31	0.022976778	0.018693445	0.050966624	0.05420621	0.010723126	0.028898407	0.40310287	0.01123917	0.021109285	0.22912222	0.1489619
a24	0.052486647	0.0439623	0.09859467	0.091078125	0.019857192	0.034364585	0.33511826	0.019096479	0.023478702	0.1726648	0.109298244
a17	0.021318855	0.016063986	0.06673083	0.30417162	0.018070672	0.03494814	0.2753084	0.018874124	0.020643245	0.16218044	0.0616897
a8	0.018345144	0.01671757	0.07911678	0.13443236	0.012200657	0.027395753	0.61070055	0.022152776	0.02808688	0.016197996	0.03465357
a31	0.03625487	0.028963996	0.063461825	0.25017172	0.04609278	0.052506685	0.23894103	0.069972105	0.083034806	0.03307439	0.0975258
a18	0.035274852	0.037888072	0.09090776	0.31366363	0.07964298	0.053613763	0.18502523	0.051212423	0.05042995	0.049980085	0.052361216
a38	0.040544037	0.024510415	0.06604311	0.3754665	0.089652024	0.05609831	0.16512273	0.053430237	0.05157065	0.027133867	0.050428152
a31	0.068923995	0.027648395	0.039121475	0.3548091	0.070465475	0.06295022	0.16832839	0.051531937	0.045366332	0.051078744	0.059775945
a8	0.027044414	0.032391146	0.081440344	0.19217752	0.15272477	0.07085216	0.19152185	0.06986757	0.06696504	0.044673927	0.07034124
</S>	0.057556752	0.04896715	0.054912154	0.15548828	0.14865756	0.06735055	0.104200825	0.13252892	0.108349234	0.047982387	0.07400618
