 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.016808676	0.0164027	0.021717468	0.01908827	0.02367508	0.13190556	0.20356424	0.1840692	0.15621845	0.16248995	0.064060435
a31	0.004630886	0.00431567	0.00427259	0.01136693	0.039903563	0.22946629	0.2239514	0.23458317	0.08679174	0.1171962	0.04352155
a20	0.0030610273	0.0025897378	0.00809093	0.0317484	0.11370763	0.20551069	0.18635066	0.17418711	0.09085541	0.12634952	0.057548918
a46	0.0022705137	0.0037188584	0.014023542	0.046638582	0.19779135	0.38506797	0.12362928	0.08209749	0.023240853	0.09514745	0.026374068
a10	0.00892833	0.009505818	0.027133945	0.14749442	0.14865807	0.20788833	0.08742405	0.07001435	0.03376289	0.1271612	0.1320286
a17	0.013243626	0.012747942	0.01769007	0.124768145	0.05173827	0.10902384	0.07791234	0.067335986	0.06460562	0.34332544	0.11760873
a31	0.015789269	0.01844514	0.049889058	0.12180117	0.039311454	0.08974107	0.10964936	0.105740525	0.090471715	0.20569581	0.15346543
a20	0.016063193	0.00988095	0.010104291	0.053347647	0.018061189	0.15693049	0.15723512	0.14944227	0.08089168	0.106728	0.24131516
a8	0.026707679	0.017464323	0.014751513	0.04418128	0.008239427	0.08806747	0.26616362	0.26119256	0.09649657	0.06427899	0.11245658
a20	0.0466161	0.028945977	0.023247508	0.06614839	0.013045148	0.022578735	0.29609716	0.35120687	0.053979542	0.045579925	0.052554686
a31	0.037277207	0.042723667	0.045351267	0.028362175	0.005739294	0.059605826	0.25041005	0.2814017	0.08429375	0.05668657	0.1081484
a39	0.03497787	0.049579743	0.05661392	0.047402658	0.0057497625	0.088834636	0.20541869	0.24746071	0.101128586	0.04352145	0.1193119
a31	0.04575531	0.07389528	0.08491544	0.05648979	0.010414597	0.020372063	0.26749712	0.26858145	0.07203859	0.023320083	0.07672028
a33	0.0768897	0.059422784	0.05167755	0.03593522	0.003958042	0.028939117	0.26709887	0.31675693	0.082642645	0.032529004	0.044150103
a31	0.10252417	0.11054987	0.10176211	0.054245237	0.012860804	0.04322492	0.113492265	0.12602301	0.099876754	0.13465433	0.10078651
a18	0.12783131	0.18880457	0.21721543	0.07890176	0.018424068	0.041736927	0.08085807	0.10317437	0.05059567	0.049043905	0.043413945
a31	0.09837193	0.14999612	0.19010884	0.06470114	0.014921767	0.02251983	0.12528071	0.17421645	0.09773452	0.038116913	0.02403175
a23	0.09217812	0.14709134	0.30156717	0.070912756	0.02521479	0.044889357	0.07383058	0.07725004	0.07055674	0.06408907	0.032420035
a31	0.046174128	0.08792592	0.15119559	0.0495381	0.018066384	0.049603183	0.15626997	0.16470623	0.15277925	0.07336975	0.050371565
a39	0.092726715	0.11504424	0.26084659	0.04952557	0.032202475	0.062526666	0.08735614	0.0878345	0.08623228	0.0821347	0.04357006
a31	0.07204004	0.10846575	0.24170366	0.049906347	0.02291544	0.02954429	0.1250997	0.15452692	0.12679422	0.039045814	0.029957734
a24	0.105478525	0.11828267	0.17922637	0.046974707	0.03926477	0.05526639	0.10729131	0.10792066	0.10684057	0.090165995	0.043288004
a20	0.04342257	0.053065103	0.077525295	0.031215029	0.028358705	0.045563612	0.19328023	0.22291867	0.1979024	0.060522217	0.046226155
</S>	0.109189585	0.11926836	0.12945253	0.046289045	0.041900557	0.06356108	0.11428174	0.114651315	0.113723256	0.10003347	0.04764902
