 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
a31	0.04575027	0.045821216	0.045925163	0.046721254	0.049818933	0.05894983	0.047145855	0.047642346	0.09262604	0.115769945	0.11266307	0.08830748	0.053200927	0.05361598	0.045814786	0.050226837
a37	0.0023292264	0.030365573	0.023569562	0.017180474	0.012112879	0.008156026	0.020551289	0.25127333	0.010928862	0.011626409	0.019678041	0.038943753	0.0718812	0.10024805	0.32316017	0.05799521
a31	0.020512348	0.041482475	0.07015954	0.054037523	0.06389215	0.010820196	0.02267101	0.21255223	0.011964935	0.010748867	0.038168352	0.061519917	0.06262886	0.069498	0.21034913	0.0389944
a46	0.009407362	0.018870668	0.05089217	0.0580071	0.06464177	0.01078901	0.043870598	0.3510248	0.03463428	0.02346245	0.029934438	0.063689955	0.06493122	0.07175862	0.06266133	0.041424196
a24	0.008904867	0.07306182	0.010091617	0.02653014	0.041860063	0.01025644	0.012612272	0.31321028	0.012645248	0.008944553	0.015471192	0.020170925	0.04931161	0.07275423	0.28393185	0.04024296
a31	0.0049908645	0.084609196	0.017001327	0.04532367	0.030885676	0.019912519	0.012256785	0.23777929	0.016570183	0.016151577	0.018352788	0.030974653	0.08952962	0.13666502	0.15480065	0.08419615
a13	0.0032567882	0.05019943	0.0068780677	0.009869492	0.012372486	0.0106365215	0.020530881	0.48986164	0.04209071	0.032517668	0.02079419	0.050471008	0.10126781	0.08583948	0.040035665	0.023378177
a24	0.0065712943	0.031971823	0.050256528	0.07145769	0.028809186	0.043181833	0.014493025	0.025726829	0.024899628	0.036284205	0.037741423	0.07680208	0.09870104	0.102860644	0.14071907	0.20952374
a31	0.0046466147	0.024402974	0.059670396	0.07609782	0.025581548	0.03923586	0.015673395	0.023367228	0.021343915	0.024128666	0.03067903	0.06289547	0.07009455	0.072868206	0.24842256	0.20089169
a13	0.0047025396	0.013167824	0.04631859	0.062189866	0.022768563	0.059348397	0.0163792	0.020835025	0.025692891	0.05271299	0.05401892	0.10781373	0.14816982	0.12063258	0.08641385	0.15883523
a17	0.0018475518	0.0053960714	0.03569974	0.058076166	0.013229763	0.03305882	0.013318351	0.022938471	0.022141565	0.04484213	0.04811443	0.098677866	0.11345602	0.11437375	0.1807036	0.1941257
a31	0.001102866	0.0033557864	0.015304488	0.06468776	0.017535133	0.028248632	0.010428991	0.038988665	0.018947039	0.04170005	0.048227694	0.08191034	0.10481793	0.17939997	0.15151933	0.19382529
a28	0.002644834	0.005801164	0.011769639	0.018987365	0.010754039	0.0690415	0.020455854	0.03658257	0.031130744	0.10711933	0.104181856	0.12135306	0.14563456	0.19981219	0.04346723	0.07126404
a31	0.0008678623	0.00407002	0.005860844	0.03685524	0.018786533	0.02952489	0.008092485	0.02596243	0.02746337	0.054677997	0.07566282	0.12335894	0.112999566	0.24345988	0.08389788	0.14845926
a20	0.0020693855	0.0038044003	0.008100188	0.015847776	0.008458362	0.072920136	0.02027307	0.03865875	0.028518582	0.1301112	0.13350828	0.15127417	0.1373231	0.16693608	0.030254785	0.051941678
a24	0.00095996435	0.0051346743	0.006786823	0.029504675	0.017259726	0.04047274	0.0074993283	0.022973312	0.02918223	0.07452062	0.10217867	0.18826322	0.12623486	0.20718814	0.061849676	0.07999136
a27	0.0009886373	0.0038211395	0.004208712	0.042578343	0.020333897	0.025960336	0.009446681	0.035076536	0.03566151	0.05684607	0.09318678	0.12080631	0.09320678	0.21409166	0.09450709	0.14927958
a24	0.001106136	0.004205977	0.00593351	0.020449696	0.010647272	0.06655087	0.01823117	0.030753441	0.020236518	0.10031303	0.12160716	0.1710536	0.17032167	0.18026806	0.023154128	0.055167772
a37	0.00092891033	0.004055245	0.005770855	0.0331439	0.02283677	0.021074992	0.010385449	0.02847921	0.043764763	0.058406066	0.10056962	0.14542457	0.10220554	0.19082265	0.097572066	0.13455935
a31	0.0018670695	0.003172367	0.0051367553	0.015322151	0.0071470607	0.055202745	0.019956185	0.02979687	0.021878919	0.11699074	0.16627246	0.18076421	0.11487951	0.1992694	0.028889393	0.033454206
a46	0.0012186299	0.0030187424	0.0033286635	0.012820252	0.006639601	0.044982698	0.015204069	0.02378819	0.026450844	0.12664418	0.21418141	0.23870985	0.109088995	0.13183519	0.01652913	0.025559492
a20	0.0016232359	0.003473237	0.0047186157	0.0063393735	0.012552435	0.041296527	0.028659785	0.034766242	0.06880632	0.13720877	0.19325955	0.16758072	0.087944984	0.16967432	0.016836118	0.025259754
a13	0.0017468262	0.0046320576	0.005675272	0.01591133	0.008664906	0.03144941	0.015176244	0.048387684	0.025744902	0.10079409	0.21705213	0.27677473	0.08980678	0.12340772	0.014625399	0.0201505
a0	0.0012973307	0.005755074	0.005393714	0.008340039	0.006563866	0.03166473	0.01683682	0.017502207	0.032116372	0.10073953	0.1615177	0.19062714	0.12914369	0.2432913	0.023670832	0.025539674
a8	0.0016266338	0.0027256738	0.0040837512	0.0048848484	0.00575698	0.04208095	0.037520822	0.02460735	0.026109876	0.14344381	0.21277033	0.17765091	0.09431518	0.20196515	0.0074638617	0.012993802
