 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	0.07901852	0.07901617	0.07902196	0.07901412	0.079082154	0.07953366	0.07952333	0.0821321	0.08533165	0.19412124	0.084205054
a14	0.026638774	0.010893693	0.047121335	0.010450388	0.039133087	0.03584041	0.07502276	0.09058138	0.18941498	0.18163997	0.2932632
a11	0.14667657	0.07516813	0.1790453	0.06492176	0.075179726	0.06707284	0.07500116	0.05859503	0.06275874	0.07196606	0.12361468
a31	0.07397133	0.055355947	0.16444908	0.05740632	0.12628387	0.14032151	0.14145309	0.06111294	0.043331746	0.0559459	0.08036823
a46	0.04696988	0.044774216	0.15182783	0.058313485	0.09957841	0.118809626	0.30854067	0.07502989	0.024151215	0.03322704	0.038777724
a33	0.036375064	0.0119066285	0.017034287	0.0057773623	0.038013007	0.047331702	0.04501439	0.06137119	0.17862552	0.13520923	0.42334166
a23	0.01742643	0.0042342097	0.0101918215	0.0031536813	0.02217185	0.015955966	0.03469412	0.078057684	0.23285583	0.14760506	0.43365335
a31	0.009099366	0.0027242466	0.005496492	0.0022197822	0.01711778	0.0154865235	0.031794447	0.08873341	0.1733695	0.1066917	0.5472668
a21	0.013420989	0.0031579232	0.004897498	0.001194168	0.022486433	0.01161631	0.041935205	0.09424029	0.20627445	0.08964928	0.5111274
a24	0.006875608	0.0027509003	0.0066822977	0.0025257585	0.012621081	0.022843286	0.1204425	0.10939929	0.14725353	0.099371925	0.46923384
a46	0.003728114	0.0014811154	0.0033588898	0.0017460992	0.008181921	0.020090884	0.13802788	0.1216689	0.13823783	0.09832817	0.46515024
a20	0.002717078	0.00096312567	0.0019103017	0.0011033143	0.0031671876	0.010373136	0.08884714	0.06006123	0.16468044	0.11416912	0.5520079
a31	0.006446603	0.001255128	0.0022178285	0.000818221	0.008312171	0.0075648976	0.06054754	0.13311969	0.16963978	0.062280916	0.5477972
a7	0.010741286	0.0015417384	0.002272516	0.0009781552	0.00953402	0.010598178	0.112150654	0.17696324	0.17989464	0.07022705	0.42509857
a10	0.007338985	0.0033279853	0.0074415333	0.0027153105	0.008725043	0.013073957	0.101404	0.10345158	0.18264525	0.21587741	0.35399893
a31	0.0264026	0.008188762	0.015556023	0.0057915743	0.035823297	0.040154666	0.2966711	0.16173665	0.17360869	0.058055393	0.17801125
a0	0.016824745	0.0037720923	0.0062757535	0.0030897632	0.009290486	0.012838981	0.15443052	0.18073602	0.2524744	0.15189585	0.20837137
a31	0.0064513716	0.002949798	0.0056078425	0.0018277421	0.0059097824	0.014521239	0.08262826	0.1350019	0.28996897	0.08672088	0.3684123
a37	0.010692906	0.008539658	0.018691579	0.007726502	0.014901892	0.01100278	0.25347725	0.47075504	0.07696333	0.018584004	0.1086651
a20	0.013563106	0.003940516	0.010202917	0.0037767822	0.0053428765	0.005900657	0.0752431	0.2752763	0.34140435	0.08799885	0.17735049
a37	0.015147272	0.0074058603	0.020148503	0.0073594153	0.007741394	0.00705316	0.09244149	0.31321433	0.29996815	0.04881645	0.18070398
a13	0.0126072215	0.00452305	0.008617105	0.0045076166	0.005840562	0.00694863	0.061816055	0.28083214	0.3916883	0.059793826	0.16282548
a39	0.014944068	0.007013315	0.008835545	0.0069738524	0.009060177	0.013913482	0.10808124	0.25131798	0.3444749	0.044028744	0.19135672
a17	0.010944112	0.0075427177	0.009030332	0.007673163	0.0105508035	0.01573091	0.16903241	0.2730288	0.25083506	0.062148992	0.18348266
a28	0.01557198	0.009297341	0.00981505	0.00925389	0.011063245	0.016021831	0.08705927	0.29583672	0.25707838	0.057549067	0.2314532
a31	0.021869088	0.020962784	0.022201331	0.020681541	0.03430256	0.04972358	0.15180397	0.27860194	0.13645935	0.06951505	0.19387874
a0	0.024318533	0.024254901	0.026651561	0.023738815	0.043102942	0.058349278	0.09568119	0.20569147	0.16227333	0.08616453	0.24977353
a13	0.036547065	0.035200432	0.035814524	0.035194814	0.036524523	0.042336486	0.10090939	0.27429515	0.12730378	0.117064975	0.15880896
a31	0.042893387	0.04304235	0.044489745	0.04233881	0.070533834	0.10171559	0.10913981	0.16609703	0.12568441	0.11651656	0.13754849
a37	0.041580148	0.041932553	0.044423815	0.040923107	0.07413967	0.10056035	0.10312816	0.16368023	0.12468163	0.11416448	0.15078585
a8	0.042622983	0.042471975	0.04336974	0.042550463	0.044935834	0.053715583	0.061398543	0.15440965	0.14830613	0.15439574	0.21182339
</S>	0.070276365	0.07030553	0.07071584	0.07024131	0.072075985	0.082818374	0.07993096	0.07473242	0.11703712	0.1932297	0.098636374
