 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	0.06125206	0.061251868	0.061253883	0.0612658	0.06138595	0.064863004	0.07035599	0.15445937	0.08119695	0.06985919	0.062484644	0.06302947	0.061777227	0.06556453
a31	0.04042097	0.021804195	0.05601203	0.16800506	0.10328186	0.01465412	0.012831019	0.06823404	0.056052707	0.07563179	0.10864798	0.08634044	0.12830837	0.05977534
a27	0.027187157	0.023303425	0.048740003	0.051116753	0.05934255	0.013803359	0.013802068	0.07677567	0.053719435	0.08995338	0.1608223	0.15755428	0.12363084	0.10024882
a17	0.057735674	0.05922739	0.123911224	0.29677126	0.17839243	0.02563249	0.010133957	0.027356092	0.031445436	0.029312566	0.03676453	0.023854503	0.08099826	0.018464122
a31	0.047247875	0.034047015	0.04208651	0.16778626	0.22833309	0.035908975	0.020569736	0.028472528	0.03457931	0.054905616	0.081274256	0.052808605	0.13528958	0.03669066
a24	0.04712739	0.059096064	0.10058966	0.177307	0.16723683	0.056866482	0.052539278	0.034926243	0.04144839	0.048217427	0.057580084	0.039703928	0.096990906	0.020370342
a29	0.020356901	0.011899221	0.0118043795	0.016852511	0.08451833	0.04433133	0.024918152	0.033537216	0.027147627	0.051662017	0.16860345	0.23777498	0.124233454	0.14236045
a38	0.024527024	0.019115062	0.016305404	0.029281447	0.04298149	0.02342737	0.012265713	0.018040726	0.028529635	0.084609464	0.1799892	0.24648312	0.13986018	0.13458422
a31	0.027962252	0.027168809	0.027897162	0.053364374	0.07096089	0.027315672	0.01440587	0.02955997	0.045408484	0.06307019	0.070833184	0.106814235	0.22744839	0.20779048
a37	0.049660172	0.03263117	0.025397446	0.072037555	0.11749019	0.088733226	0.020891827	0.046963815	0.07917609	0.09604488	0.0715955	0.07867364	0.13830781	0.08239667
a28	0.024176106	0.0074660126	0.007358996	0.032339577	0.06287184	0.031388905	0.01953213	0.03653916	0.07101404	0.120527916	0.100564584	0.14530718	0.16771685	0.17319667
a39	0.014022838	0.005280678	0.0053610583	0.026080966	0.049109407	0.023557073	0.017007967	0.033086684	0.06277801	0.10487105	0.091424115	0.12353427	0.22985937	0.21402654
a18	0.011160602	0.0055172327	0.005792315	0.02724676	0.04780307	0.022550913	0.015338206	0.032437522	0.06375882	0.09894017	0.07622402	0.10807895	0.2571456	0.22800575
a46	0.007654374	0.0038921714	0.0039852886	0.018740647	0.040385976	0.021372654	0.01641449	0.036850464	0.07160291	0.10291702	0.07505421	0.10997102	0.2859084	0.20525037
a31	0.0026866435	0.0011679906	0.0010843594	0.0037451661	0.018188372	0.016708737	0.027427327	0.04859872	0.06574687	0.10484379	0.08887196	0.14013569	0.30370715	0.17708723
a13	0.0062765256	0.0021054356	0.0016749537	0.0060527204	0.028840033	0.025537437	0.024566533	0.055497456	0.12044666	0.15192413	0.10438879	0.2566453	0.14091367	0.07513042
a39	0.0026398832	0.0013180786	0.0012304775	0.0023668567	0.022899121	0.028286668	0.036131844	0.06957946	0.13878949	0.14976917	0.09361668	0.1888635	0.18364802	0.080860816
a31	0.0019901912	0.001049667	0.0009782321	0.0018704435	0.017949143	0.020068595	0.027428843	0.054961666	0.14324057	0.16101417	0.09695088	0.207042	0.18107589	0.0843796
a13	0.004989001	0.0017862661	0.0016653674	0.0037704033	0.027955277	0.03982191	0.044570584	0.08726129	0.19197057	0.19072784	0.08578596	0.21640356	0.059940573	0.043351382
a11	0.0034683053	0.0020694719	0.0016745762	0.003041673	0.024754524	0.044522695	0.05124067	0.09956656	0.19443579	0.14153095	0.114917785	0.1582481	0.104362294	0.0561666
a28	0.0018086175	0.001216138	0.00089457567	0.0017220373	0.014937729	0.03015597	0.037627675	0.058352172	0.18794128	0.18306735	0.11556009	0.2482932	0.06816617	0.050256923
a24	0.0020255242	0.0011540169	0.000779414	0.0018092156	0.022263791	0.036668137	0.040903218	0.05626945	0.16383289	0.20112531	0.1028828	0.251387	0.050949432	0.06794985
a18	0.0026357418	0.0019744325	0.0013932917	0.0023203832	0.009481549	0.048652638	0.11849799	0.15746327	0.21807393	0.1281924	0.10767635	0.13855062	0.033232644	0.031854734
a31	0.0029705937	0.0013804956	0.0013005862	0.0021771581	0.029136399	0.06708436	0.10851521	0.12235177	0.19877961	0.15350455	0.12718956	0.13690966	0.023422034	0.025277995
a13	0.0018291359	0.0011558257	0.0012861218	0.002048663	0.040475134	0.07484256	0.09908746	0.12975848	0.19662188	0.17386314	0.10890249	0.10890296	0.02906134	0.032164868
a39	0.004428704	0.0017884885	0.001570202	0.0025511966	0.024280861	0.07244868	0.11898418	0.14499332	0.21780884	0.17889756	0.07742283	0.09368713	0.013368318	0.04776966
a31	0.0038273777	0.0021963026	0.0021316283	0.002722127	0.021838643	0.07630533	0.21563812	0.18558104	0.17849341	0.12172852	0.091184184	0.07384515	0.0074230884	0.017085148
