 	devo	pulire	l	albero	</S>
a39	1.5882524915e-06	0.999970785	3.0093434e-06	7.57232985e-08	2.4638436e-05
a31	6.43781344833e-07	0.999953061667	1.17735684e-05	9.48288517517e-06	2.50623526667e-05
a35	4.69116583494e-06	0.999813153889	0.0001417164918	1.26215177161e-05	2.78122475556e-05
a31	5.93523027065e-06	0.999800617963	0.000174668243209	4.22508293837e-06	1.45894625685e-05
a20	0.000227058691749	0.992108449321	0.00570400681701	1.48775953479e-06	0.00195905776091
a31	0.000300766276664	0.98954422644	0.00754711837605	5.68206161297e-07	0.00260736749197
a37	0.0033495334483	0.860950392147	0.124439173229	4.81353856799e-07	0.0112604140023
a1	0.00453864214943	0.815001947382	0.164473054876	8.64564386189e-05	0.0158998537674
a20	0.00170455610214	0.934754535794	0.0561412012587	0.000115670301106	0.00728402948913
a31	0.000587112765613	0.977681365265	0.0189760018129	3.94762135953e-05	0.00271603466638
a39	0.000928148334438	0.975534521755	0.021453814831	0.000216845889525	0.00186662175879
a10	0.00416505351148	0.901847293918	0.0877015536103	0.000412594393175	0.00587346275293
a29	0.00717175217049	0.858406004639	0.124523644537	0.000343234934392	0.00955530591764
a46	0.00830844739016	0.85470015488	0.0856284768457	0.0172171277015	0.0341457516392
a31	0.00602853015295	0.888539561627	0.0431042148319	0.0227730085835	0.0395546713797
a20	0.00652507007388	0.764754973876	0.128272208827	0.0605055922108	0.0399421712932
a13	0.0105557596913	0.566303757959	0.277816652942	0.0734431075036	0.0718807204311
a20	0.0182248165638	0.425130752653	0.390426534314	0.0437437572679	0.122474093477
a31	0.0182510264213	0.465116410884	0.357948414771	0.0335025984553	0.125181553159
a11	0.0130174797071	0.418055816328	0.45777394159	0.0393684675178	0.071784329053
a17	0.0277487699024	0.149325279809	0.709627913863	0.0498272858393	0.063470777351
a20	0.0448735926341	0.0652252232697	0.747752354621	0.0454228619464	0.096725984117
</S>	0.0491546603171	0.0417059391348	0.73567175231	0.0531484859732	0.120319142059
