 	sicuramente	stanno	ancora	svegli	</S>
a17	0.000154774295	0.0010229702	0.0379539175	0.95997238	0.0008959576
a24	0.191025352912	0.001094708	0.0336090653	0.773703573333	0.000567263206667
a28	0.561890694304	0.00108804582333	0.0121717546	0.424260014444	0.000589460542222
a37	0.812711321435	0.00172540166444	0.0050427481	0.177489724815	0.00303076561407
a18	0.858582340478	0.0157685494881	0.0353894139	0.080332896605	0.00992679833802
a39	0.623521516826	0.0716592341627	0.2488387913	0.037939776635	0.018040711446
a31	0.275614525297	0.0898982947209	0.598928650433	0.020720353645	0.014838165482
a39	0.158048771454	0.13426010824	0.669013733478	0.014383903115	0.0242934481607
a31	0.119189931151	0.173560599413	0.665564951159	0.0137286492717	0.0279558493202
a46	0.0521718310503	0.151962179804	0.73406053372	0.0159476520906	0.0458578017067
a31	0.117436577017	0.310824576601	0.491764744573	0.0226673630302	0.0573067632356
a18	0.228136042339	0.495449658867	0.218252889524	0.0242922015101	0.0338692717452
a31	0.356962224113	0.486416039622	0.111843357508	0.0217424903367	0.0230359562484
a39	0.459397348038	0.463073433207	0.045509154836	0.0193102979456	0.0127097832495
a31	0.475921222679	0.471235327736	0.0225231702787	0.0207224551485	0.0095977929165
a41	0.513221440893	0.445282615912	0.0124377256929	0.0209710064162	0.00808718057217
a39	0.533116833631	0.439889811971	0.00758016433097	0.0111840041721	0.00822918179072
a28	0.45732158121	0.51940554399	0.00789542027699	0.00756954789403	0.00780793819691
a20	0.29170948707	0.69175585133	0.00884849442566	0.00260934880468	0.0050768555323
a31	0.307188289023	0.661148753777	0.00940420514189	0.00844534093823	0.0138134523774
a39	0.481878466341	0.479864467926	0.00754132861396	0.0105359834661	0.0201798014591
a35	0.387857962114	0.571750015975	0.00786681877132	0.0055552673087	0.0269699478197
a31	0.192514010705	0.687427825325	0.0242327279238	0.0551060141029	0.0407194309399
a11	0.305543706902	0.565996301775	0.0261095557746	0.0701433023343	0.03220715688
a18	0.371514708967	0.575963490592	0.0124253993915	0.0239765647114	0.0161198225267
a24	0.212524154989	0.759818680197	0.0096415551305	0.00828330116713	0.00973228144223
a31	0.158368546996	0.802178526732	0.0129016943768	0.012832753019	0.0137184597474
a18	0.320977015665	0.630548865577	0.0129915381256	0.0144010000797	0.0210815729158
a31	0.414445871888	0.519207745192	0.0117844780419	0.0305021230999	0.0240598159719
a18	0.468841007296	0.462491361731	0.0104679400473	0.0358567970233	0.0223429086573
a15	0.473223755765	0.431276567244	0.0148325497158	0.0533615529978	0.0273055585524
a8	0.344789248588	0.509707922415	0.0452261385719	0.0595449579993	0.0407317395175
a39	0.233752525196	0.664908240805	0.0451279483573	0.0214495647664	0.0347617385058
a31	0.124079700732	0.543875770268	0.0229164209524	0.282873598022	0.0262545161686
</S>	0.102267890366	0.294951870134	0.0223260024762	0.553286864011	0.0271673750843
