 	ho	finito	di	scrivere	</S>
a38	0.000855325975	0.544770715	0.117481435	0.3262199916	0.0106725235
a31	0.00187833824167	0.265969170333	0.0949375083333	0.627675483867	0.00953949272667
a15	0.00703130864722	0.377923465444	0.0987016761111	0.513142762856	0.00320077578537
a18	0.0119636205491	0.449565431815	0.0937351093704	0.441918489185	0.00281736947827
a31	0.0088111571697	0.384638270605	0.16127700379	0.441968936395	0.00330462175942
a37	0.0144097290432	0.438251480202	0.21835562793	0.324366575465	0.00461656095314
a31	0.0161364530744	0.380304366734	0.333886992643	0.265228897155	0.00444325818371
a0	0.0260594280848	0.270749933578	0.331117860548	0.364117731052	0.00795502392724
a31	0.0294797030949	0.283465022526	0.269389286516	0.408450828351	0.00921517256241
a18	0.109076933765	0.314913407509	0.245368497505	0.325474244117	0.00516693320747
a31	0.137151837588	0.47012636917	0.0931023111683	0.292972081372	0.00664743150249
a39	0.309756572196	0.515381913057	0.0397718657228	0.129087807124	0.0060018554675
a20	0.538808600732	0.356532704352	0.0145648396409	0.0691634990413	0.0209303151225
a31	0.361855894911	0.521877044784	0.0073923911803	0.0586223810138	0.0502522187075
a8	0.34121368297	0.523151958261	0.00988534129343	0.0728896483379	0.0528593175692
a20	0.349506827657	0.489637576087	0.0106869690978	0.060238164446	0.0899304758564
a31	0.290437365886	0.551288395362	0.0122203120326	0.040533960482	0.105520001952
</S>	0.369904767943	0.505473332681	0.0162169345163	0.034445201241	0.073959780976
