 	lo	sentii	che	viene	</S>
a43	0.0003012693636	0.963798475	0.02315448334	2.09579403455e-05	0.0127248756632
a17	0.0006928319212	0.960281208333	0.0262801531133	2.10907914818e-05	0.0127247446107
a11	0.0172988203737	0.931013002778	0.0474345523711	8.25990939393e-06	0.0042453246449
a31	0.0246514454579	0.595644694259	0.377951146124	1.1575744998e-05	0.00174109846663
a46	0.0105012334426	0.529172358086	0.456277497041	0.000164207401666	0.00388470802221
a6	0.0115288301042	0.593392652695	0.278609804014	0.0721670495239	0.0443016920074
a31	0.0123209500681	0.373529550898	0.463090121338	0.096016098327	0.0550433347358
a15	0.022125924056	0.212418890299	0.714611753779	0.0321382460347	0.0187052484953
a20	0.0560328360187	0.090445932433	0.679995584593	0.134942660118	0.0385830190151
a31	0.0507658273396	0.331154216478	0.403861668198	0.169079427732	0.0451388572904
a17	0.0476322777799	0.394742903826	0.478481779399	0.0632908916037	0.0158521107155
a31	0.0458512312933	0.441276689609	0.4787217598	0.0280274626113	0.00612280221183
a13	0.0583326991311	0.456578971326	0.4310637166	0.0506296966138	0.00339487684394
a39	0.082124367377	0.152966805899	0.485554178867	0.261851953871	0.017502692748
a46	0.0838558201257	0.051729607283	0.293149107956	0.54371599129	0.027549514916
a31	0.387438666709	0.017429296711	0.145133908985	0.43411041384	0.015887784842
a18	0.518759608903	0.00606264482033	0.0821072443283	0.385121431357	0.007949122484
</S>	0.359560754451	0.00316194683517	0.0764418071641	0.552995465678	0.007840060242
