 	le	canzone	si	scrivono	alla	notte	</S>
a20	0.709578985	0.04611000965	0.047009123	7.04109885e-05	0.00381144235	0.19206840925	0.00135159285
a31	0.703746751667	0.0163666546167	0.045505095	0.000129476271833	0.03804157465	0.195189911083	0.00102053337
a0	0.524198313989	0.0058083517897	0.353518302333	0.000183670720611	0.0472970998357	0.0685875287943	0.000406767251977
a20	0.17736675223	0.0019840822007	0.771469434111	0.000540840913537	0.0160724531976	0.0324026410314	0.000163821377969
a31	0.36927066821	0.00113830205357	0.602900858037	0.000619287495179	0.0057260798692	0.0202093379371	0.000135440091323
a13	0.435469068737	0.00107399621786	0.503284066012	0.0187097501557	0.00349792495973	0.0378315125724	0.000133694903774
a38	0.153712132579	0.00124818510595	0.498126098671	0.0391967877186	0.0140957461532	0.288262917524	0.00535817666126
a31	0.367453174526	0.00131268020198	0.22835544589	0.0289116702395	0.0169972767844	0.349708320841	0.00726146615375
a20	0.444882713175	0.00161515633399	0.113869864963	0.0209677250798	0.0160226529948	0.398482788614	0.00415912578458
a31	0.425941726058	0.00186085661133	0.084716508321	0.0224651956933	0.0173320923316	0.444219167871	0.00346442589486
a20	0.415337872019	0.00194077003711	0.0652796277737	0.0196400475644	0.0150073551105	0.480102640957	0.00269164723162
a33	0.14550377744	0.0021173694457	0.0442482779246	0.0176972885215	0.0205626140368	0.765432226986	0.00443840264387
a31	0.21924826258	0.0024636215819	0.0590136963082	0.0139117195072	0.0163023434789	0.682230728995	0.00682959934796
a28	0.266831224193	0.00883144546063	0.122016992103	0.0596552928357	0.0225509989596	0.513876362998	0.00623768298265
a31	0.220131154731	0.0105229371535	0.114642427368	0.0764224759452	0.0263401370532	0.543009104333	0.00893175519422
a0	0.18486245491	0.0124741837178	0.088485162456	0.138265303648	0.0232532187511	0.534513551444	0.0181461037314
a31	0.282087998303	0.0157430805726	0.0756115368187	0.162833745549	0.0231819642504	0.418648317148	0.0218933525771
a3	0.313288164101	0.0132137735242	0.0611966849396	0.231376426183	0.0158059867501	0.335560195716	0.0295588161924
a31	0.324864119367	0.0137752758414	0.0574404233132	0.256832463061	0.0127975815834	0.300726565239	0.0335636217308
a46	0.327428318356	0.0164569696138	0.0484992094377	0.271679088687	0.0111477651945	0.260540848413	0.0642478329103
a31	0.320675384685	0.0237418645379	0.0464933648126	0.289628352896	0.0102637218315	0.231196706138	0.0780006276368
a39	0.318155598228	0.021473472846	0.0357783789375	0.284738267632	0.00904927137717	0.252436902046	0.0783681512123
a35	0.111856908076	0.0228585446153	0.0461798219792	0.419129339211	0.0119778454591	0.273165900682	0.114831702404
a31	0.101920941359	0.0319133325384	0.0527032439931	0.36730139307	0.0208878664864	0.321486940227	0.103786345801
</S>	0.14155877068	0.0324229952692	0.0467295169966	0.284160281535	0.0272111297432	0.389297620113	0.0786197654005
