 	questo	muro	vuole	uno	specchio	</S>
a31	0.94676917	0.0526877385	0.00016588639165	1.0472275305e-07	0.000263787195	0.000113196939
a24	0.65754819	0.3417829595	0.00049343263165	1.09245446383e-07	0.000137170481667	3.808640595e-05
a31	0.342677716667	0.649846353167	0.00640871004388	6.05797744588e-05	0.000992275547222	1.43436710667e-05
a41	0.212544613556	0.776616534389	0.00928175634796	8.07310720796e-05	0.00146686446241	9.43381215557e-06
a39	0.337847445852	0.656773944796	0.00450384914599	2.70024464165e-05	0.000796059924137	5.16227170519e-05
a43	0.423471091951	0.514843598265	0.0139404047453	0.00486707591727	0.0343493370647	0.00852846756902
a24	0.37393864065	0.542637852755	0.0190794430484	0.00648475363909	0.0465356777882	0.0113236173923
a37	0.43476556355	0.501730520918	0.0219304558161	0.0038957508797	0.0333892240294	0.00428845966677
a20	0.462310291183	0.450828410306	0.0335022396054	0.00455017129323	0.0462226020098	0.00258623055559
a41	0.423782083728	0.483978413435	0.0395036775351	0.00468490609774	0.0461815850033	0.0018693063852
a18	0.274204937909	0.484278061145	0.0918394125117	0.0238065350326	0.122643646001	0.0032274052284
a31	0.38131215597	0.356233520382	0.0942694199706	0.0285357413733	0.136048212434	0.0036009544228
a11	0.367053122323	0.339384013461	0.132091012457	0.0704763244869	0.0874691512447	0.00352640892093
a31	0.221389011108	0.443436611154	0.158668305819	0.0846655182123	0.0864708104149	0.00536976554031
a29	0.169876664236	0.487913803718	0.18970593694	0.0892100161208	0.0577045444716	0.00558904841344
a7	0.0988578819453	0.416653994573	0.27365267898	0.110173680707	0.0914516491572	0.00921009747115
a31	0.209101140648	0.444204558191	0.184340572493	0.0564372562223	0.0943218367191	0.0115945751571
a37	0.205996359549	0.420438979397	0.207933113664	0.108095496061	0.0429853319064	0.0145507150524
a31	0.11446281585	0.436535253132	0.254740234555	0.126207710687	0.0504659499688	0.0175880730175
a20	0.0843414616167	0.432247547711	0.295505498185	0.107836752229	0.0516927489896	0.0283760076725
</S>	0.0439003203084	0.332584068856	0.397849749093	0.151150771114	0.0338921529948	0.0406229523362
