 	non	aveva	dove	aveva	per	stare	</S>
a7	0.029400977	1.39394156635e-06	0.96830652	2.1821855613e-07	6.10557425e-06	0.0016354698	0.0006492177325
a31	0.015909998	5.00013203017e-07	0.983051753333	8.526997613e-08	8.57640539167e-05	0.000726069318667	0.0002257421221
a29	0.0249883736667	2.03602593672e-07	0.974565204444	4.135251401e-08	0.000122113927972	0.000248360701456	7.56850798667e-05
a19	0.0916979535556	1.06841203891e-07	0.905369838148	7.299819997e-08	0.00240052097266	0.000245896610385	0.000285601089522
a46	0.102331035519	1.11365968513e-05	0.568709538049	6.65675491933e-05	0.0517479853242	0.229723918837	0.0474097880098
a31	0.0594855675063	1.47806672491e-05	0.505117454683	8.86739384613e-05	0.0659370795081	0.306082050639	0.0632743759699
a38	0.0530207398354	0.000286408262382	0.480162366804	0.000851867544884	0.148657024236	0.20093496124	0.116086618623
a31	0.251052752612	0.000376997299534	0.252758880845	0.00110627640146	0.194644651412	0.165927661883	0.134132751208
a20	0.335157205537	0.000822960331918	0.176892823012	0.00244409135365	0.342267303804	0.080196393431	0.0622192054027
a31	0.294770179846	0.000971658174439	0.069197654734	0.00289010529866	0.539023421268	0.051827118677	0.0413198254676
a0	0.292469543282	0.00126911735528	0.033262016266	0.00395216261366	0.625761440423	0.020519018759	0.0227666224892
a31	0.247255867761	0.00136861137763	0.01644300911	0.00430707343302	0.687494580141	0.0108129692197	0.0323178311631
a46	0.229086349254	0.0191766525851	0.0108387627967	0.0222523263728	0.672896526714	0.00733505337323	0.0384142930544
a18	0.165928043085	0.0303227608617	0.0037476395689	0.0348329421243	0.537979218905	0.0848172314577	0.142372133685
</S>	0.159978311543	0.0229771754309	0.00205165809945	0.0273162360622	0.372220624452	0.161882000729	0.253573966842
