 	può	che	sono	ancora	svegli	</S>
a31	4.96395935e-06	0.09637207	0.00143193252	0.0536222302	0.84413415	0.00443469838
a7	0.000220299061017	0.24666899	0.0972883885733	0.0967814934	0.554704002	0.00433685939667
a31	0.000292662291439	0.267589567	0.136214451858	0.392849321133	0.201586503667	0.00146752505022
a7	0.00106129822491	0.210855406	0.138145502953	0.575205563711	0.074173264889	0.000558991181407
a31	0.0013240252023	0.250237265333	0.153952144318	0.45286153457	0.141291120963	0.000333921330469
a37	0.00728586229477	0.166399171778	0.299063341439	0.36582593819	0.160594646321	0.000831056296823
a31	0.00931782903159	0.197408247259	0.510582527146	0.220971599397	0.0608001287737	0.000919710778274
a39	0.0082213832772	0.215246593753	0.626778622382	0.122046193132	0.0266561940712	0.00105103263876
a31	0.00801993473907	0.151201645918	0.751462064127	0.0784624907107	0.0096954618704	0.00115837894292
a20	0.0222297545597	0.207256641973	0.722332168042	0.0367574295702	0.00448422729013	0.00693975291097
a31	0.0292969358532	0.299940647324	0.641074632681	0.0158959031901	0.00322073629671	0.0105710979037
a46	0.0670928762844	0.397436015775	0.494414924227	0.00676751916337	0.00288153496557	0.0314070495679
a8	0.314133798761	0.352581278592	0.289384641409	0.00398432655446	0.00194124175519	0.0379746796226
a46	0.50851712292	0.244252696197	0.19736486047	0.00422858391815	0.00846263505173	0.0371741196409
a8	0.372757784307	0.238048788732	0.16470547349	0.00947873363938	0.0445640616839	0.170445196547
a31	0.170312885436	0.466681576244	0.105202181163	0.00905513692979	0.0547639418946	0.193984310516
a20	0.249187499145	0.526068368748	0.119590890388	0.00360737025993	0.0242806869649	0.0772651728387
</S>	0.398780599573	0.357027469374	0.174782625194	0.00261426297997	0.0126043359824	0.0541906729194
