 	io	non	ho	niente	da	mangiare	</S>
a8	0.42755778	0.0094633583	7.137706e-05	0.36682069675	0.005220566025	0.18755657	0.0033096676
a31	0.184905743333	0.0087059759	7.31844113333e-05	0.69725448225	0.00519045654033	0.10190287856	0.00196731168775
a8	0.0624158974897	0.00379222233333	7.89354951111e-05	0.89725461075	0.00173200334859	0.0340630509933	0.00066332807933
a20	0.0415447302086	0.0152194306778	7.38798575037e-05	0.930903136917	0.000579193769143	0.0114502665611	0.000229429373443
a31	0.0610707047362	0.0195422527259	2.80929094679e-05	0.915109378972	0.000202755781514	0.00396780431037	7.90515449477e-05
a14	0.0583545682454	0.325370399075	5.7410867656e-05	0.614673745657	7.54986408897e-05	0.00144015212389	2.82098325692e-05
a31	0.361242006082	0.426155092202	6.60334510807e-05	0.211959906219	2.52296673082e-05	0.00054197382173	9.75078244973e-06
a13	0.470772923694	0.426585389911	0.0243435388956	0.0780280857397	9.20862206273e-06	0.000253932696577	6.92400362324e-06
a37	0.243814246231	0.641239716637	0.0525512442985	0.0619906639132	7.02269802091e-06	0.000373712388192	2.33735752077e-05
a10	0.182398188744	0.656900438879	0.0886453647662	0.0715357996377	1.59473756736e-05	0.000457757756064	4.64669827359e-05
a20	0.278915719581	0.478062239626	0.0916181562554	0.141818001546	0.00564213159522	0.00323079791202	0.000712907764245
a7	0.34597408986	0.353980893209	0.0797230234185	0.206557997182	0.00751552086841	0.00526847200401	0.000979994484748
a18	0.28009763662	0.293914024403	0.0849404544728	0.135036405727	0.183363707293	0.0165269870347	0.00612078979158
a44	0.230178166873	0.155998288134	0.208380931491	0.0761577685757	0.295008972431	0.0243444040116	0.00993146993053
</S>	0.176929930436	0.147223054067	0.343932980745	0.0766178492879	0.227060871216	0.0200248195058	0.00821049646526
