 	io	non	so	cosa	è	da	scrivere	</S>
a48	0.5838205	0.004557193655	0.4108554485	0.00037359853	1.16451873215e-05	0.000127147959191	0.00016189052008	9.26171906929e-05
a31	0.71191541	0.001624124655	0.285613445167	0.000715552363333	3.92393835483e-06	4.24141543327e-05	5.42522445133e-05	3.08934016496e-05
a14	0.746320383333	0.00772405821833	0.240853944056	0.00475488708778	0.000255032540818	1.41706637646e-05	6.70413792711e-05	1.04738761399e-05
a37	0.687856034444	0.0864998107394	0.102106842685	0.0800222060293	0.0363304547803	1.99108917669e-05	0.00704555753976	0.000119183870013
a10	0.413123921481	0.184869306913	0.0723330032283	0.21408571201	0.0996647149268	4.2829160589e-05	0.0156252885133	0.000255247013338
a31	0.433057910494	0.146811768971	0.129313014409	0.19133268767	0.0865810885089	3.59845564297e-05	0.0126612087711	0.000206366021113
a28	0.382730155498	0.149768766324	0.134828611803	0.16946152289	0.152977829703	2.46187697099e-05	0.0100405875237	0.000167927633704
a31	0.401578760499	0.170378030775	0.070116247601	0.162101474297	0.183729268901	2.151989497e-05	0.0118445841746	0.000230135594568
a42	0.4065633005	0.132626698925	0.0525119512003	0.0691713687657	0.2805317153	0.00245092017206	0.0483491663915	0.00779489753152
a23	0.227887703833	0.172089902975	0.104275365733	0.0354488452552	0.346310861767	0.00982739305735	0.0686731977972	0.0354867478438
a8	0.213096727944	0.226526210992	0.141799653911	0.0200393764184	0.264267363922	0.0144637063524	0.0539973839324	0.0658096179479
</S>	0.184623153972	0.250573925496	0.113491789955	0.0160032627092	0.289487961961	0.0141616241762	0.0556823504662	0.075975983974
